source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
The formulae universally used in medicine produce a unit of measure of kg\/m2 .,The formulae universally used in medicine produce a unit of measure of kg/m2.,This is the formula :,6205,0.93748547,0.8980425,-0.393653423,0.753955334,0.000455498,-4.750755787
"In March NUMBER@1 , ORGANIZATION@1 filed suit against ORGANIZATION@2 alleging that ORGANIZATION@2 's contributions to various free software , including ORGANIZATION@3 's GNU , violated ORGANIZATION@1 's rights .","In March NUMBER@1, ORGANIZATION@1 filed suit against ORGANIZATION@2 claiming that ORGANIZATION@2's contributions to various free software, including ORGANIZATION@3's GNU, violated ORGANIZATION@1's rights.","In March NUMBER@1 , ORGANIZATION@1 filed suit against ORGANIZATION@2 alleging -LRB- saying -RRB- that ORGANIZATION@2 's contributions to some free software , including ORGANIZATION@3 's GNU , violated ORGANIZATION@1 's rights .",6206,0.915142462,0.955501854,-0.526462734,0.970841161,0.935264766,-1.679040551
"Examples include storage polysaccharides such as starch and glycogen , and structural polysaccharides such as cellulose and chitin .","Examples include storage polysaccharides such as starch and glycogen, and structural polysaccharides such as cellulose and chitin.","Humans and other animals have amylases , so they can digest starches .",6207,0.962849377,0.999907434,-0.282128125,0.800458247,0.963848591,-4.268821716
"Malta , Panama , and Rhodesia -LRB- now Zimbabwe -RRB- competed at the Olympic Games for the first time .","Malta, Panama, and Rhodesia competed at the Olympic Games for the first time.","Malta , Panama , and Southern Rhodesia -LRB- now Zimbabwe -RRB- competed at the Olympic Games for the first time .",6208,0.666526333,0.998969674,-0.364635885,0.967758012,0.983618677,-1.203091145
"A Nazi party member of the Reichstag from 1932 to 1944 , he participated in the Night of the Long Knives in 1934 , taking the opportunity to have Anton von Hohberg und Buchwald murdered .","A Nazi party member of the Reichstag from 1932 to 1944, he participated in the Night of the Long Knives in 1934.","He was a member of the Reichstag from 1932 to 1944 , he took part in the Night of the Long Knives in 1934 , and had Anton von Hohberg und Buchwald murdered .",6209,0.526675913,0.999819815,-0.34981373,0.954604447,0.999788582,-0.948096931
"Three formats are common : microfilm -LRB- reels -RRB- , aperture cards and microfiche -LRB- flat sheets -RRB- .",Microfilm -LRB- reels -RRB-,Image : Microfiche card .,6210,0.201259908,0.986366451,-1.13589263,0.807192507,0.99244225,-5.444838047
"Sawbridgeworth is a small , mainly residential , town and also a civil parish in Hertfordshire , England .","Sawbridgeworth is a small town in Hertfordshire, England.",Sawbridgeworth is a small town in England . It is located in Hertfordshire .,6211,0.483116186,0.984920025,-0.476133496,0.683703614,0.992447734,-2.533133507
The West Slavs are Slavic peoples speaking West Slavic languages .,The West Slavs are Slavic peoples speaking West Slavic languages.,West Slavs ' national languages are languages from West Slavic languages group .,6212,0.964371156,0.999931157,-0.226683885,0.896874477,0.998788834,-4.3396945
It is also Europe 's largest metropolis on the Mediterranean coast .,It is also Europe's largest metropolis on the Mediterranean coast.,Barcelona is on the Mediterranean coast .,6213,0.928639312,0.999911606,-0.527500212,0.847000222,0.94558686,-2.888801575
"Only his second wife , PERSON@1 bore him any children : a daughter named They Are Afraid of Her , who died at age three .","Only his second wife, PERSON@1, had any children.","Only his second wife , PERSON@1 , bore him any children : a daughter named They Are Afraid of Her , who died aged three .",6214,0.343041518,0.732812703,-1.129374027,0.922278275,0.91065824,-1.163037419
"After an argument , Slade says that he intends to kill Tod at his first opportunity .","After an argument, Slade says that he wants to kill Tod at his first opportunity.","After an argument , Slade says that he wants to kill Tod and he 'll do anything to get him .",6215,0.91777965,0.885418713,-0.639840364,0.904419561,0.999239802,-2.49431777
"Other countries continued using the Julian calendar , switching calendars in later years , and the complete conversion of the Gregorian calendar was not entirely done until 1929 .","Other countries continued using the Julian calendar, switching calendars in later years, and the complete conversion of the Gregorian calendar was not entirely done until 1929.","Other countries continued to use the Julian calendar , switching over to the Gregorian in later years .",6216,0.947597067,0.999919772,-0.544407606,0.913231092,0.999828577,-1.985906124
"The county town is Norwich , located at .",The county town is Norwich.,The county town is Norwich .,6217,0.58096345,0.994942188,-0.88468653,0.61376633,0.994942188,-2.113140583
Phenix City is a city in Russell County in the U.S. state of Alabama .,Phenix City is a city of the state of Alabama in the United States.,Phenix City is a city in Lee County and Russell County in the U.S. state of Alabama .,6218,0.879276007,0.52783531,-0.995282412,0.722441467,0.643147647,-1.604957223
He explained natural processes in reference to the rarefactions and condensations of this primary substance .,He explained natural processes in reference to the rarefactions and condensations of this primary substance.,References,6219,0.972043886,0.999929786,-0.22276473,0.743270986,0.0,-7.544761181
"At first , viewers did not respond to the new half-hour serial , but ratings picked up in its second year , eventually reaching the top spot in the daytime Nielsen Ratings by the fall of 1958 .","At first, viewers did not like the half hour serial, but ratings picked up in its second year, eventually reaching the top spot in the daytime Nielsen ratings by the fall of 1958.","At first , viewers were not excited about it , but ratings picked up in its second year , and reached the top spot in the daytime Nielsen Ratings by the fall of 1958 .",6220,0.878545588,0.978932559,-0.935746014,0.937944116,0.966275871,-1.811954021
PERSON@1 and PERSON@2 is a tragedy by PERSON@3 .,PERSON@1 and PERSON@2 is a tragedy by PERSON@3.,PERSON@1 and PERSON@2 is a play by PERSON@4 .,6221,0.937317212,0.999880254,-0.447122514,0.913019227,0.752622545,-2.660416842
"For the British charity television appeal Comic Relief , the four recorded a song and video for PERSON@1 's '' Living Doll '' , accompanied by PERSON@2 and Shadows guitarist PERSON@3 .","For the British charity television appeal Comic Relief, the four recorded a song and video for PERSON@1's '' Living Doll '', with PERSON@2 and Shadows guitarist PERSON@3.","In NUMBER@1 , the cast sang '' Living Doll '' with PERSON@1 and PERSON@4 for Comic Relief . For the British charity television appeal Comic Relief , the four recorded a song and video for PERSON@1 's '' Living Doll '' , along with PERSON@2 and Shadows guitarist PERSON@3 .",6222,0.888614149,0.995642543,-0.821770668,0.838964251,0.608669162,-1.884343266
Vitamin D without a subscript refers to either D2 or D3 or both .,Vitamin D without a subscript refers to either D2 or D3 or both.,The most common ones are D2 and D3 -LRB- see image -RRB- .,6223,0.958782137,0.999926507,-0.251362324,0.817622845,0.118501902,-5.054416656
It was also the first time the Stanley Cup was not awarded since NUMBER@1 when a Spanish flu pandemic cancelled the championship .,It was also the first time the Stanley Cup was not awarded since NUMBER@1 when a Spanish flu pandemic cancelled the championship.,"It was also the first time since NUMBER@1 that the Stanley Cup was not awarded . In NUMBER@1 , the championship was canceled due to the ongoing Spanish flu pandemic .",6224,0.976939571,0.999864697,-0.221229509,0.955038249,0.9988451,-1.60857904
"For many years he was also thought to have been a student of Mozart , but there is reason to think that the notion of such a relationship was concocted by Mozart 's wife Constanze in order to legitimise his completion of Mozart 's Requiem .",For many years he was also thought to have been a student of Mozart.,In the same year Mozart died .,6225,0.241714758,0.998308897,-0.416050851,0.795512988,0.012407218,-4.044561863
"PERSON@1 -LRB- , born March NUMBER@1 , NUMBER@2 in LOCATION@1 , LOCATION@2 -RRB- is a is a Japanese football player who currently plays for the J-league team ORGANIZATION@1 .",PERSON@1 -LRB- born NUMBER@1 March NUMBER@2 -RRB- is a Japanese football player.,PERSON@1 -LRB- born NUMBER@1 March NUMBER@2 -RRB- is a Japanese football player . He plays for ORGANIZATION@1 .,6226,0.395845764,0.97090286,-1.491084814,0.575289439,0.998748958,-2.218595982
Lungi International Airport is the international airport that serves Freetown and the rest of the country .,Lungi International Airport is the international airport that serves Freetown and the rest of the country.,Lungi International Airport is the international airport of Sierra Leone .,6227,0.973659718,0.999942005,-0.221953079,0.914663017,0.995194614,-2.740931034
The central tenet of Christianity is the belief in PERSON@1 as the Son of God and the Messiah -LRB- PERSON@2 -RRB- .,The central tenet of Christianity is the belief in PERSON@1 as the Son of God and the Messiah -LRB- PERSON@2 -RRB-.,The most basic part of Christianity is the belief in PERSON@1 as the Son of God and Messiah -LRB- PERSON@2 -RRB- .,6228,0.972638246,0.999889731,-0.457171559,0.957733652,0.999914587,-0.856103182
"The first millennium is a period of time that commenced on January NUMBER@1 , AD NUMBER@1 , and ended on December NUMBER@2 , AD NUMBER@3 , of the Julian calendar .","The first millennium is a period of time that began on January NUMBER@1, AD NUMBER@1, and ended December NUMBER@2, NUMBER@3.","The 1st millennium is a period of time from January NUMBER@1 , NUMBER@1 A.D. to December NUMBER@2 , NUMBER@3 A.D. on the PERSON@1 calendar .",6229,0.680766834,0.999358892,-0.786953211,0.711793771,0.999477804,-1.927388191
There are NUMBER@1 counties in the LOCATION@1 state of LOCATION@2 .,There are NUMBER@1 counties in the LOCATION@1 state of LOCATION@2.,The are NUMBER@1 counties in LOCATION@2 .,6230,0.946288716,0.999889255,-0.249389648,0.934341559,0.723608375,-2.643057108
"PERSON@1 and the '' Plural Left '' -LRB- NUMBER@1 -RRB- In the legislature , the PS reconstructed a coalition with other left-wing parties : the ORGANIZATION@1 , the Greens , the ORGANIZATION@2 and the ORGANIZATION@3 .","PERSON@1 and the '' Plural Left '' -LRB- NUMBER@1 -RRB- In the legislature, the PS reconstructed a coalition with other left-wing parties : the ORGANIZATION@1, the Greens, the ORGANIZATION@2 and the ORGANIZATION@3.","PERSON@1 and the '' Plural Left '' -LRB- NUMBER@1 -RRB- In opposition , the PS reconstructed a coalition with the other left-wing forces : the ORGANIZATION@1 , the Greens , the ORGANIZATION@2 and the ORGANIZATION@3 .",6231,0.956634011,0.9999035,-0.381035864,0.968531576,0.999884486,-1.292181015
"In LOCATION@1 , PERSON@1 persists in folklore as one of the Seven Lucky Gods -LRB- PERSON@2 -RRB- of LOCATION@2 .","In LOCATION@1, PERSON@1 is known as one of the Seven Lucky Gods -LRB- PERSON@2 -RRB- of LOCATION@2.","In LOCATION@1 , PERSON@1 is one of the Seven Lucky Gods -LRB- PERSON@2 -RRB- .",6232,0.822538502,0.728488863,-0.514198065,0.917226997,0.961816013,-1.343640208
"The first , designed by architect PERSON@1 , was on the LOCATION@1 site of the LOCATION@2 .","The first, designed by architect PERSON@1, was on the site of the LOCATION@2.",The first was on the LOCATION@1 site of the LOCATION@2 .,6233,0.772905666,0.999494731,-0.819876134,0.849743413,0.998331249,-1.082388878
"Confederate resistance collapsed after Lee surrendered to Grant at Appomattox Court House on April 9 , 1865 .","Confederate resistance collapsed after Lee surrendered to Grant at Appomattox Court House on April 9, 1865.","Lee decided he had too few soldiers to keep on fighting and he surrendered to Grant on April 9 , 1865 , near Appomattox Court House .",6234,0.958026631,0.999932706,-0.300351232,0.58424043,0.999914587,-2.971143246
Accordingly this administration was referred to as the LOCATION@1 government .,This government was referred to as the LOCATION@1 government.,References,6235,0.710737066,0.820199192,-0.848553956,0.57776397,0.0,-7.109502316
"Prior to King Henry 's death in 1547 , several statements of position were issued .","Before King Henry's death in 1547, several statements of position were made.",The Articles were not meant to be a complete statement of the Christian faith .,6236,0.857679252,0.630706072,-0.838548005,0.794237148,0.000111786,-3.268642187
"The description '' Polish '' refers to the nationality of logician Jan ukasiewicz , who invented -LRB- prefix -RRB- Polish notation in NUMBER@1 .","The name '' Polish '' refers to the nationality of logician Jan ukasiewicz, who invented -LRB- prefix -RRB- Polish notation in NUMBER@1.",It is a way to write down equations and other mathematical formulae .,6237,0.907563358,0.996046603,-0.456217676,0.767390701,0.052450385,-4.133224964
The song includes a reference to Van Diemen 's land '' subtracting till my fingers dropped ; into Van Diemen 's Land '' .,The song includes a reference to Van Diemen's land '' subtracting till my fingers dropped ; into Van Diemen's Land ''.,The song mentions Van Diemen 's land : '' subtracting till my fingers dropped ; into Van Diemen 's Land '' .,6238,0.950330183,0.999896824,-0.795632899,0.948389153,0.998732567,-1.195272326
"With a population of 1.7 million -LRB- 2008 -RRB- , the city is located inland from Jeddah , in a narrow valley , and above sea level .",The city has a population of 1.7 million -LRB- 2008 -RRB-.,"The city is located 73 kilometres inland from Jeddah , in the narrow sandy Valley of Abraham , 277 metres above sea level .",6239,0.357986553,0.888677239,-0.86006099,0.532918789,0.999872148,-3.31995225
"Some adverse effects only occur only when starting , increasing or discontinuing a treatment .","Some adverse effects only occur when you start, increase or discontinue a treatment.",Some adverse effects happen only at the beginning or a change of a treatment .,6240,0.849616923,0.997663379,-0.826915979,0.853693535,0.999879122,-3.723693132
The prehistoric period during which Palaeolithic settlements existed in the LOCATION@1 region has been estimated to span the period from about NUMBER@1 BCE until around NUMBER@2 BCE .,The prehistoric period during which Palaeolithic settlements existed in the LOCATION@1 region has been estimated to span the period from about NUMBER@1 BCE until around NUMBER@2 BCE.,The prehistoric period during which the Palaeolithic civilisations existed in the LOCATION@1 region has been estimated to span the period from about NUMBER@3 BCE until around NUMBER@2 BCE .,6241,0.98153144,0.999923885,-0.220680416,0.980660217,0.960067749,-1.263046384
You Ca n't Do That on Television -LRB- a.k.a. YCDTOTV -RRB- is a Canadian television program that first aired locally in 1979 before ultimately airing internationally in 1981 .,You Can't Do That on Television is a Canadian television program.,You Ca n't Do That on Television -LRB- YCDTOTV -RRB- is a Canadian children 's television program .,6242,0.303807479,0.962766945,-1.065804958,0.63880961,0.991351306,-2.120378733
"In Europe : Montmartre and Montparnasse in Paris ; Chelsea , Fitzrovia , and Soho in London ; Schwabing in Munich ; Skadarlija in Belgrade ; Tabán in Budapest .","In Europe : Montmartre and Montparnasse in Paris ; Chelsea, Fitzrovia, and Soho in London ; Schwabing in Munich ; Skadarlija in Belgrade ; Tabán in Budapest.",Munich - Schwabing,6243,0.961319599,0.999829769,-0.379264086,0.732638298,0.491914362,-2.968400955
"Möbius strips are common in the manufacture of fabric computer printer and typewriter ribbons , as they allow the ribbon to be twice as wide as the print head while using both half-edges evenly .","Möbius strips are common in the manufacture of fabric computer printer and typewriter ribbons, as they allow the ribbon to be twice as wide as the print head while using both half-edges evenly.","Möbius strips are common in the making of fabric computer printer and typewriter ribbons . There , they allow the ribbon to be twice as wide as the print head while using both half-edges evenly .",6244,0.973644432,0.999924839,-0.321268141,0.819431204,0.919652104,-1.44083178
This is particularly true of atlases published by Dutch publishers during the second half of the seventeenth century .,This is especially true of atlases published by Dutch publishers during the second half of the seventeenth century.,18th century,6245,0.956774465,0.957008362,-0.409524649,0.778140135,0.000704567,-4.074115753
Contemporary scholars say that neither of them wrote it .,Contemporary scholars say that neither of them wrote it.,Contemporary scholars say that neither of them did .,6246,0.954889281,0.999928296,-0.352692872,0.948494351,0.928554058,-3.27272439
"Augusta -LRB- also known as Augustaâ '' Richmond County -RRB- is a consolidated city in the U.S. state of Georgia , located along the Savannah River . The city of Augusta and Richmond County governments merged operations in 1996 ; as of the 2010 Census , the Augusta-Richmond County population was 195,844 not counting the unconsolidated cities of Hephzibah and Blythe .","Augusta -LRB- Richmond County -RRB- is a city in the U.S. state of Georgia, located along the Savannah River.","In 1996 , the governments of the City of Augusta and Richmond County combined to form the Augusta-Richmond County .",6247,0.238201975,0.999629617,-0.959336281,0.295430063,0.99985379,-1.998184204
"and Kevork Ajemian , '' Kevork Ajemian , Prominent Contemporary Writer and Surviving Member of Triumvirate Which Founded ASALA , Dies in Beirut , Lebanon '' , Armenian Reporter , 1999-02-01 a prominent contemporary writer , with the help of sympathetic Palestinians .","Kevork Ajemian, Prominent Contemporary Writer and Surviving Member of Triumvirate Which Founded ASALA, Dies in Beirut, Lebanon '', Armenian Reporter, 1999-02-01 a prominent contemporary writer, with the help of sympathetic Palestinians.","ASALA was founded in 1975 in Beirut , Lebanon by Hagop Hagopian -LRB- Harutiun Tagushian -RRB- and Kevork AjemianKevork Ajemian , Prominent Contemporary Writer and Surviving Member of Triumvirate Which Founded ASALA , Dies in Beirut , Lebanon \/O/ \/O/ The Armenian Reporter , 01-02-1999 , a prominent contemporary writer .",6248,0.826881336,0.999910057,-0.652546346,0.901573708,0.0,-3.082183599
"The channel is primarily aimed at children ages NUMBER@1 -- NUMBER@2 , with the exception of their weekday morning program block aimed at preschoolers ages NUMBER@3 -- NUMBER@4 .","The channel is primarily aimed at children ages NUMBER@1 -- NUMBER@2, except for their weekday morning program block aimed at preschoolers ages NUMBER@3 -- NUMBER@4.",The,6249,0.901023394,0.983871579,-0.421151936,0.730558954,0.0,-5.164216518
The current mayor of Waveland is Democrat David Garcia .,The current mayor of Waveland is David Garcia.,The current mayor of Waveland is Democrat Tommy Longo .,6250,0.78139114,0.995040298,-0.636594236,0.795148728,0.719109654,-2.773147821
"The deal had a base salary of $ NUMBER@1 million and , with performance incentives , could have been worth as much as $ NUMBER@2 million .",The deal had a base salary of $ NUMBER@1 million and could have been worth as much as $ NUMBER@2 million.,"The deal had a base salary of $ NUMBER@1 million , but if he played well , he could get as much as $ NUMBER@2 million in the three years .",6251,0.70845981,0.999247968,-0.245013878,0.637931041,0.999895096,-2.226011753
They trace much of their heritage to groups of Brythonic speakers who settled the area from south western Great Britain in two waves from the 4th to 6th centuries .,They trace much of their heritage to groups of Brythonic speakers who settled the area from south western Great Britain in two waves from the 4th to 6th centuries.,They trace much of their heritage to groups of Brythons who settled the area from south western Britain in the 4th-6th centuries .,6252,0.981914982,0.999943614,-0.215006903,0.94952989,0.971185088,-1.458182573
"The first witch hails PERSON@1 as '' Thane of Glamis '' , the second as '' Thane of Cawdor '' , and the third proclaims that he shall '' be King hereafter '' .","The first witch hails PERSON@1 as '' Thane of Glamis '', the second as '' Thane of Cawdor '', and the third proclaims that he shall be King hereafter.","They do not answer him , but greet him as the PERSON@2 , the Thane of Cawdor and the future King . PERSON@1 is surprised , because he knows that he is not the Thane of Cawdor , and does not think he will ever become the King .",6253,0.918241829,0.999936223,-0.574581623,0.812189703,0.998851478,-3.317217112
WiiWare,WiiWare is a WiiWare game.,Gameplay,6254,0.921761394,0.060202543,-1.526626945,0.844500422,0.0,-7.163319111
"River Avon -LRB- disambiguation -RRB- or Avon River -LRB- disambiguation -RRB- , various rivers",River Avon -LRB- disambiguation -RRB-,Avon can mean :,6255,0.322355583,0.999375403,-0.810705245,0.629482784,0.998470604,-3.491620779
The agriculture and the commerce with LOCATION@1 represent the main economic activities of this Municipality .,Agriculture and the trade with LOCATION@1 are the main economic activities of this Municipality.,The main economic activity is commerce with LOCATION@1 .,6256,0.820428762,0.896379888,-0.879227936,0.83826712,0.832187057,-2.003803015
A leaf blower is a gardening tool that propels air out of a nozzle to move yard debris such as leaves .,A leaf blower is a gardening tool that propels air out of a nozzle to move yard waste.,A leaf blower is a gardening tool uses air to move yard debris like leaves .,6257,0.814721923,0.858004808,-0.654650509,0.912930838,0.992487729,-1.571748734
"The ORGANIZATION@1 -LRB- ORGANIZATION@2 -RRB- , LOCATION@1 's most well-established university , is founded .","LOCATION@2 founded, and the ORGANIZATION@1 is founded.","The making of the ORGANIZATION@3 -RRB- , PERSON@1 most set university .",6258,0.404587863,0.617247939,-2.173388004,0.799851016,0.715442598,-4.286607742
"Viral : encode reverse transcriptase -LRB- to reverse transcribe RNA into DNA -RRB- , have long terminal repeats -LRB- LTRs -RRB- , similar to retroviruses","Viral : encode reverse transcriptase -LRB- to reverse transcribe RNA into DNA -RRB-, have long terminal repeats -LRB- LTRs -RRB- similar to retroviruses.",This has been done with fruit flies -LRB- Drosophila melanogaster -RRB- by putting the transposon into the embryo .,6259,0.965344917,0.998195946,-0.482015938,0.791060596,0.10816475,-3.736844063
"Golden Balls is a British daytime game show on the ITV Network , presented by PERSON@1 .",Golden Balls is a daytime TV show on ITV.,"The NUMBER@1 contestants take it in turns to pick a ball to bin , -LRB- which means it is out of the game -RRB- , and pick a ball to win , -LRB- which goes into NUMBER@2 of the NUMBER@3 winning golden slots -RRB- .",6260,0.41427452,0.789592624,-1.730681896,0.773722143,0.992960751,-4.859845161
"Thelemites -- and other people -- have interpreted and applied PERSON@1 's work in widely different ways , PERSON@2 , R. A. with PERSON@3 , Everything is Under Control : Conspiracies , cults and cover-ups , HarperPerennial NUMBER@1 .",Thelemites - and other people - have interpreted and applied PERSON@1's work in many ways.,"However , people understand and apply this in different ways .",6261,0.327300872,0.977246583,-1.045655012,0.779189209,0.999539495,-4.518096924
The Big Mac Index is published by The Economist as an informal way of measuring the purchasing power parity -LRB- PPP -RRB- between two currencies and provides a test of the extent to which market exchange rates result in goods costing the same in different countries .,The Big Mac Index is published by The Economist as a way of measuring the purchasing power parity between two currencies and provides a test of the extent to which market exchange rates result in goods costing the same in different countries.,Links,6262,0.851178932,0.999629498,-0.458003014,0.60609258,0.0,-8.243092537
"Early life Background PERSON@1 was born on November NUMBER@1 , NUMBER@2 BC to PERSON@1 and PERSON@2 , in LOCATION@1 .","PERSON@1 was born on November NUMBER@1, NUMBER@2 in LOCATION@1.","PERSON@3 , born PERSON@4 -LRB- November NUMBER@1 , NUMBER@2 BC -- March NUMBER@1 , NUMBER@3 -RRB- , was the second Roman Emperor .",6263,0.469173725,0.976735711,-0.923105478,0.589062776,0.509829998,-4.264351368
Dave Fortman is the guitarist for the band Ugly Kid Joe . He currently is an American music producer .,Dave Fortman is the guitarist for the band Ugly Kid Joe.,Dave Fortman is an American music producer .,6264,0.506256711,0.99864465,-0.447575033,0.481908363,0.998359799,-2.355898142
References External links Grenfell 's web site About the town Sydney Morning Herald 5 January 2003 : Grenfell 's attempts to woo people to move to the town .,References Other websites Grenfell's web site About the town Sydney Morning Herald 5 January 2003 : Grenfell tries to get people to move to the town.,References Other websites Grenfell 's web site About the town Sydney Morning Herald 5 January 2003 : Grenfell 's attempts to woo people to move to the town .,6265,0.898289371,0.999331892,-1.495637894,0.839114284,0.973864257,-1.128828645
"Road infrastructure features three main crossing points near the city centre , and in 2006 the Limerick urban area had a population of 91,000 .","Limerick has three main crossing points near the city centre, and in 2006 there were 91,000 people living in the urban area.","The city lies on the River Shannon , with three main crossing points near the city centre and has a 2006 population of 91,000 inhabitants within its urban area .",6266,0.804164801,0.996770084,-0.778860092,0.8783,0.999949813,-2.667568207
"SF societies , referred to as '' clubs '' except in formal contexts , form a year-round base of activities for science fiction fans .","SF societies, referred to as '' clubs '' except in formal contexts, form a year-round base of activities for science fiction fans.",SF societies are a year-round base of activities for science fiction fans .,6267,0.946368562,0.999905765,-0.440262526,0.868492184,0.976005137,-1.495478511
"This is because under higher temperatures the phosphate undergoes predictable and permanent color changes , measured with the conodont alteration index .","This is because the phosphate undergoes predictable and permanent color changes, measured with the conodont alteration index.","This is because under higher temperatures the phosphate undergoes color changes , which are measured with the conodont alteration index .",6268,0.775055704,0.999601424,-0.554232359,0.950598006,0.820945919,-1.278584361
"PERSON@1 had made ORGANIZATION@1 a royal burgh around NUMBER@1 , after his defeat of Ã '' engus of Moray .","PERSON@1 made ORGANIZATION@1 a royal burgh around NUMBER@1, after he defeated  '' engus of Moray.","PERSON@1 I made ORGANIZATION@1 a royal burgh around NUMBER@1 , after his defeat of Ã '' engus of Moray .",6269,0.845322472,0.966509402,-0.733694613,0.918400194,0.847657323,-1.35344696
Martin was born in 1943 in Paris and went to Germany in 1968 .,Martin was born in Paris and went to Germany in 1968.,"That experience was successful , so he could establish the '' Lernen durch Lehren '' -LRB- LdL -RRB- -LRB- learning by teaching -RRB- method in Germany .",6270,0.806951289,0.998162746,-0.56198591,0.813599385,0.005869207,-6.102581978
The Glasgow Warriors took up a two-year residency at Firhill from the start of the 2007-08 Magners League season .,The Glasgow Warriors took up a two-year residency at Firhill from the start of the season 2007-08.,The Glasgow Warriors will take up a two-year residency at Firhill from the start of the 2007-08 Magners League season .,6271,0.800248118,0.927990675,-0.837339401,0.936252218,0.735429764,-0.953328252
NUMBER@1 - The RMS Queen PERSON@1 begins her maiden voyage .,NUMBER@1 - The RMS Queen PERSON@1 begins her maiden voyage.,NUMBER@1 - The RMS Queen PERSON@1 begins her first voyage .,6272,0.961381082,0.999929965,-0.474501014,0.975554861,0.897346914,-2.396117449
"Until the early 1990s , histones were dismissed by most as inert packing material for eukaryotic nuclear DNA , based in part on the '' ball and stick '' models of Mark Ptashne and others who believed transcription was activated by protein-DNA and protein-protein interactions on largely naked DNA templates , as is the case in bacteria .","Until the early 1990s, histones were dismissed by most as inert packing material for eukaryotic nuclear DNA.","Until the early 1990s , histones were dismissed as merely packing material for nuclear DNA .",6273,0.274603063,0.999266028,-0.399507523,0.833591631,0.99247241,-1.888354659
"Whole the area is uninhabited , surrounded by rocky mountains , having an elevation of NUMBER@1 to NUMBER@2 feet .","The whole area is uninhabited, surrounded by rocky mountains, having an elevation of NUMBER@1 to NUMBER@2 feet.","The whole area is uninhabited , surrounded by rocky mountains , with an elevation of NUMBER@3 to NUMBER@4 feet .",6274,0.925949285,0.995213568,-0.590307415,0.902220732,0.829090893,-1.491811395
Conservation Fallout : Nuclear Protest at Diablo CanyonDaniel Pope .,Conservation Fallout : Nuclear Protest at Diablo Canyon,Conservation,6275,0.762984551,0.983599007,-0.845046639,0.648682245,0.0,-6.026883602
"From 1907 to 1923 Cortot taught at the Paris Conservatoire , where his pupils included Clara Haskil , Yvonne Lefébure , Dinu Lipatti , Vlado Perlemuter , and even Marguerite Monnot , French composer of most of the best songs of Édith Piaf and of the 1956 stage musical Irma la Douce .","In 1907, he taught at the Paris Conservatoire.","From 1907 to 1923 Cortot taught at the Paris Conservatoire , where his pupils included Clara Haskil , Dinu Lipatti , Vlado Perlemuter .",6276,0.123556038,0.660185874,-1.30599463,0.852160628,0.999582171,-1.064534903
"Geography The lake 's total surface area is about 1,912 km ² , with a drainage basin a little over double that , about 4,503 km ² .","Geography The lake's total surface area is about 1,912 km 2, with a drainage basin a little more than double that, about 4,503 km 2.",The lake 's total surface area is about .,6277,0.935582578,0.798039973,-0.899312317,0.753403056,0.779113293,-1.444365859
"He studied keyboard instruments at the Royal College of Music in London from 1938 to 1939 , and also studied mathematics at University College , Exeter -LRB- B. Sc .","He studied keyboard instruments at the Royal College of Music in London from 1938 to 1939, and also studied mathematics at University College, Exeter.",He wrote many articles in journals about music .,6278,0.850491849,0.995946646,-0.442165107,0.718469629,0.000317648,-4.791563034
Governors were not allowed to leave their provinces with their legions .,Governors were not allowed to leave their provinces with their legions.,Roman Governors were not allowed to leave their provinces with their legions .,6279,0.961526832,0.999866366,-0.313693553,0.917735368,0.990418792,-1.804058671
"This version also includes a B-side titled '' Minor Threat '' , which is a cover of the eponymous song by Minor Threat .","This version also includes a B-side titled '' Minor Threat '', which is a cover of the song by Minor Threat.","This version also has a B-side titled '' Minor Threat '' , which is a cover of the eponymous song by Minor Threat .",6280,0.847266805,0.994968832,-0.791306674,0.895367074,0.964230657,-0.920914233
Color of skin is lighter because no pigments,The color of skin is lighter because no pigments are used.,color of the skin is lighter because there are no pigments,6281,0.970363975,0.390395373,-0.723782659,0.967490494,0.42318368,-2.292659998
"Shrewsbury Town Football Club is an English football club based in Shrewsbury , Shropshire , who play in League Two , the fourth tier of English football .",Shrewsbury Town Football Club is an English football club.,Shrewsbury Town F.C. is a football club which plays in England .,6282,0.319654286,0.998101771,-0.734845161,0.73430119,0.999840319,-2.414765835
The government of the LOCATION@1 uses a smaller version without the mantle -LRB- cloak -RRB- or the pavilion or sometimes even only uses the shield and crown .,The government of the LOCATION@1 uses a smaller version without the mantle -LRB- cloak -RRB- or the pavilion or sometimes only uses the shield and crown.,"The Greater Coat of Arms of the Realm , -LRB- or '' Grote Rijkswapen '' -RRB- , is the Coat of Arms of the Royal Family of LOCATION@1 .",6283,0.937994896,0.998764336,-0.285833508,0.559084119,0.999415278,-3.91782546
The word used to describe homosexual women is lesbian .,The word used to describe homosexual women is '' lesbian ''.,This meaning is more common now .,6284,0.969441295,0.937920332,-1.82497406,0.8034759,0.004355961,-5.572891235
The members of the orchestra are chosen from the Orchestra of the LOCATION@1 .,The members of the orchestra are chosen from the Orchestra of the LOCATION@1.,Then they are allowed to try to become a member of the ORGANIZATION@1 .,6285,0.95201718,0.999913692,-0.27993986,0.839772898,0.479762673,-3.389084339
