source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
"simplify: On September 15 , 2005 photos were shown in newspapers that seemed to show Kate snorting several lines of cocaine .","['On September 15, 2005 photos were shown in newspapers that seemed to show Kate snorting several lines of cocaine.']","On September 15 , 2005 , photos were shown in newspapers that seemed to show Kate snorting several lines of cocaine .",6630,0.918024814,0.999917626,-0.693197489,0.979016308,0.997905433,-1.006952643
"simplify: In the tradition of Gardnerian Wicca , the Horned God is sometimes specifically referred to as Cernunnos , or sometimes also as KernunnoThe Rebirth of Witchcraft , PERSON@1 , page NUMBER@1 .","['In the tradition of Gardnerian Wicca, the Horned God is sometimes called Cernunnos.']",References,6631,0.411335055,0.975133836,-0.883729935,0.643004943,0.0,-6.828837872
"simplify: Its aims were : To unite the whole archipelago into one vigorous and homogenous organization ; Mutual protection in every want and necessity ; Defense against all violence and injustice ; Encouragement of instruction , agriculture , and commerce ; and Study and application of reforms .","['Its aims were : To unite the whole archipelago into one strong and homogenous organization ; Mutual protection in every want and necessity ; Defense against all violence and injustice ; Encouragement of instruction, agriculture, and commerce ; Study and application of reforms.']","Mutual protection in every want and necessity ; Defense against all violence and injustice ; Encouragement of instruction , agriculture , and commerce ; and Study and application of reforms .",6632,0.932398481,0.997004628,-0.874779999,0.897947061,0.999762714,-0.784734964
"simplify: Axopodia are the phagocytosis type , with long thin pseudopods supported by complex microtubule arrays enveloped with cytoplasm , and they respond rapidly to physical contact .","['Axopodia are phagocytosis type, with long thin pseudopods supported by complex microtubule arrays enveloped with cytoplasm, and they respond quickly to physical contact.']",Axopodia are thin pseudopods and are enveloped by cytoplasm .,6633,0.907484035,0.998733163,-0.799013913,0.873831591,0.600996017,-2.758192062
"simplify: Russian composer PERSON@1 composed the world 's most famous works of ballet -- LOCATION@1 , The Nutcracker , and Sleeping Beauty .","[""Russian composer PERSON@1 composed the world's most famous works of ballet - LOCATION@1, The Nutcracker, and Sleeping Beauty.""]",Russian composer PERSON@2 created famous ballets such as The Nutcracker .,6634,0.793337095,0.983297467,-0.871302783,0.83262377,0.999828279,-2.819668293
"simplify: Friends recalled that just after he entered the school , he became homesick and returned home barefoot .","['Friends said that just after he entered the school, he became homesick and returned home barefoot.']","After he entered , he felt homesick and returned home .",6635,0.871516915,0.943309009,-1.376989841,0.835574536,0.999614954,-3.209080935
"simplify: Examples of these lower standards include narrower than usual platforms and undecorated ceilings at LOCATION@1 , LOCATION@2 and PERSON@1 , adversely affecting lighting levels .","['Examples of these lower standards include narrower than usual platforms and undecorated ceilings at LOCATION@1, LOCATION@2 and PERSON@1, adversely affecting lighting levels.']","Examples of these lower standards include narrower than usual platforms and undecorated ceilings at LOCATION@1 , LOCATION@2 and PERSON@1 .",6636,0.910206278,0.999910533,-0.843798518,0.947488195,0.998289943,-0.887740612
simplify: Erny-Saint-Julien is a commune in the Pas-de-Calais department in the Nord-Pas-de-Calais region of France .,['It is found in the region Nord-Pas-de-Calais in the Pas-de-Calais department in the north of France.'],Erny-Saint-Julien is a commune . It is found in the region Nord-Pas-de-Calais in the Pas-de-Calais department in the north of France .,6637,0.741794692,0.999257207,-1.497866988,0.976914287,0.999147534,-2.045558691
"simplify: Terrence Steven '' Steve '' McQueen -LRB- March 24 , 1930 â '' November 7 , 1980 -RRB- was a popular American movie actor .","[""Terrence Steven '' Steve '' McQueen -LRB- March 24 1930 â '' November 7, 1980 -RRB- was an American movie actor.""]","Steve McQueen -LRB- March 24 , 1930 - November 7 , 1980 -RRB- was an American actor .",6638,0.832903984,0.999721229,-0.904591918,0.797049252,0.994832695,-1.248148799
"simplify: On June 29 , 2003 , Hepburn died of natural causes at Fenwick , the Hepburn family home in Old Saybrook , Connecticut .","['On June 29 2003, Hepburn died at Fenwick, the Hepburn family home in Old Saybrook, Connecticut.']","She died on June 29 , 2003 at 2:50 p.m. , at Fenwick , the Hepburn family home , in Old Saybrook , Connecticut .",6639,0.717441542,0.984315336,-1.180621386,0.716255101,0.99377948,-1.803419113
"simplify: In contrast , passionate love is marked by infatuation , intense preoccupation with the partner , strong sexual longing , throes of ecstasy , and feelings of exhilaration that come from being reunited with the partner .","['In contrast, passionate love is marked by infatuation, intense preoccupation with the partner, strong sexual longing, throes of ecstasy, and feelings of exhilaration that come from being reunited with the partner.']",Sexual partner,6640,0.861374983,0.999872029,-0.724452555,0.738738184,0.962714493,-7.617516518
simplify: Barrichello has scored the fourth highest points total in Formula One history .,['He has scored the fourth highest points total in Formula One history.'],Season in progress .,6641,0.792735298,0.928598464,-1.601399779,0.752851856,9.29e-05,-5.661300182
"simplify: There are about NUMBER@1 genera with NUMBER@2 species , including maple , horse chestnut and lychee .","['There are about NUMBER@1 genera with NUMBER@2 species, including maple, horse chestnut and lychee.']","Sapindaceae , also known as the soapberry family , is a family of flowering plant including maple , horse chestnut and lychee .",6642,0.884994011,0.999914289,-0.721943736,0.775578168,0.998791873,-2.995609522
simplify: T. meridensis,['T. meridensis'],The main feature that stands out about this animal is its very long neck .,6643,0.739130435,0.99864167,-2.623393059,0.78297025,0.000333667,-4.013524055
"simplify: Its orbit lies too far from ORGANIZATION@1 for it to actually be a member of the ORGANIZATION@1 family It is not clear how it arrived at an orbit so far from ORGANIZATION@1 , but other examples of V-type asteroids fairly far from their parent body are known .",['Its orbit lies too far from ORGANIZATION@1 for it to actually be a member of the ORGANIZATION@1 family It is not clear how it came at an orbit so far from ORGANIZATION@1.'],"It takes NUMBER@1 hours to orbit each other , which says that the binary is very close -- the separation being of the order of NUMBER@2 km , if normal asteroid albedo and density values are assumed .",6644,0.634471654,0.834702194,-0.719131947,0.76392149,0.242976665,-5.01005125
"simplify: The House is even shown live on satellite television , although in some countries , such as the UK , with a 10-15 minute delay to allow libelous or unacceptable content -LRB- such as references to people who are not taking part in the program and have therefore not consented to have personal information about them broadcast -RRB- to be removed .","['The House is even shown live on satellite television, although in some countries, such as the UK, with a 10-15 minute delay to allow libelous or unacceptable content -LRB- such as references to people who are not taking part in the program and have therefore not consented to have personal information about them broadcast -RRB- to be removed.']",References,6645,0.940380766,0.0,-0.626231253,0.724149597,0.0,-8.101807594
simplify: Boulbon is a commune in the Bouches-du-Rh Ã ne department in southern LOCATION@1 .,"[""It is found in the region Provence-Alpes-Côte d'Azur in the Bouches-du-Rh  ne department in the south of LOCATION@1.""]",Boulbon is a commune of NUMBER@1 people -LRB- NUMBER@2 -RRB- . It is found in the Provence-Alpes-C Ã te d'Azur region in the Bouches-du-Rh Ã ne department in the south of LOCATION@1 .,6646,0.935160339,0.97321409,-2.295483351,0.958947062,0.105223916,-3.218829155
"simplify: Thirteenth in the Walt Disney Animated Classics series , the film was released in LOCATION@1 and LOCATION@2 on July NUMBER@1 , NUMBER@2 by ORGANIZATION@1 .","['Thirteenth in the Walt Disney Animated Classics series, the movie was released in LOCATION@1 and LOCATION@2 on July NUMBER@1, NUMBER@2 by ORGANIZATION@1.']",PERSON@1 as the Mad Hatter,6647,0.918558453,0.998292148,-0.805597126,0.752014634,0.000780313,-5.454507828
simplify: The band came up with the name by flicking through the Bible and picking out a random word .,['The band came up with the name by flicking through the Bible and picking out a random word.'],Hugo White - Guitar,6648,0.913757194,0.999877512,-0.893708587,0.771138138,0.001499868,-6.264076233
"simplify: LeMond rode the time trial using novel aero bars , which gave him an aerodynamic advantage , to beat Fignon by 58 seconds to claim his second yellow jersey with a final margin of eight seconds & ndash ; the closest in the Tour 's history .","['LeMond rode the time trial using novel aero bars, which gave him an aerodynamic advantage, to beat Fignon by 58 seconds to claim his second yellow jersey with a final margin of eight seconds.']",1982 & ndash ; Renault-Elf-Gitane,6649,0.74481167,0.999698818,-0.725527227,0.627000678,0.00166814,-5.946824074
"simplify: The British Rail Class NUMBER@1 , also known as Class EM1 -LRB- Electric Mixed-Traffic NUMBER@2 -RRB- , is a class of NUMBER@3 kV DC , Bo-Bo electric locomotive designed for use on the now-closed Woodhead Line in LOCATION@1 .","['The British Rail Class NUMBER@1, also known as Class EM1 -LRB- Electric Mixed-Traffic NUMBER@2 -RRB- is a class of NUMBER@3 kV DC, Bo-Bo electric locomotive designed for use on the now-closed Woodhead Line in LOCATION@1.']","The British Rail Class NUMBER@1 , also known as Class EM1 , is a class of NUMBER@3 kV DC , Bo-Bo electric locomotive designed for use on the now-closed Woodhead Line in LOCATION@1 .",6650,0.92831696,0.999855816,-0.583685875,0.780258189,0.999835789,-0.586165309
simplify: There are picnic tables and toiletsPrinsenpark .,['There are picnic tables and toiletsPrinsenpark.'],There are picnic tables and toilets .,6651,0.797853251,0.999872983,-1.659604788,0.899437904,0.983312428,-2.463839293
"simplify: Chiapas -LRB- -RRB- is the southernmost state of Mexico , located towards the southeast of the country .",['Chiapas is the southernmost state of Mexico.'],Chiapas is the southernmost state of Mexico .,6652,0.370782049,0.989440024,-1.2212466,0.78467674,0.989440024,-1.700249314
"simplify: See also DNA Nucleobase Wobble base pair Hoogsteen base pair List of binary polymorphisms External links DAN - webserver version of the EMBOSS tool for calculating melting temperatures Cited references General references Watson JD , Baker TA , Bell SP , Gann A , Levine M , Losick R. -LRB- 2004 -RRB- .","['Other websites DAN - webserver version of the EMBOSS tool for calculating melting temperatures Other pages Watson JD, Baker TA, Bell SP, Gann A, Levine M, Losick R. -LRB- 2004 -RRB-.']","Other pages DNA Nucleobase Other websites DAN - webserver version of the EMBOSS tool for calculating melting temperatures General references Watson JD , Baker TA , Bell SP , Gann A , Levine M , Losick R. -LRB- 2004 -RRB- .",6653,0.52510809,0.987702072,-1.514178395,0.318611465,0.0,-1.22349906
"simplify: In the LOCATION@1 , the ORGANIZATION@1 is officially unveiled to the public .","['In the LOCATION@1, the ORGANIZATION@1 is officially unveiled to the public.']",The ORGANIZATION@1 introduced .,6654,0.866818287,0.999891818,-0.917912781,0.825848208,0.500801682,-2.521659613
"simplify: Mika Pohjola -LRB- -LRB- born December 1 , 1971 -RRB- is a Finnish-born jazz pianist and composer , who resides in New York City .","['Mika Pohjola -LRB- born December 1, 1971 -RRB- is a Finnish-born jazz pianist and composer.']",Biography from www.mikapohjola.com,6655,0.649483063,0.997278452,-0.749507904,0.548115307,0.006676684,-4.176706314
"simplify: In 1997 , the team moved their home hockey rink from the suburban Capital Centre to the new Verizon Center in Washington 's Chinatown neighborhood .","[""In 1997, the team moved their home hockey rink from the suburban Capital Centre to the new Verizon Center in Washington's Chinatown neighborhood.""]",2009-2010 season,6656,0.90347063,0.999940097,-0.897909105,0.758499829,0.007219081,-4.36161375
"simplify: Those who currently use or have used drug injection as their delivery route for drugs are at increased risk for getting hepatitis C because they may be sharing needles or other drug paraphernalia -LRB- includes cookers , cotton , spoons , water , etc. -RRB- , which may be contaminated with HCV-infected blood .","['Those who currently use or have used drug injection as their delivery route for drugs are at higher risk for getting hepatitis C because they may be sharing needles or other drug paraphernalia -LRB- includes cookers, cotton, spoons, water, etc. -RRB-, which may be contaminated with HCV-infected blood.']",How can a person get Hepatitis C ?,6657,0.872438413,0.0,-0.77210182,0.765289266,0.065754876,-2.641414404
simplify: Joacim Cans - Lead and Backing Vocals,['Joacim Cans - Lead and Backing vocals'],PERSON@1 - Lead Guitar,6658,0.872340426,0.999898255,-2.68350935,0.80548501,0.999561548,-6.340628147
"simplify: Marshfield Dreams : When I Was a Kid is a memoir written by the American writer , poet and educational consultant Ralph Fletcher , it covers his life from birth to age thirteen when his family moved from Marshfield , Massachusetts to Chicago .","['It is written by the American writer Ralph Fletcher. It covers his life from birth to age thirteen when his family moved from Marshfield, Massachusetts to Chicago.']","Marshfield Dreams : When I Was a Kid is a memoir written by the American writer and poet Ralph Fletcher , it covers his life from birth to age thirteen when his family moved from Marshfield , Massachusetts to Chicago .",6659,0.577641877,0.936414421,-1.128699541,0.918858352,0.999771774,-1.067558646
"simplify: It became well known for consistently having the highest temperature in the LOCATION@1 , and has a mean summer average of NUMBER@1 Â F , and during the month of June the temperature can consistently reach between NUMBER@2 Â and NUMBER@3 Â F -LRB- NUMBER@4 to NUMBER@5 Â C -RRB- .","['It became well known for consistently having the highest temperature in the LOCATION@1, and has a mean summer average of NUMBER@1  F, and during the month of June the temperature can consistently reach between NUMBER@2  and NUMBER@3  F -LRB- NUMBER@4 to NUMBER@5  C -RRB-.']",It was famous for having the highest temperature in the Indian Subcontinent . In June the temperature is between NUMBER@2 Â and NUMBER@6 Â F -LRB- NUMBER@4 to NUMBER@7 Â C -RRB- .,6660,0.900334114,0.0,-1.106271982,0.778363591,0.999661624,-1.456866026
"simplify: In the past , most attention was paid to diastolic pressure ; but nowadays it is recognized that both high systolic pressure and high pulse pressure -LRB- the numerical difference between systolic and diastolic pressures -RRB- are also risk factors . In some cases , it appears that a decrease in excessive diastolic pressure can actually increase risk , due probably to the increased difference between systolic and diastolic pressures -LRB- see the article on pulse pressure -RRB- .","['In the past, most attention was paid to diastolic pressure ; but now it is recognized that both high systolic pressure and high pulse pressure -LRB- the numerical difference between systolic and diastolic pressures -RRB- are risk factors.']",The mean arterial pressure -LRB- the average pressure -RRB- and pulse pressure -LRB- the difference between the systolic and diastolic -RRB- are other important values .,6661,0.40603018,0.0,-0.753098011,0.743359251,0.0,-2.454980373
"simplify: Le Sueur was named to positions at Dijon -LRB- 1779 -RRB- , Le Mans -LRB- 1782 -RRB- , then at Tours -LRB- 1783 -RRB- before he succeeded Roze at the Saints-Innocents at Paris .",['Roze at the Saints-Innocents at Paris'],"Le Sueur got jobs at Dijon -LRB- 1779 -RRB- , Le Mans -LRB- 1782 -RRB- , Tours -LRB- 1783 -RRB- and then took over Roze 's job at the Saints-Innocents at Paris .",6662,0.186689019,0.993377507,-2.475759268,0.926240474,0.999918759,-1.260878086
"simplify: The application is also an interface to manage the contents on ORGANIZATION@1 's iPod and iPhone lines , as well as the iPad .","[""The application is also an interface to manage the contents on ORGANIZATION@1's iPod and iPhone lines, as well as the iPad.""]",It also lets users see and change what is on their iPod or iPhone .,6663,0.896922919,0.99989152,-1.079458356,0.838358717,0.999787629,-3.173273325
simplify: The pan weighs over NUMBER@1 pounds .,['The pan weighs over NUMBER@1 pounds.'],"Built in NUMBER@2 , the frying pan weighs over NUMBER@1 pounds .",6664,0.820199682,0.999890566,-1.58712554,0.92151417,0.62495029,-2.992099047
"simplify: Becoming common to all of Europe in the Middle Ages , it expanded throughout the world during the Age of Exploration . Christianity has thus become the world 's largest religion .","[""Christianity has become the world's largest religion.""]","During the Age of Exploration , Christianity expanded throughout the world ; it is the largest religion of the world .",6665,0.266048939,0.996633947,-1.546192646,0.581225181,0.759822607,-2.205141068
"simplify: The southern states had , by far , the lowest median household income , with nine of the country 's fifteen poorest states located in the South .","[""The southern states had, by far, the lowest median household income. Nine of the country's fifteen poorest states are located in the South.""]",The southern states had the by far lowest median household income with nine out of the country 's fifteen poorest states being located in the South .,6666,0.867370098,0.884366632,-0.972516119,0.89221501,0.844253063,-1.63165307
"simplify: Monophysitism and its antithesis , Nestorianism , were both hotly disputed and divisive competing tenets in the maturing Christian traditions during the first half of the fifth century ; during the tumultuous last decades of the Western Empire , and marked by the political shift in all things to a center of gravity then located in the LOCATION@1 , and particularly in LOCATION@2 , the LOCATION@3 , and ORGANIZATION@1 , where Monophysitism was popular among the people .","['Monophysitism and its antithesis, Nestorianism, were both hotly contested and divisive competing tenets in the maturing Christian traditions during the first half of the fifth century ; during the last decades of the Western Empire.']",Monophysitism and Eutyches were also refused at the ORGANIZATION@2 in NUMBER@1 .,6667,0.458173994,0.0,-0.851545155,0.666381903,0.629975617,-4.203848362
"simplify: Before the 1951 season , O'Malley reportedly offered Robinson the job of manager of the Montreal Royals , effective at the end of Robinson 's playing career .","[""Before the 1951 season, O'Malley reportedly offered Robinson the job of manager of the Montreal Royals.""]","Before the 1951 season , O'Malley offered Robinson the job of manager of the Montreal Royals starting at the end of Robinson 's playing career .",6668,0.5781571,0.998923421,-0.796765685,0.768645875,0.846397817,-1.290711284
"simplify: According to the Foods and Nutrition Encyclopedia , the earliest cultivation of cotton discovered thus far in the LOCATION@1 occurred in LOCATION@2 , some NUMBER@1 years ago .","['According to the Foods and Nutrition Encyclopedia, the oldest cultivation of cotton discovered so far in the LOCATION@1 occurred in LOCATION@2 some NUMBER@1 years ago.']",This is how cotton was discovered many years ago .,6669,0.883819309,0.946817994,-0.998113215,0.469515528,0.989538491,-3.384837389
"simplify: Gukansh , pp .","['Gukansh, pp']","261-262 ; Varley , pp .",6670,0.55511307,0.892951906,-3.434781075,0.678828989,0.020120446,-5.949543476
simplify: Internet Relay Chat -LRB- IRC -RRB- is a form of real-time Internet text messaging -LRB- chat -RRB- or synchronous conferencing .,['Internet Relay Chat -LRB- IRC -RRB- is a form of real-time Internet text messaging -LRB- chat -RRB- or synchronous conferencing.'],Internet Relay Chat -LRB- IRC -RRB- is a chat system on the Internet .,6671,0.936705943,0.999930143,-0.454535425,0.684178476,0.999774516,-2.073615313
"simplify: About the time of the introduction of cartridge , breechloading , and multiple rounds of ammunition just a few years later , muskets fell out of fashion .","['About the time of the introduction of cartridge, breechloading, and multiple rounds of ammunition just a few years later, muskets fell out of fashion.']","A few years later , the use of cartridges , breechloading , and multiple rounds of ammunition meant the '' rifled musket '' gave way to '' rifle '' , and '' muskets '' were no longer used .",6672,0.902930542,0.999910235,-0.935608149,0.900350453,0.999822736,-3.367123127
"simplify: Though the monument was one of the Seven Wonders of the Ancient World , only foundations and sculptural fragments of the temple remain .","['Though the temple was one of the Seven Wonders of the Ancient World, only foundations and sculptural fragments of the temple remain.']",Seven Wonders Temple,6673,0.894242946,0.962032318,-0.90892905,0.792562745,0.476063102,-5.320059776
simplify: The orientation of the hind wings would also have helped the animal control its gliding flight .,['The orientation of the hind wings would also have helped the animal control its gliding flight.'],The hind wings would also have helped control the gliding flight .,6674,0.915957071,0.999925435,-0.98752892,0.891448371,0.978572786,-2.144038439
simplify: Soize is a commune in the LOCATION@1 department in LOCATION@2 in northern LOCATION@3 .,['Soize is a commune. It is found in the region LOCATION@2 in the LOCATION@1 department in the north of LOCATION@3.'],It is found in the region LOCATION@2 in the LOCATION@1 department in the north of LOCATION@3 .,6675,0.937875688,0.856893182,-2.154999971,0.866098225,0.930045128,-2.22820735
simplify: Nelsons was born in Riga .,['Nelsons was born in Riga.'],"Nelsons was born in Riga , Latvia .",6676,0.779980348,0.999864995,-1.380174041,0.945761685,0.77985996,-2.759998322
"simplify: ISBN 3-89331-298-6 The FDP 's first Chairman , Theodor Heuss , was formerly a member of the DDP and after the war of the Democratic People 's Party -LRB- DVP -RRB- .","[""The FDP's first Chairman, Theodor Heuss, was a member of the DDP and after the war of the Democratic People's Party -LRB- DVP -RRB-.""]",Theodor Heuss 1948-1949,6677,0.695945004,0.999605775,-1.004654884,0.751903534,0.658690572,-3.104804039
simplify: See also Tropical cyclone LOCATION@1 of NUMBER@1 Tsunami Hurricane Hurricane Katrina Hurricane Andrew Hurricane Ike Typhoon Durian Cyclone Nargis NUMBER@2 LOCATION@2 cyclone Notes References External links Data on LOCATION@3 disasters from ORGANIZATION@1 disaster response organisation .,['See also Tropical cyclone LOCATION@1 of NUMBER@1 Tsunami Hurricane Hurricane Katrina Hurricane Andrew Hurricane Ike Typhoon Durian Cyclone Nargis NUMBER@2 LOCATION@2 cyclone Notes References Other websites Data on LOCATION@3 disasters from ORGANIZATION@1 disaster response organisation.'],Other pages Tropical cyclone Tsunami Other websites Data on LOCATION@3 disasters from ORGANIZATION@1 disaster response organisation .,6678,0.92835222,0.986145318,-0.80960381,0.754864519,0.980223656,-2.268399954
simplify: Smithsonian National Museum of Natural History ; Department of Botany .,['Smithsonian National Museum of Natural History ; Department of Botany.'],"Nearly all algae have photosynthetic machinery ultimately derived from the cyanobacteria , and so produce oxygen as a by-product of photosynthesis , unlike other photosynthetic bacteria such as purple and green bacteria .",6679,0.895274354,0.999952137,-1.57937789,0.764842143,0.066576302,-4.054800034
"simplify: On January 24 , 1848 James W. Marshall , a foreman working for Sacramento pioneer John Sutter , found pieces of shiny metal in the tailrace of a lumber mill Marshall was building for Sutter on the American River .","['On January 24, 1848 James W. Marshall, a foreman working for Sacramento pioneer John Sutter, found pieces of shiny metal in the tailrace of a mill Marshall was building for Sutter on the American River.']",It started when James W. Marshall found pieces of gold while building a sawmill for John Sutter in 1848 .,6680,0.898072477,0.999868989,-0.72073251,0.86347008,0.999895155,-2.147384405
"simplify: Other websites Diagram at evmsent.org The nasal septum separates the left and right airways in the nose , dividing the two nostrils .","['The nasal septum separates the left and right airways in the nose, dividing the two nostrils.']",The nasal septum separates the left and right airways in the nose and divides the two nostrils .,6681,0.662727233,0.999842167,-0.898871899,0.628063102,0.813579023,-0.706656277
"simplify: Howard William Morenz -LRB- September 21 , 1902 â '' March 8 , 1937 -RRB- was a Canadian professional ice hockey player .","[""Howard William Morenz -LRB- September 21, 1902 â '' March 8, 1937 -RRB- was a Canadian professional ice hockey player.""]","Howard William Morenz -LRB- June 21 , 1902 â '' March 8 , 1937 -RRB- was a Canadian professional ice hockey player .",6682,0.89716104,0.999957204,-0.668596089,0.948990086,0.961954296,-1.293575168
"simplify: The Molotov cocktail , also known as the petrol bomb , gasoline bomb , or Molotov bomb , or simply Molotov , is a generic name used for a variety of improvised incendiary weapons .","['The Molotov cocktail, also known as the petrol bomb, gasoline bomb, or simply Molotov, is a common name used for a variety of improvised incendiary weapons.']","A Molotov cocktail , also known as a petrol bomb , benzine torch , molotov grenade or a Molotov bomb , is the generic name for different kinds of crude incendiary weapons .",6683,0.803832305,0.973661721,-1.092801094,0.920995496,0.999909222,-2.38516283
"simplify: The Storm Prediction Center is part of the National Centers for Environmental Prediction -LRB- NCEP -RRB- , operating under the control of the National Weather Service -LRB- NWS -RRB- , which in turn is part of the National Oceanic and Atmospheric Administration -LRB- NOAA -RRB- of the United States Department of Commerce -LRB- DoC -RRB- .","['The Storm Prediction Center is part of the National Centers for Environmental Prediction -LRB- NCEP -RRB-, which is controlled by the National Weather Service -LRB- NWS -RRB-, which is part of the National Oceanic and Atmospheric Administration -LRB- NOAA -RRB- of the United States Department of Commerce -LRB- DoC -RRB-.']","The Storm Prediction Center -LRB- SPC -RRB- , located in Norman , Oklahoma , is part of the National Centers for Environmental Prediction .",6684,0.820807078,0.0,-0.897283018,0.830574925,0.979727089,-2.344767809
simplify: In 1769 the Rasos Cemetery was founded ; today it is one of the oldest surviving cemeteries in the city .,['In 1769 the Rasos Cemetery was founded.'],"In 1769 , the Rasos Cemetery , one of the oldest surviving cemeteries in the city , was founded .",6685,0.365244978,0.998595834,-1.642673731,0.869277965,0.96527797,-1.529447675
"simplify: Since the 15th century , the term nap generally refers to a special pile given to the cloth .","['Since the 15th century, the term nap generally refers to a special pile given to the cloth.']","In the 15th century , the term nap refers to a pile given to the cloth .",6686,0.887967325,0.999945343,-0.981971979,0.945635719,0.909726381,-1.473296404
"simplify: He was also the lead actor in their two narrative films , playing King Arthur in Monty Python and the Holy Grail and Brian in Monty Python 's Life of Brian .","[""He was also the lead actor in their two narrative films, playing King Arthur in Monty Python and The Holy Grail and Brian in Monty Python's Life of Brian.""]","Graham Chapman -LRB- January 8 , 1941 -- October 4 , 1989 -RRB- was a British actor and writer .",6687,0.910502401,0.999913096,-0.916248024,0.775194703,0.117503755,-5.883841515
"simplify: VÃ ttern is also noted for its fishing , serving people in the nearby districts .",['V ttern is also known for its fishing.'],VÃ ttern is also noted for its fishing .,6688,0.426531232,0.74186486,-1.961233258,0.434682714,0.998131037,-3.073101044
"simplify: Delaplaine is a town in Greene County , Arkansas , United States .",['Delaplaine is a town in the state of Arkansas.'],Delaplaine is a city of the state of Arkansas in the United States of America .,6689,0.591915297,0.818928242,-1.6585747,0.893848649,0.995765865,-3.303055525
simplify: Houvin-Houvigneul is a commune in the LOCATION@1 department in the LOCATION@2 region of LOCATION@3 .,['It is found in the region Nord-Pas-de-Calais in the LOCATION@1 department in the north of LOCATION@3.'],Houvin-Houvigneul is a commune . It is found in the region Nord-Pas-de-Calais in the LOCATION@1 department in the north of LOCATION@3 .,6690,0.787667716,0.995293081,-2.791949511,0.975439012,0.809070885,-3.242193222
"simplify: He also considered it appropriate to appoint a major-general to command this expanding force and on 11 August , a new commander , Major-General Reade Godwin-Austen , reached Berbera .","['On 11 August, a new commander, Major-General Reade Godwin-Austen, arrived in Berbera.']","On 11 August , a new commander , Major-General Alfred Godwin-Austen , reached Tug Argan .",6691,0.442038005,0.90184021,-1.00115335,0.875156825,0.821273267,-2.703700066
"simplify: ORGANIZATION@1 from LOCATION@1 , LOCATION@2 , playing in the ORGANIZATION@2 , are named after ORGANIZATION@3 in LOCATION@3 , by '' expats '' .","['ORGANIZATION@1 from LOCATION@1, LOCATION@2, playing in the ORGANIZATION@2 are named after ORGANIZATION@3 in LOCATION@3.']",ORGANIZATION@3 is a football club which plays in LOCATION@3 .,6692,0.740152385,0.996853232,-0.827957332,0.801151894,0.998942375,-2.468833208
"simplify: William & Mary educated U.S. Presidents Thomas Jefferson , James Monroe , and John Tyler as well as other key figures important to the development of the nation , including U.S. Supreme Court Chief Justice John Marshall , Speaker of the House Henry Clay , and 16 signers of the Declaration of Independence .","['William & Mary educated U.S. Presidents Thomas Jefferson, James Monroe, John Tyler as well as other key figures important to the development of the nation, including U.S. Supreme Court Chief Justice John Marshall, Speaker of the House Henry Clay, and 16 signers of the Declaration of Independence.']","William & Mary educated U.S. Presidents Thomas Jefferson , James Monroe , and John Tyler as well as other key figures important to the development of the nation , including U.S. Supreme Court Chief Justice John Marshall , Speaker of the House Henry Clay and 16 signers of the Declaration of Independence .",6693,0.910139022,0.999872983,-0.732621133,0.97650505,0.99990952,-0.661841273
simplify: Each ship has a limited number of missiles and a limited supply of fuel .,['Each ship has a limited number of missiles and only a limited supply of fuel.'],Each ship had only a few missiles and only a little bit of fuel .,6694,0.954594556,0.950125933,-1.298339486,0.926730345,0.999788821,-3.214365482
"simplify: In 1812 , Mohs became professor in Graz ; in 1818 , professor in Freiberg , Saxony ; in 1826 , professor in Vienna .","['In 1812, Mohs became professor in Graz ; in 1818, professor in Freiberg, Saxony ; and in 1826, professor in Vienna.']","In 1812 , Mohs became professor in Graz ; in 1818 , professor in Freiberg , Saxony ; in 1826 , professor in ViennaIn 1817 , Mohs replaced his mentor Werner , who had died , as a tutor at the mining academy in Freiberg , where he worked for nine more years , until he was appointed as a professor of Mineralogy at the University of Vienna .",6695,0.899756985,0.848333597,-0.762255847,0.933034162,0.509935498,-2.236444235
simplify: Her mother PERSON@1 died during a trip to LOCATION@1 in NUMBER@1 leaving PERSON@2 and her two sisters orphaned .,['Her mother PERSON@1 died during a trip to LOCATION@1 in NUMBER@1 leaving PERSON@2 and her two sisters orphaned.'],"While going to LOCATION@1 , her mother died in NUMBER@1 .",6696,0.924411746,0.999913156,-0.549598932,0.828730019,0.932062328,-2.647039413
simplify: Santa María la Real de La Almudena is a Catholic cathedral in Madrid .,['Santa Mara la Real de La Almudena is a Catholic cathedral in Madrid.'],"The Almudena Cathedral -LRB- Spanish : Catedral de la Almudena -RRB- is a Catholic cathedral in Madrid , Spain .",6697,0.827515447,0.763644338,-1.49086225,0.718505796,0.997639954,-3.615552902
"simplify: Scientific American Inventions and Discoveries , p. 357 .",['Scientific American Inventions and Discoveries.'],HTST is the most common method .,6698,0.675104987,0.993996501,-1.777097106,0.780030578,0.000253469,-5.810858727
