source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
"Only his second wife , PERSON@1 bore him any children : a daughter named They Are Afraid of Her , who died at age three .","Only his second wife, PERSON@1, had any children : a daughter named They Are Afraid of Her who died at age three.","Only his second wife , PERSON@1 , bore him any children : a daughter named They Are Afraid of Her , who died aged three .",6214,0.890838447,0.866599441,-0.963367999,0.922278275,0.91065824,-1.163037419
"After an argument , Slade says that he intends to kill Tod at his first opportunity .","After an argument, Slade says that he plans to kill Tod at his first opportunity.","After an argument , Slade says that he wants to kill Tod and he 'll do anything to get him .",6215,0.921383025,0.959623814,-0.865200162,0.904419561,0.999239802,-2.49431777
"Other countries continued using the Julian calendar , switching calendars in later years , and the complete conversion of the Gregorian calendar was not entirely done until 1929 .","Other countries continued using the Julian calendar, switching calendars in later years, and the complete conversion of the Gregorian calendar was not completely done until 1929.","Other countries continued to use the Julian calendar , switching over to the Gregorian in later years .",6216,0.957332051,0.999857068,-0.968261838,0.913231092,0.999828577,-1.985906124
"The county town is Norwich , located at .",The county town is Norwich.,The county town is Norwich .,6217,0.58109985,0.994942188,-1.472010732,0.61376633,0.994942188,-2.113140583
Phenix City is a city in Russell County in the U.S. state of Alabama .,Phenix City is a city in the U.S. state of Alabama.,Phenix City is a city in Lee County and Russell County in the U.S. state of Alabama .,6218,0.675460397,0.99391669,-1.128780007,0.722441467,0.643147647,-1.604957223
He explained natural processes in reference to the rarefactions and condensations of this primary substance .,He explained natural processes in reference to the rarefactions and condensations of this primary substance.,References,6219,0.971103154,0.999929786,-0.67783016,0.743270986,0.0,-7.544761181
"At first , viewers did not respond to the new half-hour serial , but ratings picked up in its second year , eventually reaching the top spot in the daytime Nielsen Ratings by the fall of 1958 .","At first, viewers did not respond to the new half-hour serial, but ratings picked up in its second year, eventually reaching the top spot in the daytime Nielsen Ratings by the fall of 1958.","At first , viewers were not excited about it , but ratings picked up in its second year , and reached the top spot in the daytime Nielsen Ratings by the fall of 1958 .",6220,0.941542059,0.999942482,-0.59158206,0.937944116,0.966275871,-1.811954021
PERSON@1 and PERSON@2 is a tragedy by PERSON@3 .,PERSON@1 and PERSON@2 is a tragedy by PERSON@3.,PERSON@1 and PERSON@2 is a play by PERSON@4 .,6221,0.935069133,0.999880254,-1.130802631,0.913019227,0.752622545,-2.660416842
"For the British charity television appeal Comic Relief , the four recorded a song and video for PERSON@1 's '' Living Doll '' , accompanied by PERSON@2 and Shadows guitarist PERSON@3 .","For the British television appeal Comic Relief, the four recorded a song and video for PERSON@1's '' Living Doll '', with PERSON@2 and Shadows guitarist PERSON@3.","In NUMBER@1 , the cast sang '' Living Doll '' with PERSON@1 and PERSON@4 for Comic Relief . For the British charity television appeal Comic Relief , the four recorded a song and video for PERSON@1 's '' Living Doll '' , along with PERSON@2 and Shadows guitarist PERSON@3 .",6222,0.839522355,0.993742347,-1.131888747,0.838964251,0.608669162,-1.884343266
Vitamin D without a subscript refers to either D2 or D3 or both .,Vitamin D without a subscript refers to either D2 or D3 or both.,The most common ones are D2 and D3 -LRB- see image -RRB- .,6223,0.95745339,0.999926507,-1.233560562,0.817622845,0.118501902,-5.054416656
It was also the first time the Stanley Cup was not awarded since NUMBER@1 when a Spanish flu pandemic cancelled the championship .,It was also the first time the Stanley Cup had not been awarded since NUMBER@1 when a Spanish flu epidemic cancelled the championship.,"It was also the first time since NUMBER@1 that the Stanley Cup was not awarded . In NUMBER@1 , the championship was canceled due to the ongoing Spanish flu pandemic .",6224,0.972458005,0.776585579,-0.727452397,0.955038249,0.9988451,-1.60857904
"For many years he was also thought to have been a student of Mozart , but there is reason to think that the notion of such a relationship was concocted by Mozart 's wife Constanze in order to legitimise his completion of Mozart 's Requiem .","For many years he was also thought to have been a student of Mozart, but there is reason to think that the idea of such a relationship was concocted by Mozart's wife Constanze in order to legitimise his completion of Mozart's Requiem.",In the same year Mozart died .,6225,0.946859318,0.989550889,-0.554642975,0.795512988,0.012407218,-4.044561863
"PERSON@1 -LRB- , born March NUMBER@1 , NUMBER@2 in LOCATION@1 , LOCATION@2 -RRB- is a is a Japanese football player who currently plays for the J-league team ORGANIZATION@1 .",PERSON@2 -LRB- born NUMBER@1 March NUMBER@2 -RRB- is a Japanese football player. He plays for ORGANIZATION@1.,PERSON@1 -LRB- born NUMBER@1 March NUMBER@2 -RRB- is a Japanese football player . He plays for ORGANIZATION@1 .,6226,0.555731735,0.99871099,-1.982264519,0.575289439,0.998748958,-2.218595982
Lungi International Airport is the international airport that serves Freetown and the rest of the country .,The Lungi International Airport is the international airport that serves Freetown and the rest of the country.,Lungi International Airport is the international airport of Sierra Leone .,6227,0.968151689,0.994739711,-0.900220275,0.914663017,0.995194614,-2.740931034
The central tenet of Christianity is the belief in PERSON@1 as the Son of God and the Messiah -LRB- PERSON@2 -RRB- .,The central tenet of Christianity is the belief in PERSON@1 as the Son of God and the Messiah -LRB- PERSON@2 -RRB-.,The most basic part of Christianity is the belief in PERSON@1 as the Son of God and Messiah -LRB- PERSON@2 -RRB- .,6228,0.971575852,0.999889731,-0.63717103,0.957733652,0.999914587,-0.856103182
"The first millennium is a period of time that commenced on January NUMBER@1 , AD NUMBER@1 , and ended on December NUMBER@2 , AD NUMBER@3 , of the Julian calendar .","The first millennium was a period of time that began on January NUMBER@1, AD NUMBER@1, and ended on December NUMBER@2, NUMBER@3.","The 1st millennium is a period of time from January NUMBER@1 , NUMBER@1 A.D. to December NUMBER@2 , NUMBER@3 A.D. on the PERSON@1 calendar .",6229,0.705124276,0.999475598,-0.809928238,0.711793771,0.999477804,-1.927388191
There are NUMBER@1 counties in the LOCATION@1 state of LOCATION@2 .,There are NUMBER@1 counties in the LOCATION@1 state of LOCATION@2.,The are NUMBER@1 counties in LOCATION@2 .,6230,0.944313542,0.999889255,-0.657384574,0.934341559,0.723608375,-2.643057108
"PERSON@1 and the '' Plural Left '' -LRB- NUMBER@1 -RRB- In the legislature , the PS reconstructed a coalition with other left-wing parties : the ORGANIZATION@1 , the Greens , the ORGANIZATION@2 and the ORGANIZATION@3 .","PERSON@1 and the '' Plural Left '' -LRB- NUMBER@1 -RRB- In the legislature, the PS reconstructed a coalition with other left-wing parties : the ORGANIZATION@1, the Greens, the ORGANIZATION@2 and the ORGANIZATION@3.","PERSON@1 and the '' Plural Left '' -LRB- NUMBER@1 -RRB- In opposition , the PS reconstructed a coalition with the other left-wing forces : the ORGANIZATION@1 , the Greens , the ORGANIZATION@2 and the ORGANIZATION@3 .",6231,0.956739565,0.9999035,-0.783232212,0.968531576,0.999884486,-1.292181015
"In LOCATION@1 , PERSON@1 persists in folklore as one of the Seven Lucky Gods -LRB- PERSON@2 -RRB- of LOCATION@2 .","In LOCATION@1, PERSON@1 persists in folklore as one of the Seven Lucky Gods -LRB- PERSON@2 -RRB- of LOCATION@2.","In LOCATION@1 , PERSON@1 is one of the Seven Lucky Gods -LRB- PERSON@2 -RRB- .",6232,0.953514108,0.999920547,-0.652958453,0.917226997,0.961816013,-1.343640208
"The first , designed by architect PERSON@1 , was on the LOCATION@1 site of the LOCATION@2 .","The first, designed by architect PERSON@1, was on the LOCATION@1 site of the LOCATION@2.",The first was on the LOCATION@1 site of the LOCATION@2 .,6233,0.897038077,0.999920726,-0.780157447,0.849743413,0.998331249,-1.082388878
"Confederate resistance collapsed after Lee surrendered to Grant at Appomattox Court House on April 9 , 1865 .",Lee surrendered to Grant at Appomattox Court House on April 9 1865.,"Lee decided he had too few soldiers to keep on fighting and he surrendered to Grant on April 9 , 1865 , near Appomattox Court House .",6234,0.573341295,0.99472785,-0.705092728,0.58424043,0.999914587,-2.971143246
Accordingly this administration was referred to as the LOCATION@1 government .,This administration was called the LOCATION@1 government.,References,6235,0.664691852,0.527348578,-0.930065989,0.57776397,0.0,-7.109502316
"Prior to King Henry 's death in 1547 , several statements of position were issued .","Prior to King Henry's death in 1547, several statements of position were issued.",The Articles were not meant to be a complete statement of the Christian faith .,6236,0.917672824,0.999842644,-0.732510567,0.794237148,0.000111786,-3.268642187
"The description '' Polish '' refers to the nationality of logician Jan ukasiewicz , who invented -LRB- prefix -RRB- Polish notation in NUMBER@1 .","The description '' Polish '' refers to the nationality of logician Jan ukasiewicz, who invented -LRB- prefix -RRB- Polish notation in NUMBER@1.",It is a way to write down equations and other mathematical formulae .,6237,0.963322806,0.999941468,-0.587939203,0.767390701,0.052450385,-4.133224964
The song includes a reference to Van Diemen 's land '' subtracting till my fingers dropped ; into Van Diemen 's Land '' .,The song includes a reference to Van Diemen's land '' subtracting till my fingers dropped ; into Van Diemen's Land ''.,The song mentions Van Diemen 's land : '' subtracting till my fingers dropped ; into Van Diemen 's Land '' .,6238,0.950046524,0.999896824,-1.120729208,0.948389153,0.998732567,-1.195272326
"With a population of 1.7 million -LRB- 2008 -RRB- , the city is located inland from Jeddah , in a narrow valley , and above sea level .","The city is located inland from Jeddah, in a narrow valley, and above sea level.","The city is located 73 kilometres inland from Jeddah , in the narrow sandy Valley of Abraham , 277 metres above sea level .",6239,0.524293617,0.999269605,-0.67385447,0.532918789,0.999872148,-3.31995225
"Some adverse effects only occur only when starting , increasing or discontinuing a treatment .","Some adverse effects only occur when starting, increasing or discontinuing a treatment.",Some adverse effects happen only at the beginning or a change of a treatment .,6240,0.888466651,0.999808609,-1.363390923,0.853693535,0.999879122,-3.723693132
The prehistoric period during which Palaeolithic settlements existed in the LOCATION@1 region has been estimated to span the period from about NUMBER@1 BCE until around NUMBER@2 BCE .,The prehistoric period during which Palaeolithic settlements existed in the LOCATION@1 region has been estimated to span the period from about NUMBER@1 BCE until around NUMBER@2 BCE.,The prehistoric period during which the Palaeolithic civilisations existed in the LOCATION@1 region has been estimated to span the period from about NUMBER@3 BCE until around NUMBER@2 BCE .,6241,0.980959694,0.999923885,-0.485723495,0.980660217,0.960067749,-1.263046384
You Ca n't Do That on Television -LRB- a.k.a. YCDTOTV -RRB- is a Canadian television program that first aired locally in 1979 before ultimately airing internationally in 1981 .,You Can't Do That on Television is a Canadian television program. It first started in 1979 and then moved to Canada in 1981.,You Ca n't Do That on Television -LRB- YCDTOTV -RRB- is a Canadian children 's television program .,6242,0.594862196,0.999462783,-1.541405678,0.63880961,0.991351306,-2.120378733
"In Europe : Montmartre and Montparnasse in Paris ; Chelsea , Fitzrovia , and Soho in London ; Schwabing in Munich ; Skadarlija in Belgrade ; Tabán in Budapest .","In Europe : Montmartre and Montparnasse in Paris ; Chelsea, Fitzrovia and Soho in London ; Schwabing in Munich ; Skadarlija in Belgrade ; Tabán in Budapest.",Munich - Schwabing,6243,0.951880006,0.999817491,-0.618753612,0.732638298,0.491914362,-2.968400955
"Möbius strips are common in the manufacture of fabric computer printer and typewriter ribbons , as they allow the ribbon to be twice as wide as the print head while using both half-edges evenly .","Möbius strips are used in printer and typewriter ribbons, because they allow the ribbon to be twice as wide as the print head while using both half-edges evenly.","Möbius strips are common in the making of fabric computer printer and typewriter ribbons . There , they allow the ribbon to be twice as wide as the print head while using both half-edges evenly .",6244,0.787974622,0.762899458,-1.177160025,0.819431204,0.919652104,-1.44083178
This is particularly true of atlases published by Dutch publishers during the second half of the seventeenth century .,This is especially true of atlases published by Dutch publishers during the second half of the seventeenth century.,18th century,6245,0.955897782,0.957008362,-0.58863163,0.778140135,0.000704567,-4.074115753
Contemporary scholars say that neither of them wrote it .,Contemporary scholars say that neither of them wrote it.,Contemporary scholars say that neither of them did .,6246,0.953870238,0.999928296,-1.816169262,0.948494351,0.928554058,-3.27272439
"Augusta -LRB- also known as Augustaâ '' Richmond County -RRB- is a consolidated city in the U.S. state of Georgia , located along the Savannah River . The city of Augusta and Richmond County governments merged operations in 1996 ; as of the 2010 Census , the Augusta-Richmond County population was 195,844 not counting the unconsolidated cities of Hephzibah and Blythe .","Augusta -LRB- also known as Augustaâ '' Richmond County -RRB- is a city in the U.S. state of Georgia, located along the Savannah River.","In 1996 , the governments of the City of Augusta and Richmond County combined to form the Augusta-Richmond County .",6247,0.304223918,0.999908984,-0.75974685,0.295430063,0.99985379,-1.998184204
"and Kevork Ajemian , '' Kevork Ajemian , Prominent Contemporary Writer and Surviving Member of Triumvirate Which Founded ASALA , Dies in Beirut , Lebanon '' , Armenian Reporter , 1999-02-01 a prominent contemporary writer , with the help of sympathetic Palestinians .","and Kevork Ajemian, '' Kevork Ajemian, Prominent Contemporary Writer and Surviving Member of Triumvirate Which Founded ASALA, Dies in Beirut, Lebanon '', Armenian Reporter, 1999-02-01 a prominent contemporary writer, with the help of sympathetic Palestinians.","ASALA was founded in 1975 in Beirut , Lebanon by Hagop Hagopian -LRB- Harutiun Tagushian -RRB- and Kevork AjemianKevork Ajemian , Prominent Contemporary Writer and Surviving Member of Triumvirate Which Founded ASALA , Dies in Beirut , Lebanon \/O/ \/O/ The Armenian Reporter , 01-02-1999 , a prominent contemporary writer .",6248,0.935405995,0.999896348,-1.040320992,0.901573708,0.0,-3.082183599
"The channel is primarily aimed at children ages NUMBER@1 -- NUMBER@2 , with the exception of their weekday morning program block aimed at preschoolers ages NUMBER@3 -- NUMBER@4 .","The channel is primarily aimed at children ages NUMBER@1 -- NUMBER@2, with the exception of their weekday morning program block aimed at preschoolers ages NUMBER@3 - NUMBER@4.",The,6249,0.959837537,0.999928296,-0.516750872,0.730558954,0.0,-5.164216518
The current mayor of Waveland is Democrat David Garcia .,The current mayor of Waveland is David Garcia.,The current mayor of Waveland is Democrat Tommy Longo .,6250,0.781056393,0.995040298,-1.017191052,0.795148728,0.719109654,-2.773147821
"The deal had a base salary of $ NUMBER@1 million and , with performance incentives , could have been worth as much as $ NUMBER@2 million .",The deal had a base salary of $ NUMBER@1 million and was worth as much as $ NUMBER@2 million.,"The deal had a base salary of $ NUMBER@1 million , but if he played well , he could get as much as $ NUMBER@2 million in the three years .",6251,0.619723854,0.991622686,-0.644234717,0.637931041,0.999895096,-2.226011753
They trace much of their heritage to groups of Brythonic speakers who settled the area from south western Great Britain in two waves from the 4th to 6th centuries .,They trace much of their heritage to groups of Brythonic speakers who settled the area from south western Great Britain in two waves from the 4th to 6th centuries.,They trace much of their heritage to groups of Brythons who settled the area from south western Britain in the 4th-6th centuries .,6252,0.981320615,0.999943614,-0.394794345,0.94952989,0.971185088,-1.458182573
"The first witch hails PERSON@1 as '' Thane of Glamis '' , the second as '' Thane of Cawdor '' , and the third proclaims that he shall '' be King hereafter '' .","The first witch hails PERSON@1 as '' Thane of Glamis '', the second as '' Thane of Cawdor '', and the third proclaims that he shall be King hereafter.","They do not answer him , but greet him as the PERSON@2 , the Thane of Cawdor and the future King . PERSON@1 is surprised , because he knows that he is not the Thane of Cawdor , and does not think he will ever become the King .",6253,0.918158889,0.999936223,-0.698797762,0.812189703,0.998851478,-3.317217112
WiiWare,WiiWare is a free software program from WiiWare.,Gameplay,6254,0.914672136,0.053499989,-4.224932194,0.844500422,0.0,-7.163319111
"River Avon -LRB- disambiguation -RRB- or Avon River -LRB- disambiguation -RRB- , various rivers",River Avon -LRB- disambiguation -RRB- or Avon River -LRB- disambiguation -RRB-.,Avon can mean :,6255,0.798010842,0.997933865,-0.879376471,0.629482784,0.998470604,-3.491620779
The agriculture and the commerce with LOCATION@1 represent the main economic activities of this Municipality .,The agriculture and the commerce with LOCATION@1 are the main economic activities of this Municipality.,The main economic activity is commerce with LOCATION@1 .,6256,0.911852623,0.973641932,-0.971313715,0.83826712,0.832187057,-2.003803015
A leaf blower is a gardening tool that propels air out of a nozzle to move yard debris such as leaves .,A leaf blower is a gardening tool that blows air out of a nozzle to move yard debris such as leaves.,A leaf blower is a gardening tool uses air to move yard debris like leaves .,6257,0.952051103,0.897627711,-0.732134461,0.912930838,0.992487729,-1.571748734
"The ORGANIZATION@1 -LRB- ORGANIZATION@2 -RRB- , LOCATION@1 's most well-established university , is founded .","The ORGANIZATION@1 -LRB- ORGANIZATION@2 -RRB-, LOCATION@1's most well-established university, starts.","The making of the ORGANIZATION@3 -RRB- , PERSON@1 most set university .",6258,0.85066399,0.931843817,-1.277341247,0.799851016,0.715442598,-4.286607742
"Viral : encode reverse transcriptase -LRB- to reverse transcribe RNA into DNA -RRB- , have long terminal repeats -LRB- LTRs -RRB- , similar to retroviruses","Viral : encode reverse transcriptase -LRB- to reverse transcribe RNA into DNA -RRB-, have long terminal repeats -LRB- LTRs -RRB-, similar to retroviruses",This has been done with fruit flies -LRB- Drosophila melanogaster -RRB- by putting the transposon into the embryo .,6259,0.970791089,0.999863625,-1.199468493,0.791060596,0.10816475,-3.736844063
"Golden Balls is a British daytime game show on the ITV Network , presented by PERSON@1 .","Golden Balls is a British daytime game show on the ITV Network, presented by PERSON@1.","The NUMBER@1 contestants take it in turns to pick a ball to bin , -LRB- which means it is out of the game -RRB- , and pick a ball to win , -LRB- which goes into NUMBER@2 of the NUMBER@3 winning golden slots -RRB- .",6260,0.939489218,0.999937415,-0.944380999,0.773722143,0.992960751,-4.859845161
"Thelemites -- and other people -- have interpreted and applied PERSON@1 's work in widely different ways , PERSON@2 , R. A. with PERSON@3 , Everything is Under Control : Conspiracies , cults and cover-ups , HarperPerennial NUMBER@1 .","Thelemites -- and other people -- have interpreted and applied PERSON@1's work in widely different ways, PERSON@2, R. A. with PERSON@3, Everything is Under Control : Conspiracies, cults and cover-ups, HarperPerennial NUMBER@1.","However , people understand and apply this in different ways .",6261,0.942985719,0.999891102,-1.013289809,0.779189209,0.999539495,-4.518096924
The Big Mac Index is published by The Economist as an informal way of measuring the purchasing power parity -LRB- PPP -RRB- between two currencies and provides a test of the extent to which market exchange rates result in goods costing the same in different countries .,The Big Mac Index is a new way to measure the purchasing power parity -LRB- PPP -RRB- between two currencies. It provides a test of how much market exchange rates result in goods costing the same in different countries.,Links,6262,0.77576507,0.999940217,-0.657606661,0.60609258,0.0,-8.243092537
"Early life Background PERSON@1 was born on November NUMBER@1 , NUMBER@2 BC to PERSON@1 and PERSON@2 , in LOCATION@1 .","He was born on November NUMBER@1, NUMBER@2 to PERSON@1 and PERSON@2 in LOCATION@1.","PERSON@3 , born PERSON@4 -LRB- November NUMBER@1 , NUMBER@2 BC -- March NUMBER@1 , NUMBER@3 -RRB- , was the second Roman Emperor .",6263,0.624655686,0.87363416,-1.114386201,0.589062776,0.509829998,-4.264351368
Dave Fortman is the guitarist for the band Ugly Kid Joe . He currently is an American music producer .,Dave Fortman is the guitarist for the band Ugly Kid Joe.,Dave Fortman is an American music producer .,6264,0.505880122,0.99864465,-0.985123038,0.481908363,0.998359799,-2.355898142
References External links Grenfell 's web site About the town Sydney Morning Herald 5 January 2003 : Grenfell 's attempts to woo people to move to the town .,References Other websites About the town Sydney Morning Herald 5 January 2003 : Grenfell's attempts to woo people to move to the town.,References Other websites Grenfell 's web site About the town Sydney Morning Herald 5 January 2003 : Grenfell 's attempts to woo people to move to the town .,6265,0.800952138,0.898959756,-1.782185435,0.839114284,0.973864257,-1.128828645
"Road infrastructure features three main crossing points near the city centre , and in 2006 the Limerick urban area had a population of 91,000 .","Road infrastructure has three main crossing points near the city centre, and in 2006 the Limerick urban area had a population of 91,000.","The city lies on the River Shannon , with three main crossing points near the city centre and has a 2006 population of 91,000 inhabitants within its urban area .",6266,0.921078909,0.82103914,-0.924380898,0.8783,0.999949813,-2.667568207
"SF societies , referred to as '' clubs '' except in formal contexts , form a year-round base of activities for science fiction fans .","SF societies, called to as '' clubs '' except in formal contexts, form a year-round base of activities for science fiction fans.",SF societies are a year-round base of activities for science fiction fans .,6267,0.92766376,0.934253693,-1.295396209,0.868492184,0.976005137,-1.495478511
"This is because under higher temperatures the phosphate undergoes predictable and permanent color changes , measured with the conodont alteration index .","This is because under higher temperatures the phosphate undergoes predictable and permanent color changes, measured with the conodont alteration index.","This is because under higher temperatures the phosphate undergoes color changes , which are measured with the conodont alteration index .",6268,0.962625291,0.999929249,-0.519747078,0.950598006,0.820945919,-1.278584361
"PERSON@1 had made ORGANIZATION@1 a royal burgh around NUMBER@1 , after his defeat of Ã '' engus of Moray .","PERSON@1 made ORGANIZATION@1 a royal burgh around NUMBER@1, after his defeat of  '' engus of Moray.","PERSON@1 I made ORGANIZATION@1 a royal burgh around NUMBER@1 , after his defeat of Ã '' engus of Moray .",6269,0.865911879,0.980700314,-1.286058068,0.918400194,0.847657323,-1.35344696
Martin was born in 1943 in Paris and went to Germany in 1968 .,Martin was born in 1943 in Paris and went to Germany in 1968.,"That experience was successful , so he could establish the '' Lernen durch Lehren '' -LRB- LdL -RRB- -LRB- learning by teaching -RRB- method in Germany .",6270,0.953305035,0.99990356,-1.146493912,0.813599385,0.005869207,-6.102581978
The Glasgow Warriors took up a two-year residency at Firhill from the start of the 2007-08 Magners League season .,The Glasgow Warriors took up a two-year stay at Firhill from the start of the 2007-08 Magners League season.,The Glasgow Warriors will take up a two-year residency at Firhill from the start of the 2007-08 Magners League season .,6271,0.924785746,0.803207159,-0.800469935,0.936252218,0.735429764,-0.953328252
NUMBER@1 - The RMS Queen PERSON@1 begins her maiden voyage .,NUMBER@1 - The RMS Queen PERSON@1 begins her maiden voyage.,NUMBER@1 - The RMS Queen PERSON@1 begins her first voyage .,6272,0.960401922,0.999929965,-1.798596621,0.975554861,0.897346914,-2.396117449
"Until the early 1990s , histones were dismissed by most as inert packing material for eukaryotic nuclear DNA , based in part on the '' ball and stick '' models of Mark Ptashne and others who believed transcription was activated by protein-DNA and protein-protein interactions on largely naked DNA templates , as is the case in bacteria .","Until the early 1990s, histones were dismissed by most as inert packing material for eukaryotic nuclear DNA, based in part on the '' ball and stick '' models of Mark Ptashne and others who believed transcription was activated by protein-DNA and protein-protein interactions on largely naked DNA templates, as is the case in bacteria.","Until the early 1990s , histones were dismissed as merely packing material for nuclear DNA .",6273,0.965097765,0.0,-0.548771262,0.833591631,0.99247241,-1.888354659
"Whole the area is uninhabited , surrounded by rocky mountains , having an elevation of NUMBER@1 to NUMBER@2 feet .","The area is uninhabited, surrounded by rocky mountains, having an elevation of NUMBER@1 to NUMBER@2 feet.","The whole area is uninhabited , surrounded by rocky mountains , with an elevation of NUMBER@3 to NUMBER@4 feet .",6274,0.877364654,0.997483432,-0.402141273,0.902220732,0.829090893,-1.491811395
Conservation Fallout : Nuclear Protest at Diablo CanyonDaniel Pope .,Conservation Fallout : Nuclear Protest at Diablo Canyon,Conservation,6275,0.762602345,0.983599007,-3.283625126,0.648682245,0.0,-6.026883602
"From 1907 to 1923 Cortot taught at the Paris Conservatoire , where his pupils included Clara Haskil , Yvonne Lefébure , Dinu Lipatti , Vlado Perlemuter , and even Marguerite Monnot , French composer of most of the best songs of Édith Piaf and of the 1956 stage musical Irma la Douce .","From 1907 to 1923 Cortot taught at the Paris Conservatoire, where his pupils included Clara Haskil, Yvonne Lefébure, Dinu Lipatti, Vlado Perlemuter, and even Marguerite Monnot, French composer of most of the best songs of Édith Piaf and of the 1956 stage musical Irma la Douce.","From 1907 to 1923 Cortot taught at the Paris Conservatoire , where his pupils included Clara Haskil , Dinu Lipatti , Vlado Perlemuter .",6276,0.950552955,0.0,-0.452941895,0.852160628,0.999582171,-1.064534903
"Geography The lake 's total surface area is about 1,912 km ² , with a drainage basin a little over double that , about 4,503 km ² .","Geography The lake has a total surface area of about 1,912 km 2, with a drainage basin about double that, about 4,503 km 2.",The lake 's total surface area is about .,6277,0.869709161,0.995345175,-1.471254349,0.753403056,0.779113293,-1.444365859
"He studied keyboard instruments at the Royal College of Music in London from 1938 to 1939 , and also studied mathematics at University College , Exeter -LRB- B. Sc .","He studied piano instruments at the Royal College of Music in London from 1938 to 1939, and also studied mathematics at University College Exeter.",He wrote many articles in journals about music .,6278,0.823172803,0.881124258,-1.154401302,0.718469629,0.000317648,-4.791563034
Governors were not allowed to leave their provinces with their legions .,Governors were not allowed to leave their provinces with their army.,Roman Governors were not allowed to leave their provinces with their legions .,6279,0.907944391,0.802752733,-1.581618786,0.917735368,0.990418792,-1.804058671
"This version also includes a B-side titled '' Minor Threat '' , which is a cover of the eponymous song by Minor Threat .","This version also includes a B-side called '' Minor Threat '', which is a cover of the song by Minor Threat.","This version also has a B-side titled '' Minor Threat '' , which is a cover of the eponymous song by Minor Threat .",6280,0.845568752,0.980854273,-1.166653752,0.895367074,0.964230657,-0.920914233
Color of skin is lighter because no pigments,Color of skin is lighter because no pigments are on it.,color of the skin is lighter because there are no pigments,6281,0.982954085,0.49614805,-1.518891573,0.967490494,0.42318368,-2.292659998
"Shrewsbury Town Football Club is an English football club based in Shrewsbury , Shropshire , who play in League Two , the fourth tier of English football .","Shrewsbury Town Football Club is a football club which plays in the English Premier League. It is based in Shrewsbury, Shropshire.",Shrewsbury Town F.C. is a football club which plays in England .,6282,0.776915062,0.999755979,-1.085698366,0.73430119,0.999840319,-2.414765835
The government of the LOCATION@1 uses a smaller version without the mantle -LRB- cloak -RRB- or the pavilion or sometimes even only uses the shield and crown .,The government of the LOCATION@1 uses a smaller version without the mantle -LRB- cloak -RRB- or the pavilion.,"The Greater Coat of Arms of the Realm , -LRB- or '' Grote Rijkswapen '' -RRB- , is the Coat of Arms of the Royal Family of LOCATION@1 .",6283,0.636244974,0.999088109,-0.450080276,0.559084119,0.999415278,-3.91782546
The word used to describe homosexual women is lesbian .,The word used to describe homosexual women is lesbian.,This meaning is more common now .,6284,0.949139396,0.999885857,-0.734252155,0.8034759,0.004355961,-5.572891235
The members of the orchestra are chosen from the Orchestra of the LOCATION@1 .,The members of the orchestra are chosen from the Orchestra of the LOCATION@1.,Then they are allowed to try to become a member of the ORGANIZATION@1 .,6285,0.95012334,0.999913692,-0.650165558,0.839772898,0.479762673,-3.389084339
"Ciara Princess Harris -LRB- born October 25 , 1985 -RRB- , who performs under the mononym Ciara , is an American recording artist , dancer , actress , and fashion model .","Ciara Princess Harris -LRB- born October 25, 1985 -RRB- is an actress and fashion model.",The Evolution Tour,6286,0.446035612,0.999735892,-1.339542866,0.374431602,0.008335877,-7.195124626
"Since 1997 they have been consistent playoff contenders , and won Super Bowl XXXVII at the end of the 2002 season .","Since 1997 they have been consistent playoff contenders, and won Super Bowl XXXVII at the end of the 2002 season.",And are the champions from Super Bowl XXXVII .,6287,0.956500351,0.99990809,-0.619791031,0.836213833,0.992613137,-3.517222166
"If the potential energy is set to zero at infinity , the usual convention , then bound electron states have negative potential energy .","If the potential energy is set to zero at infinity, the usual convention, then bound electron states have negative potential energy.","The most important ones are the top of the valence band , the bottom of the conduction band , the Fermi energy , the vacuum level , and the energy levels of any defect states in the crystals .",6288,0.942118343,0.999904513,-0.755477607,0.810225471,0.003433273,-3.892944574
"His original name was Marcus Julius Agrippa , and he is the king named Herod in the Acts of the Apostles , in the Bible , '' Herod -LRB- Agrippa -RRB- '' -LRB- -RRB- .","His original name was Marcus Julius Agrippa, and he is the king named Herod in the Acts of the Apostles, in the Bible, '' Herod -LRB- Agrippa -RRB- ''.","His original name was Marcus Julius Agrippa and he is the king named Herod in the Acts of the Apostles , in the Bible , '' Herod -LRB- Agrippa -RRB- '' -LRB- -RRB- .",6289,0.87213707,0.999882102,-0.927904785,0.902449331,0.999806523,-0.498612672
"Prior to NUMBER@1 , library facilities at ORGANIZATION@1 consisted of the small libraries of each of the student literary societies : Delphic , Hesperian , and Olive Branch .","Before NUMBER@1 libraries were in ORGANIZATION@1 : Libraries of three student literary societies : Delphic, Hesperian and Olive Branch.",libraries of the other societies .,6290,0.710731329,0.999944031,-1.796452761,0.609103909,0.012738915,-4.119501591
