,source_sentence,pred,gold,bart_score_pred
6185,Belfast at the time was considered by Yorkshire Television to be too dangerous to use for filming so instead they used housing adjacent to their Leeds Studios these have since been demolished.,the city is situated on the north west of the city. the town is situated in the northern part of the town.,The Leeds Studios are in the Burley area.,-2.9778571128845215
6186,The county was formed in NUMBER from LOCATION.,location is a county located in location.,History The county was made in NUMBER from LOCATION.,-4.21764612197876
6187,PERSON Revolutionary Politician NUMBER NUMBER PERSON Old Revolutionaries NUMBER NUMBER.,person lrb september number number october number number rrb was a leader of the organization and the founder of organization.,PERSON LRB September LRB OS RRB NUMBER October NUMBER NUMBER RRB was an American leader politician writer and political philosopher and one of the Founding Fathers of the LOCATION.,-5.812186241149902
6188,Holyrood Abbey is founded in Edinburgh by David I King of Scotland.,the royal society of scotland is founded in edinburgh.,Holyrood Abbey founded in Edinburgh by David I King of Scotland.,-4.262948989868164
6189,Phosphorus phosphates and phosphoric acid are still obtained from phosphate rock.,the vitamins are the source of calcium and calcium. these minerals are the main source of nutrients.,Phosphate rock is the main source of phosphorus and phosphorus compounds. Many body tissues have calcium phosphates in them.,-4.510691165924072
6190,Foreign Students There are international students enrolled at the TU Dresden LRB RRB.,the university of paris lrb latin rrb is a university in paris.,International Students There are international students enrolled at the TU Dresden LRB RRB.,-4.487627983093262
6191,Palenque LRB B ak in Modern Maya RRB was a Maya city state in southern Mexico that flourished in the seventh century CE.,it was built in the middle of the maya complex.,It does however contain good examples of architecture sculpture roof comb and bas relief carvings of the Maya time.,-3.9495956897735596
6192,It was also known as Sofievka or LOCATION named after LOCATION a Russian princess who donated land for the Jewish settlement.,the town of location was taken by the polish army during the battle of location.,During the Polish Soviet War the town was captured by LOCATION.,-4.052647590637207
6193,Lady PERSON LRB NUMBER May NUMBER NUMBER June NUMBER RRB Countess of LOCATION and LOCATION was the mother of King PERSON and grandmother of King PERSON of LOCATION.,person person lrb born number october number rrb is an american actor.,PERSON ,-6.431329250335693
6194,Genre Alternative rock alternative hip hop rap rock,it was released in the united states on october number number., !,-5.276763916015625
6195,In at the age of Tal thoroughly defeated the relatively staid and strategic Mikhail Botvinnik in a World Championship match held in Moscow by LRB six wins two losses and thirteen draws RRB making him the youngest ever world champion LRB a record later broken by Garry Kasparov who earned the title at RRB.,in he won the world championship in and was awarded the title of world champion by the soviet union.,In at the age of Tal defeated Mikhail Botvinnik in the Moscow World Championship match by.. LRB six wins two losses and thirteen draws RRB. This made him the youngest ever world champion a record later broken by Garry Kasparov.,-3.436547040939331
6196,An early Bronze Age culture in the area is the LOCATION culture assigned to the period of ca.,the origin of the neolithic culture is the location in the area around the neolithic.,Another early culture in the Armenian Highlands and surrounding areas the LOCATION culture is in the period of ca.,-4.004287242889404
6197, ndash Mona Mahmudnizhad together with nine other Bah women is sentenced to death and hanged in Shiraz Iran because of her Bah Faith.,the deathliest deaths of any major civil war.,Deaths,-5.4067254066467285
6198,PERSON was born in LOCATION and educated under PERSON and PERSON at the LOCATION. For this he had to thank the intervention of the Bishop of LOCATION since his father although himself a musician was opposed to his son s following the same career.,person lrb born number january number in location location rrb is an american actor.,PERSON was born in LOCATION.,-6.654395580291748
6199, K ma means sensual or sexual pleasure and s tra literally means a thread or line that holds things together and more metaphorically refers to an aphorism LRB or line rule formula RRB or a collection of such aphorisms in the form of a manual.,the current rules include a maximum penalty of number points.,References,-5.468923568725586
6200,The storm moved west southwest for several days and wind shear caused it to weaken to a tropical depression on November.,it was a tropical depression that moved across the state on august number.,It was named on November the storm moved west southwest for several days and wind shear caused it to weaken to a tropical depression on November.,-3.677338123321533
6201,Laigny is a commune in the LOCATION department in LOCATION in northern LOCATION.,it is found in the region nord pas de calais in the location department in the north of location.,Laigny is a commune. It is found in the region PERSON in the LOCATION department in the north of LOCATION.,-4.753103733062744
6202,The Ilmenau is a river in LOCATION LOCATION left tributary of the LOCATION.,the river is a river in location location.,The Ilmenau is a river of LOCATION in LOCATION.,-3.4180097579956055
6203,In NUMBER Metric released their first official album Old World Underground Where Are You Now ?.,in number the band released their first studio album the haunted man in the night.,In NUMBER Metric s first album Old World Underground Where Are You Now ?,-4.364652633666992
6204,Chondrichthyes LRB RRB or cartilaginous fishes are jawed fish with paired fins paired nares scales two chambered hearts and skeletons made of cartilage rather than bone.,the fin finless fin is a part of the body of a fish. it has two dorsal fin fin.,Chondrichthyes or cartilaginous fishes are jawed fis with paired fins paires nostrils scales two chambered hearts and skeletons made of cartilage rather than bone.,-4.09059476852417
6205,The formulae universally used in medicine produce a unit of measure of kg m.,the formula one season is the th edition of formula one.,This is the formula ,-5.461419105529785
6206,In March NUMBER ORGANIZATION filed suit against ORGANIZATION alleging that ORGANIZATION s contributions to various free software including ORGANIZATION s GNU violated ORGANIZATION s rights.,organization s organization claims that organization s legal terms have been violated by organization s owner person s organization and person s legality.,In March NUMBER ORGANIZATION filed suit against ORGANIZATION alleging LRB saying RRB that ORGANIZATION s contributions to some free software including ORGANIZATION s GNU violated ORGANIZATION s rights.,-5.563535213470459
6207,Examples include storage polysaccharides such as starch and glycogen and structural polysaccharides such as cellulose and chitin.,they can also make milk into milk and milk that can be made into milk.,Humans and other animals have amylases so they can digest starches.,-3.66379976272583
6208,Malta Panama and Rhodesia LRB now Zimbabwe RRB competed at the Olympic Games for the first time.,in the united states the first commonwealth games and commonwealth games were held in new zealand.,Malta Panama and Southern Rhodesia LRB now Zimbabwe RRB competed at the Olympic Games for the first time.,-4.814555644989014
6209,A Nazi party member of the Reichstag from to he participated in the Night of the Long Knives in taking the opportunity to have Anton von Hohberg und Buchwald murdered.,he was a member of the nazi party and was the leader of the sa and the schachbau.,He was a member of the Reichstag from to he took part in the Night of the Long Knives in and had Anton von Hohberg und Buchwald murdered.,-3.6929831504821777
6210,Three formats are common microfilm LRB reels RRB aperture cards and microfiche LRB flat sheets RRB.,it has a hard disk format and a digital printer.,Image Microfiche card.,-4.205403804779053
6211,Sawbridgeworth is a small mainly residential town and also a civil parish in Hertfordshire England.,it is a town in the county of hampshire england.,Sawbridgeworth is a small town in England. It is located in Hertfordshire.,-3.73398494720459
6212,The West Slavs are Slavic peoples speaking West Slavic languages.,the croatian language lrb croatian rrb is one of the main languages of the croatian people.,West Slavs national languages are languages from West Slavic languages group.,-4.420289039611816
6213,It is also Europe s largest metropolis on the Mediterranean coast.,it is located on the coast of the mediterranean sea.,Barcelona is on the Mediterranean coast.,-2.4627761840820312
6214,Only his second wife PERSON bore him any children a daughter named They Are Afraid of Her who died at age three.,he married person whose only daughter person was the only surviving daughter of his second wife.,Only his second wife PERSON bore him any children a daughter named They Are Afraid of Her who died aged three.,-3.9411866664886475
6215,After an argument Slade says that he intends to kill Tod at his first opportunity.,he says that he does not like him but he will kill him.,After an argument Slade says that he wants to kill Tod and he ll do anything to get him.,-2.7576794624328613
6216,Other countries continued using the Julian calendar switching calendars in later years and the complete conversion of the Gregorian calendar was not entirely done until.,the gregorian calendar was used in the early twentieth century and since the end of the th century gregorian calendar has been used to convert gregorians.,Other countries continued to use the Julian calendar switching over to the Gregorian in later years.,-3.45503568649292
6217,The county town is Norwich located at.,the town is located on the river thames.,The county town is Norwich.,-3.7978641986846924
6218,Phenix City is a city in Russell County in the U.S. state of Alabama.,alabama is a city of alabama in the united states.,Phenix City is a city in Lee County and Russell County in the U.S. state of Alabama.,-4.408509254455566
6219,He explained natural processes in reference to the rarefactions and condensations of this primary substance.,the post war period was also a decade.,References,-4.989902973175049
6220,At first viewers did not respond to the new half hour serial but ratings picked up in its second year eventually reaching the top spot in the daytime Nielsen Ratings by the fall of.,the show began in the fall of and started to be a ratings success in the late s.,At first viewers were not excited about it but ratings picked up in its second year and reached the top spot in the daytime Nielsen Ratings by the fall of.,-3.4603023529052734
6221,PERSON and PERSON is a tragedy by PERSON.,person is a play by person and person.,PERSON and PERSON is a play by PERSON.,-4.069667339324951
6222,For the British charity television appeal Comic Relief the four recorded a song and video for PERSON s Living Doll accompanied by PERSON and Shadows guitarist PERSON.,the character of person is a comic book artist who helps the homeless homeless homeless people who need help for their families and their families from their parents and their parents.,In NUMBER the cast sang Living Doll with PERSON and PERSON for Comic Relief. For the British charity television appeal Comic Relief the four recorded a song and video for PERSON s Living Doll along with PERSON and Shadows guitarist PERSON.,-4.493475914001465
6223,Vitamin D without a subscript refers to either D or D or both.,examples of windows are the crystal palace lrb see below rrb.,The most common ones are D and D LRB see image RRB.,-7.157415390014648
6224,It was also the first time the Stanley Cup was not awarded since NUMBER when a Spanish flu pandemic cancelled the championship.,the organization was the first time that the organization won the world cup in number after the number number season.,It was also the first time since NUMBER that the Stanley Cup was not awarded. In NUMBER the championship was canceled due to the ongoing Spanish flu pandemic.,-4.908535003662109
6225,For many years he was also thought to have been a student of Mozart but there is reason to think that the notion of such a relationship was concocted by Mozart s wife Constanze in order to legitimise his completion of Mozart s Requiem.,in the same year mozart died in vienna in vienna and his wife died.,In the same year Mozart died.,-4.524014949798584
6226,PERSON LRB born March NUMBER NUMBER in LOCATION LOCATION RRB is a is a Japanese football player who currently plays for the J league team ORGANIZATION.,person lrb born number march number rrb is a japanese football player. he plays for organization.,PERSON LRB born NUMBER March NUMBER RRB is a Japanese football player. He plays for ORGANIZATION.,-3.6673367023468018
6227,Lungi International Airport is the international airport that serves Freetown and the rest of the country.,it is the capital of the state of ivory leone and the second largest city in the world.,Lungi International Airport is the international airport of Sierra Leone.,-3.743191719055176
6228,The central tenet of Christianity is the belief in PERSON as the Son of God and the Messiah LRB PERSON RRB.,person is the founder of the christian church and the father of the church.,The most basic part of Christianity is the belief in PERSON as the Son of God and Messiah LRB PERSON RRB.,-2.6753008365631104
6229,The first millennium is a period of time that commenced on January NUMBER AD NUMBER and ended on December NUMBER AD NUMBER of the Julian calendar.,the year number was the th and th of the gregorian calendar.,The st millennium is a period of time from January NUMBER NUMBER A.D. to December NUMBER NUMBER A.D. on the PERSON calendar.,-5.126798629760742
6230,There are NUMBER counties in the LOCATION state of LOCATION.,the county seat of location is location.,The are NUMBER counties in LOCATION.,-4.545448303222656
6231,PERSON and the Plural Left LRB NUMBER RRB In the legislature the PS reconstructed a coalition with other left wing parties the ORGANIZATION the Greens the ORGANIZATION and the ORGANIZATION.,the organization lrb organization rrb lrb left the left wing of the left left wing rrb in the organization and the organization.,PERSON and the Plural Left LRB NUMBER RRB In opposition the PS reconstructed a coalition with the other left wing forces the ORGANIZATION the Greens the ORGANIZATION and the ORGANIZATION.,-4.718923091888428
6232,In LOCATION PERSON persists in folklore as one of the Seven Lucky Gods LRB PERSON RRB of LOCATION.,person is a god of location and location. he is one of the seven gods of location.,In LOCATION PERSON is one of the Seven Lucky Gods LRB PERSON RRB.,-2.593639850616455
6233,The first designed by architect PERSON was on the LOCATION site of the LOCATION.,the location is the birthplace of location s first major dig site in location.,The first was on the LOCATION site of the LOCATION.,-5.058071613311768
6234,Confederate resistance collapsed after Lee surrendered to Grant at Appomattox Court House on April.,he tried to escape but he failed and he surrendered to the army of lee but he surrendered and surrendered.,Lee decided he had too few soldiers to keep on fighting and he surrendered to Grant on April near Appomattox Court House.,-4.449477672576904
6235,Accordingly this administration was referred to as the LOCATION government.,references references references page number references references.,References,-6.8154191970825195
6236,Prior to King Henry s death in several statements of position were issued.,the articles were written in the spirit of the bible.,The Articles were not meant to be a complete statement of the Christian faith.,-3.679537296295166
6237,The description Polish refers to the nationality of logician Jan ukasiewicz who invented LRB prefix RRB Polish notation in NUMBER.,it can also be written as a function of the mathematical equation for mathematical equations such as mathematical equations and mathematics.,It is a way to write down equations and other mathematical formulae.,-4.446646690368652
6238,The song includes a reference to Van Diemen s land subtracting till my fingers dropped into Van Diemen s Land.,the land of the dead in the van der nymens van nymen s land was bought by the dutch company person in.,The song mentions Van Diemen s land subtracting till my fingers dropped into Van Diemen s Land.,-5.553926944732666
6239,With a population of. million LRB RRB the city is located inland from Jeddah in a narrow valley and above sea level.,the city is located on the eastern bank of the river sardar river in the southern part of the city.,The city is located kilometres inland from Jeddah in the narrow sandy Valley of Abraham metres above sea level.,-2.6132590770721436
6240,Some adverse effects only occur only when starting increasing or discontinuing a treatment.,sometimes a group of people do not suffer from the effects of a drug.,Some adverse effects happen only at the beginning or a change of a treatment.,-3.0994606018066406
6241,The prehistoric period during which Palaeolithic settlements existed in the LOCATION region has been estimated to span the period from about NUMBER BCE until around NUMBER BCE.,the location is the location in the location region of the location.,The prehistoric period during which the Palaeolithic civilisations existed in the LOCATION region has been estimated to span the period from about NUMBER BCE until around NUMBER BCE.,-3.440591335296631
6242,You Ca n t Do That on Television LRB a.k.a. YCDTOTV RRB is a Canadian television program that first aired locally in before ultimately airing internationally in.,it is a television series made by disney channel lrb o o rrb.,You Ca n t Do That on Television LRB YCDTOTV RRB is a Canadian children s television program.,-4.634698390960693
6243,In Europe Montmartre and Montparnasse in Paris Chelsea Fitzrovia and Soho in London Schwabing in Munich Skadarlija in Belgrade Tab n in Budapest.,zweisteller und schlossen lrb vienna rrb,Munich Schwabing,-6.892602920532227
6244,M bius strips are common in the manufacture of fabric computer printer and typewriter ribbons as they allow the ribbon to be twice as wide as the print head while using both half edges evenly.,it is made of paper and paper paper. it is used in some industries.,M bius strips are common in the making of fabric computer printer and typewriter ribbons. There they allow the ribbon to be twice as wide as the print head while using both half edges evenly.,-4.013603210449219
6245,This is particularly true of atlases published by Dutch publishers during the second half of the seventeenth century.,the th century century th century., th century,-6.567296504974365
6246,Contemporary scholars say that neither of them wrote it.,it was said that the two men who did not agree agreed that neither one of them did.,Contemporary scholars say that neither of them did.,-3.5615880489349365
6247,Augusta LRB also known as Augusta Richmond County RRB is a consolidated city in the U.S. state of Georgia located along the Savannah River. The city of Augusta and Richmond County governments merged operations in as of the Census the Augusta Richmond County population was not counting the unconsolidated cities of Hephzibah and Blythe.,the city of augusta is in the state of georgia.,In the governments of the City of Augusta and Richmond County combined to form the Augusta Richmond County.,-3.057511806488037
6248,and Kevork Ajemian Kevork Ajemian Prominent Contemporary Writer and Surviving Member of Triumvirate Which Founded ASALA Dies in Beirut Lebanon Armenian Reporter a prominent contemporary writer with the help of sympathetic Palestinians.,it was founded in by the armenian armenian and armenian journalist lrb born in yerevan rrb. it was started by armenian journalist m. m. zivivskii.,ASALA was founded in in Beirut Lebanon by Hagop Hagopian LRB Harutiun Tagushian RRB and Kevork AjemianKevork Ajemian Prominent Contemporary Writer and Surviving Member of Triumvirate Which Founded ASALA Dies in Beirut Lebanon O O The Armenian Reporter a prominent contemporary writer.,-5.093999862670898
6249,The channel is primarily aimed at children ages NUMBER NUMBER with the exception of their weekday morning program block aimed at preschoolers ages NUMBER NUMBER.,it is a part of the larger plan of the location.,The,-4.71215295791626
6250,The current mayor of Waveland is Democrat David Garcia.,the mayor of new york beach beach beach lrb born april rrb is the head of the beach resort in the united states.,The current mayor of Waveland is Democrat Tommy Longo.,-5.922739028930664
6251,The deal had a base salary of NUMBER million and with performance incentives could have been worth as much as NUMBER million.,he played for the number number and number in number as a result of his height.,The deal had a base salary of NUMBER million but if he played well he could get as much as NUMBER million in the three years.,-4.176523685455322
6252,They trace much of their heritage to groups of Brythonic speakers who settled the area from south western Great Britain in two waves from the th to th centuries.,the people of the area are the descendants of the normans who came to the area in the th century. they came from the south west of the location in the mid s.,They trace much of their heritage to groups of Brythons who settled the area from south western Britain in the th th centuries.,-3.201106071472168
6253,The first witch hails PERSON as Thane of Glamis the second as Thane of Cawdor and the third proclaims that he shall be King hereafter.,person is the son of person the king of location who is known as the father of person.,They do not answer him but greet him as the PERSON the Thane of Cawdor and the future King. PERSON is surprised because he knows that he is not the Thane of Cawdor and does not think he will ever become the King.,-4.476691246032715
6254,WiiWare,the game is the first game in the game.,Gameplay,-4.353873252868652
6255,River Avon LRB disambiguation RRB or Avon River LRB disambiguation RRB various rivers,the word avon avon means avon or avon avon avon.,Avon can mean ,-4.26022481918335
6256,The agriculture and the commerce with LOCATION represent the main economic activities of this Municipality.,the economy is mainly based on the location and the location.,The main economic activity is commerce with LOCATION.,-3.169945240020752
6257,A leaf blower is a gardening tool that propels air out of a nozzle to move yard debris such as leaves.,it is a part of a plant that is made by spinning a wind and spinning the leaves.,A leaf blower is a gardening tool uses air to move yard debris like leaves.,-4.244711875915527
6258,The ORGANIZATION LRB ORGANIZATION RRB LOCATION s most well established university is founded.,the organization lrb organization rrb is a university in location.,The making of the ORGANIZATION RRB PERSON most set university.,-4.609042644500732
6259,Viral encode reverse transcriptase LRB to reverse transcribe RNA into DNA RRB have long terminal repeats LRB LTRs RRB similar to retroviruses,the fruit is made from the fruit that is used to produce the fruit lrb fruits rrb and can also be used in the process.,This has been done with fruit flies LRB Drosophila melanogaster RRB by putting the transposon into the embryo.,-5.286569595336914
6260,Golden Balls is a British daytime game show on the ITV Network presented by PERSON.,the player gets a pok lrb number rrb to get the ball from the player who won the game rrb.,The NUMBER contestants take it in turns to pick a ball to bin LRB which means it is out of the game RRB and pick a ball to win LRB which goes into NUMBER of the NUMBER winning golden slots RRB.,-5.3483967781066895
6261,Thelemites and other people have interpreted and applied PERSON s work in widely different ways PERSON R. A. with PERSON Everything is Under Control Conspiracies cults and cover ups HarperPerennial NUMBER.,there are many different ways to understand what we can do.,However people understand and apply this in different ways.,-3.3658998012542725
6262,The Big Mac Index is published by The Economist as an informal way of measuring the purchasing power parity LRB PPP RRB between two currencies and provides a test of the extent to which market exchange rates result in goods costing the same in different countries.,references link link link links links link link.,Links,-4.73370361328125
6263,Early life Background PERSON was born on November NUMBER NUMBER BC to PERSON and PERSON in LOCATION.,person lrb born number march number rrb was the th roman emperor of location from number to number.,PERSON born PERSON LRB November NUMBER NUMBER BC March NUMBER NUMBER RRB was the second Roman Emperor.,-6.711233139038086
6264,Dave Fortman is the guitarist for the band Ugly Kid Joe. He currently is an American music producer.,the band is the only studio album from the american rock band nirvana.,Dave Fortman is an American music producer.,-3.9325602054595947
6265,References External links Grenfell s web site About the town Sydney Morning Herald January Grenfell s attempts to woo people to move to the town.,the town of person is located on the coast of the south west coast of sydney australia.,References Other websites Grenfell s web site About the town Sydney Morning Herald January Grenfell s attempts to woo people to move to the town.,-3.4008634090423584
6266,Road infrastructure features three main crossing points near the city centre and in the Limerick urban area had a population of.,the city has a large population of people living in its area.,The city lies on the River Shannon with three main crossing points near the city centre and has a population of inhabitants within its urban area.,-2.75079607963562
6267,SF societies referred to as clubs except in formal contexts form a year round base of activities for science fiction fans.,the organization is a science society that promotes scientific research. they are members of the organization.,SF societies are a year round base of activities for science fiction fans.,-4.107464790344238
6268,This is because under higher temperatures the phosphate undergoes predictable and permanent color changes measured with the conodont alteration index.,the phenotype of the mineral can change in the exposure to calcium and potassium.,This is because under higher temperatures the phosphate undergoes color changes which are measured with the conodont alteration index.,-4.006952285766602
6269,PERSON had made ORGANIZATION a royal burgh around NUMBER after his defeat of engus of Moray.,person was founded in number by person of location in number.,PERSON I made ORGANIZATION a royal burgh around NUMBER after his defeat of engus of Moray.,-4.684410095214844
6270,Martin was born in in Paris and went to Germany in.,he learned the technique of the method of learning which he learned from the german master person lrb german rrb at the university of jena rrb.,That experience was successful so he could establish the Lernen durch Lehren LRB LdL RRB LRB learning by teaching RRB method in Germany.,-5.8229498863220215
6271,The Glasgow Warriors took up a two year residency at Firhill from the start of the Magners League season.,the first team of the team is the scottish national football team from the scottish premier league rrb.,The Glasgow Warriors will take up a two year residency at Firhill from the start of the Magners League season.,-4.561871528625488
6272,NUMBER The RMS Queen PERSON begins her maiden voyage.,person becomes queen of the location in number.,NUMBER The RMS Queen PERSON begins her first voyage.,-5.06513786315918
6273,Until the early s histones were dismissed by most as inert packing material for eukaryotic nuclear DNA based in part on the ball and stick models of Mark Ptashne and others who believed transcription was activated by protein DNA and protein protein interactions on largely naked DNA templates as is the case in bacteria.,as a result of the nuclear bomb it was removed from the nuclear plant and was not used to test the nuclear weapons weapons.,Until the early s histones were dismissed as merely packing material for nuclear DNA.,-4.162961959838867
6274,Whole the area is uninhabited surrounded by rocky mountains having an elevation of NUMBER to NUMBER feet.,location is a small area of about number miles lrb number miles rrb long. it has a total area of number km.,The whole area is uninhabited surrounded by rocky mountains with an elevation of NUMBER to NUMBER feet.,-5.07439661026001
6275,Conservation Fallout Nuclear Protest at Diablo CanyonDaniel Pope.,the wwf and wwf biosphere habitats are important.,Conservation,-5.844821929931641
6276,From to Cortot taught at the Paris Conservatoire where his pupils included Clara Haskil Yvonne Lef bure Dinu Lipatti Vlado Perlemuter and even Marguerite Monnot French composer of most of the best songs of dith Piaf and of the stage musical Irma la Douce.,in his last years he met the director of the schnicker brothers in paris.,From to Cortot taught at the Paris Conservatoire where his pupils included Clara Haskil Dinu Lipatti Vlado Perlemuter.,-4.403263092041016
6277,Geography The lake s total surface area is about km with a drainage basin a little over double that about km.,the lake s surface is a lake with an area of about. km.,The lake s total surface area is about.,-3.181971549987793
6278,He studied keyboard instruments at the Royal College of Music in London from to and also studied mathematics at University College Exeter LRB B. Sc.,he wrote many articles about music and music.,He wrote many articles in journals about music.,-3.752009391784668
6279,Governors were not allowed to leave their provinces with their legions.,the romans were allowed to leave the city without roman troops.,Roman Governors were not allowed to leave their provinces with their legions.,-4.169026851654053
6280,This version also includes a B side titled Minor Threat which is a cover of the eponymous song by Minor Threat.,the song is a cover of the song by the band. it was released on the album grunge.,This version also has a B side titled Minor Threat which is a cover of the eponymous song by Minor Threat.,-2.4393723011016846
6281,Color of skin is lighter because no pigments,the color of the skin is colored as gray.,color of the skin is lighter because there are no pigments,-3.775613784790039
6282,Shrewsbury Town Football Club is an English football club based in Shrewsbury Shropshire who play in League Two the fourth tier of English football.,it is a football club which plays in england.,Shrewsbury Town F.C. is a football club which plays in England.,-3.4633002281188965
6283,The government of the LOCATION uses a smaller version without the mantle LRB cloak RRB or the pavilion or sometimes even only uses the shield and crown.,the coat of arms of location lrb number rrb is the arms of the royal family of location and is borne by the royal house of arms.,The Greater Coat of Arms of the Realm LRB or Grote Rijkswapen RRB is the Coat of Arms of the Royal Family of LOCATION.,-4.262778282165527
6284,The word used to describe homosexual women is lesbian.,now the term is also used in modern usage.,This meaning is more common now.,-3.762704849243164
6285,The members of the orchestra are chosen from the Orchestra of the LOCATION.,the organization is a member of the organization and they are allowed to join the organization.,Then they are allowed to try to become a member of the ORGANIZATION.,-3.5439159870147705
6286,Ciara Princess Harris LRB born October RRB who performs under the mononym Ciara is an American recording artist dancer actress and fashion model.,the evolution of the genesis of the fall of genesis was the first of the evolution tour tour.,The Evolution Tour,-5.439342021942139
6287,Since they have been consistent playoff contenders and won Super Bowl XXXVII at the end of the season.,the super bowl is the th annual super bowl of the year.,And are the champions from Super Bowl XXXVII.,-4.76285457611084
6288,If the potential energy is set to zero at infinity the usual convention then bound electron states have negative potential energy.,the potential energy difference between the two atoms of the atom in the solid state.,The most important ones are the top of the valence band the bottom of the conduction band the Fermi energy the vacuum level and the energy levels of any defect states in the crystals.,-3.7039880752563477
6289,His original name was Marcus Julius Agrippa and he is the king named Herod in the Acts of the Apostles in the Bible Herod LRB Agrippa RRB LRB RRB.,he was the first emperor of the roman empire lrb roman emperor rrb and emperor of location in the th century.,His original name was Marcus Julius Agrippa and he is the king named Herod in the Acts of the Apostles in the Bible Herod LRB Agrippa RRB LRB RRB.,-5.181361675262451
6290,Prior to NUMBER library facilities at ORGANIZATION consisted of the small libraries of each of the student literary societies Delphic Hesperian and Olive Branch.,the organization and the organization lrb o o rrb,libraries of the other societies.,-7.35965633392334
6291,In NUMBER he attended the Genesis Convention in LOCATION LRB along with PERSON and PERSON RRB even playing drums for a tribute band s performance of The Knife LRB from Trespass RRB.,in number person formed the organization in location in location.,In NUMBER PERSON attended the Genesis Convention in LOCATION along with PERSON and PERSON.,-5.954281330108643
6292,The Hall was originally supposed to have been called The Central Hall of Arts and Sciences but the name was changed by Queen Victoria to Royal Albert Hall of Arts and Sciences when laying the foundation stone as a dedication to her deceased husband and consort Prince Albert.,in the south kensington palace was built in the east wing of the royal palace in london.,In there was a Great Exhibition in Hyde Park just next to Kensington Park opposite where the RAH now stands.,-4.0716872215271
6293,Heinz Flohe LRB born January in Euskirchen RRB is a former German football player.,he is best known as the german football player lrb born january rrb.,Heinz Flohe LRB born January RRB is a former German football player.,-5.365457057952881
6294,They were common in medieval Europe especially when combined with a hood in the chaperon and have had periodic returns to fashion for example in nineteenth century Europe.,some of these types are not very common but rather they are very very large.,Capes were common in medieval Europe especially when combined with a hood. Capes have had periodic returns to fashion.,-4.2283830642700195
6295,PERSON LRB November NUMBER NUMBER September NUMBER NUMBER RRB first wife of PERSON was First Lady of the LOCATION from NUMBER until her death.,person lrb december number number november number number rrb was the second wife of president person from number to number.,PERSON LRB November NUMBER NUMBER September NUMBER NUMBER RRB was the first wife of PERSON the tenth President of the LOCATION. She was the First Lady of the LOCATION from NUMBER until her death in NUMBER.,-5.707364559173584
6296,Inscriptions have been found in north west and west central LOCATION in the region that even now bears the name of the ORGANIZATION LOCATION LRB from Latin tusc Etruscans RRB as well as in modern LOCATION north of LOCATION in today s LOCATION west of the LOCATION around LOCATION in LOCATION and in the LOCATION to the north of LOCATION.,the location lrb also known as location rrb is a region of location in southern location.,Inscriptions have been found in north west and west central LOCATION in the region that even now has a name that came from the ORGANIZATION LOCATION LRB from Latin tusc Etruscans RRB as well as in today s LOCATION north of LOCATION in today s LOCATION west of the LOCATION around LOCATION in LOCATION and in the LOCATION to the north of LOCATION.,-4.38107442855835
6297,If not enough candidates have been elected the count continues.,the two of the candidates have a majority of the votes and no votes are given.,If not enough candidates have been elected so far the candidate with the fewest votes is excluded.,-3.6532323360443115
6298,Cook holds degrees from Calvin College Simon Fraser University and the University of Iowa.,person lrb rrb lrb o o rrb,The Homecoming Man LRB ISBN RRB ,-6.7459282875061035
6299,Structural engineers must ensure their designs satisfy given design criteria predicated on safety LRB e.g. structures must not collapse without due warning RRB or serviceability and performance LRB e.g. building sway must not cause discomfort to the occupants RRB.,the design criteria for the design of the design is that they must be designed for the requirements of the requirements for construction.,Structural engineers must ensure their designs satisfy given performance criteria specified by the building codes.,-3.30968976020813
6300,Typical uses include coated tablets cake and doughnut mixes hard candies and chewing gums lipsticks soaps shampoos talc etc..,they are made of soap and soap. they are used to clean and clean hair.,Typical uses include coated tablets cake and donut mixes hard candies and chewing gums lipsticks soaps shampoos talc etc..,-3.7213470935821533
6301,Glomma also known as Gl ma is the longest and largest river in Norway kilometers long.,the longest longest river in the world is the longest one in location.,Glomma is the longest river in Norway.,-4.084139823913574
6302,A single processor is composed of finer grained functional units such as the ALU integer multiplier integer shifter floating point unit etc..,the organization lrb organization rrb is the largest cpu operating system in the organization.,A single superscalar processor is composed of advanced functional units such as the ALU integer multiplier integer shifter floating point unit LRB ORGANIZATION RRB etc..,-5.806507110595703
6303,Europe is washed upon to the north by the Arctic Ocean and other bodies of water to the west by the Atlantic Ocean to the south by the Mediterranean Sea and to the southeast by the Black Sea and the waterways connecting it to the Mediterranean.,the atlantic ocean is the part of the world.,The Atlantic Ocean is to the west of Europe.,-3.6923255920410156
6304,It will be the last year of the s decade,the doctor returns to earth in the present day when he is trapped and trapped.,The Terminator LRB O O RRB Kyle Reese and a Terminator are sent back in time to.,-4.886498928070068
6305,Several Latin American stars of the period appear including singers PERSON LRB sister of PERSON RRB and PERSON as well as dancer PERSON.,person lrb o o rrb person and person were the most famous dancers of the time.,Several Latin American stars of the movie s time appear including singers PERSON LRB sister of PERSON RRB and PERSON as well as dancer PERSON.,-4.5900349617004395
