,source_sentence,pred,gold,bart_score_pred
6508,PERSON is a seaside town in LOCATION LOCATION with a population of NUMBER.,person is a small town in location location.,PERSON is a small seaside town in LOCATION LOCATION.,-3.114794969558716
6509,The electron microscope LRB EM RRB uses a particle beam of electrons to illuminate the specimen and create a magnified image of it.,microscopes optical microscope microscopes are used to study the spectrum of radiation.,Types of electron microscope,-3.274946451187134
6510, ndash Giacomo Casanova Italian adventurer and writer LRB d. RRB ,giuseppe casanova lrb died rrb, Giacomo Casanova Italian writer LRB d. RRB ,-6.304250717163086
6511,Even though the Variegated Fritillary has some very different characteristics from the Speyeria Fritillaries it is still closely related to them.,the butterfly is a species of butterfly that is found in the palaeographic region of new zealand in the east of the united kingdom.,The Variegated Fritillary is closely related to butterflies in the genus Speyeria.,-3.74273681640625
6512,It is also known as a clothes iron flat iron or smoothing iron.,it is made of iron and iron that is used as a metal. it is used to make iron.,It is called an iron because the bottom part is traditionally made of iron a type of metal. The iron is heated before it is used.,-3.336474895477295
6513,Frostbite is most likely to happen in body parts farthest from the heart and those with large exposed areas.,it can be seen anywhere in the body of the body in the upper parts of human body. in some cases there are very small areas of tissue in the brain.,It is most likely to happen in body parts farthest from the heart and in body parts with large exposed areas.,-3.789419174194336
6514,The current constitution dates from.,the constitution lrb c rrb is based on the constitution of the republic rrb.,The current constitution LSB RSB dates from.,-4.817357540130615
6515,The English word schnapps is derived from the German Schnaps LRB plural Schn pse RRB which can refer to any strong alcoholic drink but particularly those containing at least NUMBER ABV LRB NUMBER proof RRB. American schnapps however are liqueurs.,the schoenshofen spockel is a german word used for a schiener scherzock.,The word schnapps comes from the German word schnaps.,-5.355719089508057
6516,The first artificial satellite ORGANIZATION NUMBER was launched by the LOCATION in NUMBER.,the first man made a man s moon was sent to earth in number.,The first man made satellite was Sputnik.,-5.3726301193237305
6517,PERSON attended the private boys boarding school ORGANIZATION in LOCATION.,he was a boy at the organization in location where he was the head boy in the organization. person was the oldest boy in location.,When he was a boy PERSON he was at the well known Canadian school for boys called ORGANIZATION in LOCATION.,-4.048231601715088
6518,LOCATION is a large Victorian garden flanked by LOCATION PERSON and Inkerman Roads which features a war memorial a decorative lake and playing fields for various sports.,there is a large park with a large area of flowers and a garden in the middle of the park with flowers and other flowers.,LOCATION is a large Victorian era garden between by LOCATION PERSON and LOCATION. It has a war memorial a decorative lake and playing fields for various sports.,-3.07149076461792
6519,The LOCATION and its surrounding area played an important role in Korean history.,the korean war in the early part of the history of korea was fought between the korean kingdom of korea.,The LOCATION played an important role in Korean History.,-3.849954605102539
6520,The most well known example is Finnish modernist architect Alvar Aalto who would create aesthetic effects in the facades of his buildings through the combination of different types and sizes of louvers some fixed some moveable and made mostly from wood LRB e.g. the various buildings of the Helsinki University of Technology RRB.,the style of his design had many different styles of architecture and styles such as the baroque style of architecture.,The most well known example is Finnish modernist architect Alvar Aalto who would create aesthetic effects in the facades of his buildings through the combination of different types and sizes of louvers.,-3.9292142391204834
6521,ISBN ISBN They have large evergreen leaves that are either palmately LRB fan leaved RRB or pinnately LRB feather leaved RRB compound and spirally arranged at the top of the stem.,they are shaped like a fan shaped fan shaped oval shape with a long blade and a narrow oval shape. they are usually shaped like leaves and have a round shape.,They have large evergreen leaves that are either fan leaved or feather leaved and arranged in a spiral at the top of the trunk.,-3.4803521633148193
6522,Vulcan god of the forge fire and blacksmiths and a Dii Consentes and assigned a flamen minor Uranus god of the sky before Jupiter.,he is known for his volcanoes of fire and vulcan.,Vulcan the god of fire volcanoes and blacksmiths.,-4.527960777282715
6523,Its eleven member institutions are located primarily in the Midwestern United States stretching from Iowa and Minnesota in the west to Pennsylvania in the east.,some of the midwestern states are located in the united states.,Its eleven member institutions are mostly all in the Midwestern United States.,-3.1779685020446777
6524,PERSON LRB born NUMBER August NUMBER in N rtingen RRB is a German footballer who plays for ORGANIZATION.,person lrb born number july number rrb is a german football player. he plays for the location national team.,PERSON LRB born NUMBER August NUMBER in N rtingen Baden W rttemberg RRB is a German footballer.,-4.5814127922058105
6525,The theory builds on the older concepts of continental drift developed during the first decades of the th century LRB one of the most famous advocates was PERSON RRB and was accepted by the majority of the Geoscientific community when the concepts of seafloor spreading were developed in the late NUMBER and early NUMBER.,later on some of the continental drift theory theories suggest that continental drift continues to expand throughout the continental continental shelf.,This theory builds on older ideas of continental drift and seafloor spreading.,-3.804469347000122
6526,He said later that it was a nightmare when they were wiped out.,after he lost his horse and he was told that the horses were not dead until the night before.,Pollard later said about the loss of his horses that it was a nightmare when they were wiped out.,-3.772995710372925
6527,Hello is a salutation or greeting in the English language.,the goodbye goodbye is a goodbye goodbye goodbye to a friend who is leaving the world.,The opposite of hello is goodbye which is said when people are leaving.,-4.2691121101379395
6528,Chess boxing is a hybrid sport which combines boxing with chess in alternating rounds.,the story was written by person in number. it was made into a comic book by person who was part of the comic con by person.,The idea was started in by cartoonist Enki Bilal and a match of chess boxing was a big story part of his graphic novel Froid quateur.,-4.9487128257751465
6529,Prior to the release of the band s eponymous debut album in Grohl drafted Nate Mendel as bassist William Goldsmith as drummer and fellow Nirvana bandmate Pat Smear as guitarist to complete the group.,they were formed in when the band was formed. rock band nirvana nirvana and nirvana were members.,Nirvanas singer Kurt Cobain died about one year before Foo Fighters were formed.,-3.838794231414795
6530,On July NUMBER NUMBER Couch finally realized his goal of interstate travel when he landed his lawnchair safely in western LOCATION.,on july number number he moved to location where he grew up in his native location.,On NUMBER July NUMBER Couch finally reached his goal. He traveled to another state and landed his lawnchair in western LOCATION.,-4.65557336807251
6531,In NUMBER following the Boshin War the shogunate collapsed and a new government coalesced around the Emperor.,in number the shogun war was started in location.,In NUMBER a war named the Boshin War took place.,-4.8650288581848145
6532,The Himalia group is a group of prograde irregular satellites of LOCATION that follow similar orbits to LOCATION and are thought to have a common origin.,the group belongs to the group of asteroids named after location which orbit location between number and number.,The Himalia group is a group of prograde non spherical moons of LOCATION that follow similar orbits to LOCATION and are thought to have a common origin.,-5.1099982261657715
6533,Key exchange LRB also known as key establishment RRB is any method in cryptography by which cryptographic keys are exchanged between users allowing use of a cryptographic algorithm.,pages pages pages page pages pages.,Other pages,-5.817720413208008
6534,The Porsche Museum is an automotive museum in the Zuffenhausen district of Stuttgart Germany on the site of carmaker Porsche.,the volkswagen golf is a car manufacturer that produces the body of the automobile of the german automobile industry.,The Porsche Museum is an automotive museum in Stuttgart of the car maker Porsche.,-5.204578876495361
6535,Situated in the Ottawa Valley Kanata is located about km LRB miles RRB west southwest of Downtown Ottawa along Highway at a latitude of North and a longitude of West with an area of km.,it is located in the central valley of the ottawa valley. it is about km west of ottawa.,Kanata is in the Ottawa Valley. It is about km southwest of Downtown Ottawa.,-2.9532735347747803
6536,The large ones are known as maria LRB seas RRB and the small ones as lac s LRB lakes RRB.,the moonship were not in space because there were no moons in space.,The Cassini mission proved there are liquid lakes on Titan but not at first.,-4.441442489624023
6537,The better known of these include the Sarbanes Oxley Act ORGANIZATION and ORGANIZATION a.,the organization lrb or organization rrb is one of the largest organization groups in the united states.,The more well known of these include the Sarbanes Oxley Act ORGANIZATION and ORGANIZATION a.,-4.331838607788086
6538,Boston was the largest town in British North America until Philadelphia grew larger in the mid th century.,by the th century the city was the largest city in the world and was the world s s largest city.,Until the s Boston was America s largest city.,-3.6965904235839844
6539,LOCATION LRB in LOCATION RRB is one of the best known cities of the LOCATION a busy tourist destination and host of the annual Cannes Film Festival. It is a Communes of LOCATION in the LOCATION department.,it is found in the region nord pas de calais in the location department in the north of location.,LOCATION is a city and commune of the French department of LOCATION.,-4.919013977050781
6540,Tylosaurus proriger specimen SDSMT NUMBER contains the bones of a Hesperornis in its gut for example.,the fossil remains of a specimen of a pelecerosceroscellus has a very badly damaged skeleton.,A Tylosaurus specimen contains the bones of a Hesperornis in its gut area.,-4.812849521636963
6541,PERSON is famous for creating The Simpsons main title theme and his role as PERSON s singing voice in The Nightmare Before Christmas.,the last episode of the christmas christmas massacre is the opening theme of the merry christmas episode.,The Nightmare Before Christmas,-4.725906848907471
6542,On census day LRB April RRB there were people living in Cookstown.,in april the british army had had an estimated population of people living in the town.,On April the United Kingdom government had a census and found out that there were people living in Cookstown.,-4.0390448570251465
6543,Overview It was contested by NUMBER teams and Al Ahly LRB LOCATION RRB won the championship.,it was contested by number teams and number teams won the championship.,Overview It was contested by NUMBER teams and ORGANIZATION won the championship.,-2.7489047050476074
6544,This is my ensign and escutcheon RRB ,museums galleries galleries galleries and galleries are galleries.,Art galleries,-5.810153484344482
6545,The United Nations has designated the International Year of Forests and the International Year of Chemistry.,the world peace and peace program was established in number by the organization and the organization.,The United Nations designated the International Year of Forests and International Year of Chemistry.,-4.873406887054443
6546,According to the NUMBER census LOCATION had a population of NUMBER people.,number people lived in the city and number lived there.,According to the NUMBER census LRB official count RRB NUMBER people lived in the city.,-4.169590950012207
6547,Not long after in she won an essay competition in The Ladies Companion for a word essay about Jane Austen.,in her first book in poetry she published a short essay in poetry in the search for a woman in letters. she wrote an essay in the journal letters in.,Not long after in she won an essay competition in The Ladies Companion for a word essay on Jane Austen.,-4.099449634552002
6548,Career Cross graduated from the Juilliard School in New York and earned a master s degree in psychology at Antioch University Los Angeles.,she was born in los angeles california california in the united states. she studied psychology at the university of california california from graduating.,She graduated from Juilliard and earned a master s degree in psychology at Antioch University in Los Angeles.,-4.03376579284668
6549,Moyie Springs is a city in Boundary County Idaho United States.,it is found in the united states of america from to.,Moyie Springs is a city of Idaho in the United States.,-4.915769577026367
6550,It was formed by PERSON PERSON and PERSON in NUMBER while attending ORGANIZATION in LOCATION LOCATION.,in number location started to develop in location in location.,In NUMBER they started in LOCATION LOCATION.,-5.011845588684082
6551,Forestle is a website for finding all kinds of information on the internet Forestle helps to save the rain forest and aims to reduce CO emissions.,it is also important for the conservation of the environment. it is important to protect the carbonated carbon harvest from the carbonless forest ecosystem.,Forestle is a website for finding all kinds of information on the internet Forestle helps to save the rain forest and reduces the total carbon dioxide LRB CO RRB production.,-3.942845582962036
6552,Piman is one of the Uto Aztecan languages along with Hopi Comanche Huichol and LOCATION.,location is one of the few tribes living in location such as location and the aztecs and aztecs.,One of the Uto Aztecan languages along with Hopi Comanche Huichol and LOCATION.,-3.929708242416382
6553,He was one of a handful of dukes who served as Prime Minister.,he was one of the most important officials of the duchy of location lrb number rrb of location rrb.,He was one of a handful of dukes who served as Prime Minister of LOCATION.,-5.109612941741943
6554,Megalonychidae,they are part of the pyrus family lrb order rrb.,They are part of the order Pilosa.,-5.861324787139893
6555,In NUMBER both the ORGANIZATION and American League Rookie of the Year Awards were renamed the Jackie Robinson Award in honor of the first recipient LRB PERSON s Major PERSON of the Year Award in NUMBER encompassed both leagues RRB.,the first major league baseball player was person who was named the first american player of the year in the number. he was also named the american league by the organization.,In NUMBER both the National and American PERSON of the Year Awards were renamed the Jackie Robinson Award in honor of the first to receive the award LRB PERSON s Major PERSON of the Year Award in NUMBER encompassed both leagues RRB.,-3.8483924865722656
6556,He was a child prodigy and at age NUMBER he had his first compositions published.,in number person started to write the music for the movie avatar. it was released in number.,When PERSON started making motion pictures at the beginning of the NUMBER Auric began writing film music.,-5.415186405181885
6557,It became a tropical storm the next day but unfavorable conditions weakened LOCATION back to a depression.,hurricane carla was a tropical storm that lasted for a month.,Tropical Storm Florence,-3.313148260116577
6558,The three Storegga Slides are considered to be amongst the largest known landslides.,the biggest rock falls in the world have been two of the biggest two big rock falls.,The three Storegga Slides are amongst the largest known landslides.,-4.154860019683838
6559,Red Hot Chili Peppers Living Colour Jane s Addiction Prince Primus Fishbone Faith No More Infectious Grooves Incubus and Rage Against the Machine spread the approach and styles garnered from funk pioneers to new audiences in the mid to late s and the s.,the band has also played live on the rock band punks fame and death metal band bad religion.,Funk rock and funk metal bands include Red Hot Chili Peppers Living Colour Jane s Addiction Prince Primus Fishbone Faith No More and Rage Against the Machine.,-5.371560573577881
6560,Content format a format for converting data to information,data formats can be used to describe data formats in computer science.,Data format in information technology can mean ,-3.2330260276794434
6561,Careful design of the pole pieces ensures that the magnetic field is uniform so that the angular deflection of the pointer is proportional to the current.,the magnetic pole is the opposite of the pole. the pole is perpendicular to the magnet pole and the magnetized pole is adjusted to reflect the beam.,Careful design of the pole pieces ensures that the magnetic field is uniform so that the angle of the pointer is proportional to the current.,-3.1414527893066406
6562,His style of dress is often referred to as dandyism.,however person said that person had never been dressed like a person. he said that he would not wear his own dress.,His style of dress is often referred to as dandyism PERSON would not have agreed with that description.,-3.8597781658172607
6563,His favored position was center back.,statistics of organization and statistics statistics of the organization.,Club career statistics,-4.459421157836914
6564,Palau officially the Republic of Palau LRB RRB is an island nation in the Pacific Ocean some miles LRB km RRB east of the Philippines and miles LRB km RRB south of Tokyo.,it is km lrb km rrb lrb mi rrb rrb of the philippines rrb.,Palau is miles LRB km RRB east of the Philippines.,-4.600616931915283
6565,They were fitted with the Sulzer LDA C twin bank twelve cylinder unit producing though this was later derated to to improve reliability and have been used on both passenger and freight trains on LOCATION s railways for over NUMBER years.,they are used to replace diesel diesel diesel and diesel multiple units lrb also known as turbostars rrb and diesel diesel turboplates lrb diesel rrb.,They were fitted with the Sulzer LDA C twin bank twelve cylinder unit producing LRB later derated to bhp to improve reliability RRB and have been used on both passenger and freight trains on Britains railways for over NUMBER years.,-5.510356903076172
6566,Journal of Personality and Social Psychology Tovee MJ Reinhardt S Emery JL Cornelissen PL.,stratus schmuelel s body mass mass was estimated to be approximately kg.,May body mass proportionTovee MJ Reinhardt S Emery JL Cornelissen PL.,-6.505033016204834
6567,The Boeing is a twin engine single aisle jet airliner developed for the seat market.,the boeing boeing boeing jeter is a jet plane built by boeing to fly the jet aircraft of the united states.,The Boeing is a jet engine airliner made by McDonnell Douglas.,-3.958662986755371
6568,PERSON LRB born February NUMBER NUMBER RRB is an American actor dancer and singer.,person lrb born february number number in location location rrb is an american actor.,PERSON LRB February NUMBER NUMBER RRB is an American actor and dancer.,-4.751102447509766
6569,He was the sole anchor of ABC s World News Tonight from until his death in of complications from lung cancer.,he was also a correspondent for world news and world news on the daily news from to september.,He was a journalist and news anchor for World News Tonight on ABC between and.,-4.189805507659912
6570,Mount Union is a city in Henry County Iowa in the United States.,iowa is a city of iowa in the united states.,Mount Union is a city of Iowa in the United States.,-3.6374826431274414
6571,The population of Niuatoputapu was in. The inhabitants formerly spoke the Niuatoputapu language but it has now been extinct for centuries.,samoa is a small island on the mainland of new zealand.,Niuatoputapu is an island in Tonga.,-4.670760631561279
6572,Only RAID NUMBER stores all data on each disk. Although it may depend on the controller some RAID NUMBER disks can be read as a single conventional disk.,they are made of a number of small disk drives which can be loaded into a large number of ram to make up around number kb.,With RAID NUMBER disks are simply put together to make a large disk.,-4.549376487731934
6573,Winifred Warren went on to become an accomplished psychiatrist.,she is best known for her success as a coach of a high school team.,Winifred Warren is a psychiatrist.,-3.3257625102996826
6574,The College s primary edifice the three storey building called the Jubilee Building was completed in.,the main building was completed in by the college building. the new building was opened.,The College s primary edifice the three storey Jubilee Building was completed in.,-3.6435539722442627
6575,Although the dam was not dedicated until it was able to begin blocking the flow of the river in.,it helped the flow of water into the lake for the purpose of saving the water.,It was able to begin storing the flow of the river in.,-3.5971152782440186
6576,Carsten Ramelow LRB born March in Berlin RRB is a retired German international footballer who last played for Bundesliga club Bayer Leverkusen.,richard schlegel lrb born march rrb is a former german football player.,Carsten Ramelow LRB born March RRB is a former German football player.,-4.811468124389648
6577,Ad o PERSON LRB April NUMBER NUMBER August NUMBER NUMBER RRB better known as Ad ozinho was a Brazilian footballer who played the striker role for the Brazilian team he started in three matches.,person lrb born number april number rrb is a former brazilian football player.,Ad o PERSON LRB NUMBER April NUMBER NUMBER August NUMBER RRB was a former Brazilian football player.,-4.97443151473999
6578,Dill LRB Anethum graveolens RRB is a short lived perennial herb.,a. m. a. d.,A,-5.82919454574585
6579,NUMBER May NUMBER RRB was suo jure Countess of LOCATION.,person lrb number may number number rrb was the wife of king person of location.,Queen PERSON of LOCATION LRB NUMBER May NUMBER NUMBER RRB was the wife of PERSON of LOCATION.,-6.086317539215088
6580,It is on the banks of the Lachlan River.,there were many cattle stations on the main route from melbourne to victoria. this meant that many cattle moved to victoria to move to the coast.,Forbes became an important stopping place on the main track for moving cattle from Queensland to Victoria.,-3.8901469707489014
6581,It is one of the best selling games ever made for the Atari with over million copies sold.,the game was released in and sold over million copies in the united states.,The game was a best seller for the Atari with over million copies sold.,-3.0285260677337646
6582,The species is used as a vegetable fresh frozen or canned and is also grown to produce dry peas like the split pea.,it is also widely grown as a sweetener as a food and as a variety of sweeteners.,The species is as a fresh vegetable but is also grown to produce dry peas like the split pea.,-3.1857879161834717
6583,In NUMBER a ORGANIZATION was established to serve the newly formed ORGANIZATION.,in number the organization started a new organization called organization.,In NUMBER a ORGANIZATION was started to help the newly formed ORGANIZATION.,-4.075300216674805
6584, The natural exponential function is identical with its derivative.,there are many differences in the method of arithmetic and arithmetic.,Because and although exponential functions use exponentiation they follow the same rules.,-4.074429988861084
6585,In NUMBER the event s pay per view slot was replaced by Bragging Rights.,the rights to the video rights were changed to wwe by the organization.,In NUMBER it was replaced by WWE Bragging Rights.,-4.530112266540527
6586,PERSON Maxi PERSON LRB born NUMBER January NUMBER in LOCATION LOCATION RRB is an Argentine footballer who currently plays for ORGANIZATION in the ORGANIZATION.,he plays for organization and location national team.,He plays for ORGANIZATION and LOCATION national team.,-4.5626726150512695
6587,Richard Feynman begins his Lectures with the atomic hypothesis as his most compact statement of all scientific knowledge If in some cataclysm all of scientific knowledge were to be destroyed and only one sentence passed on to the next generations... what statement would contain the most information in the fewest words ?,number physics physics physics the physics of physics.,Physics uses numbers,-6.005633354187012
6588,The English ORGANIZATION is the English language edition of ORGANIZATION.,the organization is the first english language language encyclopedia of the organization.,The English ORGANIZATION is the English language edition of the ORGANIZATION encyclopedia and the first language of it.,-3.687361001968384
6589,None of the album s songs have ever been performed in concert by PERSON although some have been performed live by Waters during solo tours.,the song has never been performed by any members of the band s career except during the tour of number.,None of the album s songs has ever been performed live by PERSON though some have been performed live by Waters during solo tours.,-3.7905545234680176
6590,Island of the Blue Dolphins is a American children s novel written by Scott O Dell.,the bluebird is a fantasy book written by james scott scott scott.,Island of the Blue Dolphins is an American book written for children by Scott ODell.,-4.6696696281433105
6591,Originally the majority of the population consisted of local workers who built the capital LRB called Candangos RRB and federal government employees who were transferred to the new capital Bras lia.,the city was founded in when the local people were forced to move to the city capital. they were sent to the capital of the united states.,Originally the most of the population were local workers LRB called Candangos RRB who built the capital and federal government workers who were sent to the new capital Bras lia.,-3.2604966163635254
6592,Reagan endorsed the campaign of conservative presidential contender Barry Goldwater in.,the president of the united states gave a massive vote during the presidential election during the u. s. presidential election.,During the presidential election Reagan supported Republican candidate Barry Goldwater by making a famous speech called Time For A Choosing.,-4.233068943023682
6593,defined a game as an activity that must have the following characteristics ,statistics of the sports teams of location.,Sports,-4.860846996307373
6594,Within hours the Austrian Nazis managed to take control of many parts of Vienna including the ministry of internal Affairs LRB controlling the police RRB.,the police were able to control the whole of the city and police controlled most of the police and police in the city s inner areas.,However the Nazis were well organised. Within hours they managed to take control of many parts of Vienna including the Ministry of Internal Affairs LRB controlling the Police RRB.,-3.7563345432281494
6595,The album peaked at on Billboard on July and was certified Gold by the RIAA in October.,it was found by a team of talented engineers in location., So Damn Clever ,-5.133127689361572
6596,May is the fifth month of the year in the Gregorian Calendar and one of seven Gregorian months with the length of NUMBER days.,it is the month of december number. it is celebrated on december number number.,May is the fifth month of the year with NUMBER days.,-4.954087734222412
6597,The very first moral principle was Devotion to the cause of communism.,according to the talmud in accordance with the law of israel the child shall not have a parent in law or relationship with a parent.,For example You shall not commit adultery of Moses loosely corresponds to Mutual respect in a family concern about the upbringing of children of the Code.,-4.0503339767456055
6598,Immunity Challenge The tribes would partake in a beach run clipped to each other by a rope and carrying backpacks with NUMBER pounds of sandbag weight.,the teams must be able to get a boat to the shore with their own weight on each other.,Immunity Challenge The tribes would have to run accross the beach clipped to each other by a rope and carrying backpacks with NUMBER pounds of sand.,-3.4588143825531006
6599,In music theory the circle of fifths LRB or circle of fourths RRB shows the relationships among the twelve tones of the chromatic scale their corresponding key signatures and the associated major and minor keys.,in the musical system of music music the chord chord chord is described as how the five keys are connected to each other.,In music theory the Circle of fifths shows how the different keys are related to one another.,-4.0161452293396
6600,Stade Bon Rencontre Toulon,barcelona f. c. is a football club which plays in france., present Sporting Toulon Var,-4.319325923919678
6601,She was also a regular on the comedy drama series Party Down as Constance Carmell the role garnered her positive critical response.,she also guest starred in the comedy comedy comedy the comedy show. she also appeared on the sitcom mellow.,She was also a regular on the comedy drama series Party Down as Constance Carmell the role got good reviews.,-3.814410448074341
6602,Mika Pohjola LRB LRB born December RRB is a Finnish born jazz pianist and composer who resides in New York City.,jazz pianist and composer lrb born july rrb is an american jazz pianist.,Jazz Composer and Pianist,-3.8033447265625
6603,L toile du Nord is a French phrase meaning The Star of the North.,it is the name of the region nord pas de calais in the north of france.,L toile du Nord is a French phrase meaning The Star of the North.,-4.279308795928955
6604,The town was founded in NUMBER by the Russian Governor General of LOCATION Prince PERSON initially as a shipyard called simply a LOCATION on the LOCATION river.,person was a town in the location area of location on the location river in the th century. it was founded in number by person a russian ship captain.,The town was founded in NUMBER by the Russian Governor General of PERSON initially as a shipyard called simply a LOCATION on the LOCATION river.,-4.052738189697266
6605,This category is for the true grasses which are monocotyledonous plants in the Family Poaceae.,this category is for birds in the family grasses in the order grasses.,This category is for plants in the grasses family Poaceae.,-2.720660924911499
6606,Mary Frances Penick LRB December September RRB better known as Skeeter Davis was an American country music singer best known for crossover pop music songs of the early s.,mel gibson lrb born september rrb was an american country singer songwriter songwriter and singer.,Mary Frances Penick LRB December September RRB better known by her stage name Skeeter Davis was a American country music singer.,-4.547150611877441
6607,Air masses cover many hundreds or thousands of square miles and adopt the characteristics of the surface below them.,hundreds of thousands of air masses are spread over a thousand miles lrb miles rrb lrb km rrb.,Air masses cover many hundreds or thousands of square miles.,-4.8822221755981445
6608,Wikipedia is not a collection of links nor should it be used for advertising or promotion. Inappropriate links include LRB but are not limited to RRB links to personal web sites links to web sites with which you are affiliated and links that attract visitors to a web site or promote a product.,websites such as website site site site or website are linked to websites that may be linked to a website.,Inappropriate links include links to personal web sites links to web sites with which you are affiliated and links that serve as advertising or promotion.,-4.3925557136535645
6609,On October Himmler referred explicitly to the extermination of the Jewish people during a secret SS meeting in the city of Pozna LRB Posen RRB.,according to the nazi party of germany the plein air of the ss was a part of the concentration camp in the central part of location.,On October Himmler spoke of the extermination of the Jewish people during a secret SS meeting in the city of Pozna LRB Posen RRB.,-4.398918151855469
6610,PERSON organ players such as PERSON and PERSON often performed and recorded in organ trios.,the organists were person person person organist person and person. there were many organists and organists.,Important organ trio leaders from the NUMBER were organists such as PERSON PERSON and PERSON.,-4.18264627456665
6611,Types B R and S thermocouples use platinum or a platinum rhodium alloy for each conductor.,they are made of lead oxide and a bromoxide.,Types B R and S thermocouples use platinum or a platinum rhodium.,-4.470671653747559
6612,The fruits form dense clusters of reddish drupes called sumac bobs.,the species grow up around number cm tall tall lrb number cm rrb tall rrb. they are known to have clams.,The fruits form clusters of reddish drupes called sumac bobs.,-6.106196403503418
6613,It has a similar but lesser effect to caffeine in the human nervous system making it a lesser homolog.,it is similar to similar fabafefeine because it has more sugar content than caffeine but it has less alcohol.,It has a similar but lesser effect to caffeine making it a lesser homolog.,-4.658394813537598
6614,Its American operations were merged with Capitol Records in to create the Capitol Music Group.,in the united states of america united states began to tour the rest of the u. s. states as a group.,In they came together with Capitol Records to become Capitol Music Group.,-4.650666236877441
6615,Returning to the throne room they grant Percy Grover Annabeth Thalia and Tyson rewards at the conclusion of their various quests.,the gods bring the children of the pharaohs by defeating the gods in the battle of jericho.,The gods grant Percy Grover Annabeth and Tyson rewards at the conclusion of their quest.,-4.526928901672363
6616,PERSON LRB July NUMBER NUMBER ndash August NUMBER NUMBER RRB was the daughter in law of LOCATION President PERSON.,person died on july number number in location location.,She died on August NUMBER NUMBER.,-5.558877944946289
6617,Saint Seurin sur l Isle is a commune in the LOCATION department in LOCATION in south western LOCATION.,it is found in the region basse normandie in the aisne department in the northwest of location.,Saint Seurin sur l Isle is a commune.,-4.605368137359619
6618,As a result the original ORGANIZATION is sometimes referred to as the ORGANIZATION or the ORGANIZATION to distinguish it from the newer awards.,the organization or the british organization or simply simply the organization is the british language of the world.,Because of this the ORGANIZATION is sometimes called the British ORGANIZATION or the ORGANIZATION..,-3.9707894325256348
6619,His classical voice emerged in the course of his studies there under Maestro Andr s Santa Mar a O. During this time he became a member of the Coro Nacional of Peru and sang as a soloist in Mozart s Coronation Mass and Rossini s Petite Messe Solennelle.,he was a member of the philharmonic society lrb conductor rrb and was part of the orchestra s first symphony orchestra which was conducted by giuseppe frasca and was first given a prize for cello.,His teacher Andr s Santa Mar a found that he had a superb voice for classical music. He became a member of the Coro Nacional of Peru and sang as a soloist in Mozart s Coronation Mass and Rossini s Petite Messe Solennelle.,-4.302281856536865
6620,In the western end of Wilson s grant was resumed and reserved for a future village and a similar area added to the eastern end in compensation.,in the next century the village changed its name to west park. this changed the name of the town in.,In the government took back the western end of Wilson s land for a future village.,-3.5487029552459717
6621,Movable A movable or class pulley has a free axle.,an oxy is a motor vehicle that can move a large mass lrb or oxy rrb to move it around.,Movable A movable or class pulley has an axle that is free to move in space.,-5.6855549812316895
6622,He is a representative of the German Christian Democratic Union which he joined in.,he is a member of the christian democratic union of germany.,He is a member of the German Christian Democratic Union.,-2.408801555633545
6623,The gadgets functionality is provided by the MediaWiki extension Extension Gadgets.,the most important part of the system is the use of the programs which can be used to improve the performance of the user.,These gadgets make administering ORGANIZATION easier. Some of the gadgets in this group can only be used by administrators.,-3.203798294067383
6624,Saint Denis LRB or unofficially Saint Denis de la R union for disambiguation RRB is the pr fecture LRB administrative capital RRB of the French overseas region and department of R union in the Indian Ocean.,it was found by the swiss canton of location in switzerland.,Saint Denis was founded by tienne R gnault in.,-4.847479820251465
6625,Bourg le Roi is a commune in the Sarthe department in the region of Pays de la Loire in northwestern France.,it is found in the region pays de la loire in the sarthe department in the west of france.,It is found in the region Pays de la Loire in the Sarthe department in the west of France.,-3.016201972961426
6626,ZenLive is a Zenwalk system built on a Live CD design.,a zen zen zen studio is a free downloadable software that can be installed in a virtual world without distenstenstention.,ZenLive LRB MB iso download RRB is a Zenwalk system built on a Live CD design.,-5.153718948364258
6627,Le Theil en Auge is a commune in the Calvados department in the Basse Normandie region in northwestern France.,it is found in the region basse normandie in the calvados department in the northwest of france.,Le Theil en Auge is a commune. It is found in the region Basse Normandie in the Calvados department in the northwest of France.,-3.0428948402404785
6628,Apoptygma Berzerk has toured Europe North America South America Israel and Australia with bands such as VNV Nation Beborn Beton Icon of Coil and Unheilig.,by the end of world war ii haafafafemiemi lrb born may rrb is a norwegian rapper and singer. he is also known for his role as a clown.,Apoptygma Berzerk LRB abbreviated to APB or APOP RRB has toured Europe North America South America and Israel with bands such as VNV Nation Beborn Beton and Unheilig.,-5.317561626434326
6629,Only in southern France Italy and Spain did significant cultivation endure.,in italy italy and italy became part of the italian region italy.,Only in southern France Italy and Spain did significant cultivation continue.,-5.34744119644165
6630,On September photos were shown in newspapers that seemed to show Kate snorting several lines of cocaine.,on several days of a video showing pictures of a girl in a car. it showed pictures of some of them on a billboard on a wall.,On September photos were shown in newspapers that seemed to show Kate snorting several lines of cocaine.,-4.508317947387695
6631,In the tradition of Gardnerian Wicca the Horned God is sometimes specifically referred to as Cernunnos or sometimes also as KernunnoThe Rebirth of Witchcraft PERSON page NUMBER.,references references references websites of websites references references,References,-7.625146865844727
