source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
In the tenth game PERSON tried to win tactically and took a big advantage but he missed a clear win at the th move continued to take increasing risks and finished by losing.,in the end person lost the game and won the game. the winner of the game won the championship.,In the tenth game PERSON tried to win and took a clear advantage but he missed a win on his th move and finished by losing.,5581,0.528849157,0.044765953,-3.290082216,0.616948827,0.988774776,-1.994945526
Keane played this song at the historic concert Live in London along with the single Bedshaped.,at the end of the album the band played live live on the bbc two live concert series live at the royal hospital in london.,Keane played this song at the historical concert Live in London.,5582,0.956774294,0.372962058,-4.716979504,0.880483499,0.995080769,-2.234288454
The NUMBER LOCATION bombings were a series of NUMBER bomb explosions that took place in LOCATION LRB now LOCATION RRB LOCATION on March NUMBER NUMBER.,location bombing lrb number january number number rrb was a number location bombing attack in location location near location location and location.,The NUMBER LOCATION bombings were a series of thirteen bomb explosions. They took place in LOCATION LRB now LOCATION RRB LOCATION on March NUMBER NUMBER.,5583,0.953555508,0.998821914,-6.040926933,0.962194737,0.985473514,-0.814056575
Home to millions of species including humans LOCATION is the only place in the universe where life is known to exist.,location is one of the most important places in the world. there are many places where people live in the location.,Earth is home to millions of species of plants and animals including humans.,5584,0.932498735,0.726150751,-2.998764992,0.517986964,0.996022105,-2.579671144
Heathrow is N west of Central London and has two parallel main runways spanning running east west and four operational terminals.,it is located on the eastern end of the eastern bank of north east london. it is the busiest airport between london and south london.,Located m west of Central London England Heathrow has two parallel main runways running east west and five terminals.,5585,0.977642775,0.94140178,-3.67834568,0.920648664,0.999954224,-2.913322687
The first single from the album released June Misery Business is according to Williams more honest than anything I ve ever written and the guys matched that emotion musically. ,the album was released on august and was the second best selling album from the band s studio album. it was one of the most successful songs from the album.,The first single from the album Misery Business released June. Based on Williams LRB the song was RRB more honest than anything I ve ever written and the guys matched that emotion musically. ,5586,0.818836456,0.011369441,-3.755112886,0.926711365,0.99983263,-2.424074411
NUMBER year old West German pilot PERSON evades LOCATION air defenses and lands a private plane in LOCATION in LOCATION.,person is a private jet pilot flying in location location location. he is an airman in location.,NUMBER year old West German pilot Mathias Rust evades LOCATION air defenses and lands a private plane in LOCATION in LOCATION.,5587,0.74799962,0.415846497,-4.24804306,0.71681072,0.995561719,-1.670747161
Further singles Banquet LRB which reached number in NME s Top Singles of RRB Helicopter and Pioneers whilst failing to repeat this success still managed to reach the UK top.,however the single did not sell well in location but did not make it in the uk and the uk charts but did do well in europe.,Further singles Banquet Helicopter and Pioneers managed to reach the UK top but did not do as well as So Here We Are.,5588,0.615735687,0.970661819,-3.811635733,0.669493072,0.998033881,-2.331444502
The ORGANIZATION is the tallest mixed use skyscraper in LOCATION located on the south side of West th Street between th and th Avenues in LOCATION.,it is located in the center of the city of location in the th and th streets of the manhattan in the location. it is one of the tallest buildings in the world.,ORGANIZATION is a skyscraper in LOCATION LOCATION.,5589,0.978025198,0.99850738,-3.060514927,0.805104147,0.588871717,-1.976304293
PERSON LRB NUMBER August NUMBER March NUMBER RRB was a German opera director.,person lrb born number march number number rrb was a german conductor and composer.,PERSON LRB born NUMBER August NUMBER NUMBER March NUMBER RRB was a German opera director.,5590,0.923421144,0.999710619,-5.861636162,0.974899411,0.679899156,-2.37561512
NUMBER NUMBER colspan NUMBER NUMBER NUMBER ,number number number person number number colspan number number lrb number rrb,NUMBER NUMBER colspan NUMBER colspan NUMBER colspan NUMBER NUMBER NUMBER ,5591,0.984101832,0.330026716,-5.204746723,0.891559775,0.768646598,-1.643727899
PERSON s technique would have been far too expensive to enable routine manufacturing of gold but his work is the closest to the mythical Philosopher s Stone.,person s finest technique was to make the bronze statue of person s father s sculptor s brother s sculptor.,PERSON s techique would have cost too much money to make of gold but his work is the closest to the mythical Philosopher s Stone.,5592,0.635833804,0.00861499,-5.441342354,0.908271627,0.98538661,-2.962646961
Henry John Heinz III LRB October April RRB was an American politician from Pennsylvania a Republican member of the United States House of Representatives LRB RRB and the United States Senate LRB RRB.,george w. hart lrb born january rrb is a former american politician and a member of the house of representatives from the united states. he served as the president of united states from to.,Henry John Heinz III LRB October April RRB was an American politician from Pennsylvania and the great grandson of the founder of H. J. Heinz Company.,5593,0.821410905,0.999843001,-4.365185738,0.838307611,0.999238133,-1.672334552
Piccadilly is the second busiest railway station in the North of LOCATION and the fourth busiest in the LOCATION outside LOCATION after LOCATION LOCATION and LOCATION.,location is the second busiest station in location after location in location and location. it is located in the northern part of location in the location location.,References,5594,0.850705342,0.934937716,-3.403247595,0.713988622,0,-7.155622959
For the original incarnations of the ORGANIZATION which operated between NUMBER and NUMBER see ORGANIZATION LRB baseball NUMBER RRB ,number the organization lrb organization rrb was a series of baseball teams that played in location location and location.,LOCATION Explorers LRB NUMBER left to create ORGANIZATION RRB ,5595,0.757653246,0.999806702,-5.354820728,0.815554916,0.962332487,-3.427144527
The Bombay bombings were a series of bomb explosions that took place in Bombay LRB now Mumbai RRB India on March.,the bombing of the london bombings in london was one of the last bombings in the united kingdom. it was also the first bombing in the city of london.,The Bombay bombings were a series of thirteen bomb explosions. They took place in Bombay LRB now Mumbai RRB India on March.,5596,0.950273633,0.996096313,-3.438368797,0.803675638,0.95719403,-0.934288979
 ndash Charles FitzRoy nd Duke of Grafton British politician LRB d. RRB ,duke of dukedom lrb d. rrb, Billy Barty actor LRB d. RRB ,5597,0.338593001,0.652442753,-4.434995174,0.747590953,0.005962286,-3.987496853
Thereafter he held positions at the ORGANIZATION the ORGANIZATION and the ORGANIZATION.,he served as a member of the organization and the organization from number to number.,In his younger days he worked for the ORGANIZATION the ORGANIZATION and the ORGANIZATION.,5598,0.864404173,0.999766171,-3.465771437,0.881879643,0.999057949,-1.468248487
The county boundary with the North Riding of LOCATION was adjusted that part of the town of LOCATION historically in LOCATION was added to LOCATION while the portion of the Borough of Stockton on Tees in LOCATION was ceded to the North Riding.,in the county of location it was part of the district of location in the north part of location. the county seat of location was location on the north east of the county.,The boundary with the North Riding of LOCATION was adjusted the part of the town of LOCATION that was in LOCATION was added to LOCATION but the part of the Borough of Stockton on Tees in LOCATION was given to the North Riding.,5599,0.676502563,0.194904521,-3.560429811,0.937537426,0.99978447,-0.983608961
Butcher made his debut for Ipswich against Everton in the First Division on April and over the next eight seasons would establish himself as the club s top central defender combining leadership with great aerial ability and amazing courage.,he was the youngest player in the league and was named captain of the club in the number season. he was also an important part in the success of the united states national team.,Butcher made his debut for Ipswich against Everton in the First Division on April.,5600,0.679949629,0.000371241,-3.565137863,0.67370669,0.998274148,-1.535451293
The city of Marquette averages about inches of snow per year making it the fifth snowiest city in the contiguous United States among those cities large enough to be reported.,the city has a large population of over people living in the city with a population of about number people per capita per year.,Marquette is in the Upper Penninsula on Lake Superior and is an important port on that lake.,5601,0.624124608,0.008506575,-4.036554813,0.718032251,0.003143098,-4.24674654
British ethologist Richard Dawkins wrote about autocatalysis as a potential explanation for the origin of life in his book The Ancestor s Tale.,in the book connotations of the word connotation is an explanation of the origin of the idea that the dead body is a part of the life of the living dead.,Other models Autocatalysis British ethologist Richard Dawkins wrote about autocatalysis as a potential explanation for the origin of life in his book The Ancestor s Tale.,5602,0.97947216,0.836615026,-3.436228752,0.957614215,0.860456705,-1.882504225
 ndash Sandra Day O Connor U.S. Supreme Court Justice,he is the supreme court justice of united states supreme court., Sandra Day OConnor U.S. Supreme Court Justice,5603,0.90743643,0.761286438,-4.083260059,0.776474833,0.476901293,-2.842065811
It is worn over the usual daily clothing LRB often a long dress or a shalwar kameez RRB and removed when the woman returns home LRB see purdah RRB out of the view of men that are not her family.,the women lrb rrb lrb female rrb is a woman who sits on a cot lrb where she sits on the floor of the bed lrb usually worn by women rrb while she sits at the foot of a bed.,It is for women.,5604,0.865452693,0.844945073,-4.208814144,0.763523076,0.01009936,-4.838717461
In he showed color television using a cathode ray tube in front of which revolved a disc fitted with color filters a method taken up by CBS and RCA in the United States.,in the film was shown in theaters in the united states. it was shown on the tv tube in location and in a box office with a stereo system in it.,In he showed color television using a cathode ray tube.,5605,0.775461646,0.964461446,-4.062193394,0.865292609,0.996525943,-1.776746035
Alexandre Bolduc LRB born June in Montreal Quebec RRB is a Canadian professional ice hockey center who currently plays for the Vancouver Canucks organization of the National Hockey League LRB NHL RRB.,he is a canadian professional ice hockey centre for the vancouver canucks of the national hockey league lrb nhl rrb. he currently plays for vancouver canucks.,Alexandre Bolduc LRB born June in Montreal Quebec RRB is a Canadian professional ice hockey center who currently plays for the Manitoba Moose of the American Hockey League LRB AHL RRB a partner team with the Vancouver Canucks of the National Hockey League LRB NHL RRB.,5606,0.745378736,0.930700958,-3.325906754,0.909971299,0.999886811,-1.274525046
The district is bounded to Pakistan in the west and to Kupwara and Baramulla districts that comes under the Kashmir section which is part of the greater dispute between India and Pakistan.,the district is bordered by the pakistan border with pakistan in the south of the state of jammu and kashmir. it borders the district of kashmir and kashmir district in the north.,The district is bounded to Pakistan in the west and to Kupwara and Baramulla districts of Indian Occupied Kashmir in the east and Neelum District fall on the northeast of the district.,5607,0.941831454,0.915919542,-2.836856842,0.901686871,0.999577165,-2.367688417
It was built by ORGANIZATION and opened by the Prime Minister PERSON on NUMBER December NUMBER.,number person was assassinated on march number number by president person and the president of the country.,It was opened by Prime Minister PERSON.,5608,0.972067595,0.006593712,-5.63320303,0.551032202,0.968491733,-2.390386105
The end of the war resulted in the establishment of the LOCATION LRB which later became the LOCATION RRB with the Constitution of NUMBER officially making each of LOCATION and LOCATION and LOCATION one of the six constituent republics of the new state.,the constitution of location was signed by the location government of location and the location states of location location and location lrb location rrb. the new location state of location became the first state in the location.,The end of the war resulted in the establishment of the LOCATION with the Constitution of the LOCATION officially making LOCATION and LOCATION and LOCATION one of six constituent republics in the new state.,5609,0.794572978,0.981498361,-4.013002872,0.8920265,0.998653412,-1.447905183
Under the leadership of Commander PERSON the Galactica and the pilots of Viper fighters lead a fugitive fleet of survivors in search of the fabled thirteenth colony known as LOCATION.,after the battle of location the captain of the organization is captured by the organization. the crew of the ship is led by captain person and person are captured.,Under the leadership of military leader Commander PERSON the Battlestar Galactica and its crew lead and protect the fleet of survivors into space in search of a fabled Thirteenth Colony and its home planet LOCATION.,5610,0.87015568,0.345924139,-4.295511246,0.916369546,0.999931812,-2.599696875
LOCATION in particular where modern day LOCATION and LOCATION are located is one of the native areas of the wine producing vine vitis vinifera.,location is one of the most important wine regions in location. it is located in the location region of location and location.,The area of LOCATION is where modern day LOCATION and LOCATION are located is one of the native areas of the wine producing vines vitis vinifera.,5611,0.852614104,0.966561913,-3.021170139,0.942460946,0.852459073,-1.373777747
Bahawalpur Area Population Official Bahawalpur Government Website Accessed Saraiki is the local language while Urdu and English are official languages used in various educational and government institutions.,the pakistani language is urdu urdu urdu and urdu is also not official. it is also the official language of the state of pakistan and is also official language.,Urdu and English are also spoken by the people.,5612,0.657407973,0.432819664,-3.624395132,0.791517913,0.15893504,-2.557698727
Accepted after her death in it inspired an official of the Smithsonian Institution to call her First Lady of the National Collection of Fine Arts.,in she was honored by the smithsonian institution for her work on the american museum of art in the smithsonian collection.,An official of the Smithsonian Institute once described her as the First Lady of the National Collection of Fine Arts.,5613,0.825376628,0.999926567,-3.589040756,0.891625856,0.999956727,-1.498840213
Six months after his first introduction to the game PERSON entered and won the NUMBER LOCATION State billiard championship.,after number years the game was played on location location location won the first game in location.,Six months after he first started playing PERSON entered and won the NUMBER LOCATION State billiard championship.,5614,0.767216498,0.732883751,-5.97386694,0.967516267,0.998998582,-1.11221385
The Zakarpattia Oblast has a total area of k and is located in the Carpathian Mountains region of western Ukraine.,it has an area of km lrb km rrb and is the biggest city in the region of carpathians.,Zakarpattia Oblast has a total area of km and is located in the Carpathian Mountains region of western Ukraine.,5615,0.624273257,0.993813097,-4.097963333,0.540842285,0.897818446,-1.037801385
It is illegal in modern LOCATION to have more than one spouse.,in location there are two separate ways to divorce a person who has a marriage in location.,It refers to any form of marriage where there is more than one spouse.,5616,0.972791135,0.00290229,-4.209024906,0.862861633,0.733458698,-3.325443506
His political career began with the ORGANIZATION serving six consecutive terms.,he served as a member of the united states senate.,He served in the ORGANIZATION.,5617,0.606878687,0.064127117,-3.347196817,0.83241843,0.212079406,-2.382615328
PERSON Maxi PERSON LRB born NUMBER January NUMBER in LOCATION LOCATION RRB is an Argentine footballer who currently plays for Spanish ORGANIZATION club ORGANIZATION.,person lrb born number january number number in location location rrb is a spanish football player. he plays for location national team.,PERSON LRB born NUMBER January NUMBER RRB is an Argentine football player.,5618,0.700541329,0.999488473,-4.441643238,0.465975379,0.946212351,-2.030128241
This is also home district of founder of Jeay Sindh Tahreek LRB nationalist movement of Sindh RRB G.M Syed.,he was the head of the sindh region of pakistan lrb urdu rrb of pakistan rrb. he was a member of the pakistan army lrb sindh rrb and was the chief minister of sindh.,Jamshoro District,5619,0.987582505,0.494590044,-3.501304626,0.670243534,0.014299022,-5.076059341
The data are from the U.S. Census and population estimates.,the census of the united states census bureau and census bureau are based.,The data is from the U.S. Census.,5620,0.97016418,0.782526851,-4.96426487,0.927368178,0.978709221,-1.990238428
Thenelles is a commune in the Aisne department in Picardy in northern France.,it is found in the region picardie in the aisne department in the north of france.,Thenelles is a commune. It is found in the region Picardie in the Aisne department in the north of France.,5621,0.850712121,0.999782026,-3.369924784,0.976174593,0.999551356,-2.960511923
It has an aromatic warm and slightly bitter taste.,it has a flavor and a strong flavor. it is a good flavour and its flavor has a strong flavour.,Oregano has an aromatic warm and slightly bitter taste.,5622,0.946965516,0.752674878,-3.890758753,0.945770971,0.991341054,-1.400950789
When the Church of God was formed in one third of its founders were women.,in number the church of jesus christ was founded in the city of location.,Founder of the Church of the Living God and its dominion churches.,5623,0.954999998,0.975715339,-4.390365601,0.818990498,0.004326434,-4.124700069
Barbara Jean Blank LRB born January RRB is an American model professional wrestler and professional wrestling valet better known by her ring name Kelly Kelly.,she is known for her role as a female wrestler lrb born april rrb and is known by her professional wrestling ring name kelly kelly kelly.,Barbara Jean Blank LRB born January in Jacksonville Florida RRB is a American female professional wrestler model and dancer currently signed to WWE wrestling on its Raw brand. Kelly Kelly used to have a weekly segment known as Kelly s Expos where she would dance for the WWE Universe.,5624,0.757724027,0.999923408,-3.932099581,0.902832274,0.999882579,-3.628439665
Another extended version the LOCATION is also available LRB having been first presented at the NUMBER ORGANIZATION RRB.,the location location is the first location location to be shown in location location location.,Versions,5625,0.759022414,0.000825204,-4.613438606,0.757507853,0,-7.924013615
PERSON wrote to PERSON s father that he was our mainstay among the young ones of themselves liable to wander.,person was one of the most important people of the number s life. person was the one person who was interested in the young person.,Marquess of LOCATION MP LRB NUMBER RRB ,5626,0.900615931,0.071432598,-3.451043606,0.776803552,0.000647146,-5.891765118
Eucalyptus regnans known variously by the common names Mountain Ash Victorian Ash Swamp Gum Tasmanian Oak or Stringy Gum is a species of Eucalyptus native to southeastern Australia in Tasmania and Victoria.,it is found in the rainforests of south south australia australia australia and south australia. it grows in rainforests in south west australia.,It has a straight gray trunk with smooth bark.,5627,0.615923567,0.95835042,-3.153182268,0.650174285,0.172498226,-5.515782356
They like to dwell in places with permanent water that is n t too deep.,in some places it is found in the water. this means that they live in deep water because they live on rocks.,They like to live in places with water that is not too deep.,5628,0.921478152,0.999861956,-3.345485449,0.893905796,0.849995136,-1.880400181
Further they claim that Baptists have no direct connection to any of the Reformationists like Luther Calvin or Zwingli.,some of the followers of the protestant theologian paul schatz also known as the theologian of the reformed church or the reformed theologian.,They also point out that Baptists have no connections with the Reformationists like Luther Calvin or Zwingli.,5629,0.949247062,0.984493077,-4.20669651,0.896477468,0.999896646,-1.616840839
John Lydgate English Benedictine monk and poet LRB d. RRB ,john wesley lrb d. rrb was a jesuit priest.,John Lydgate English Benedictine monk and poet LRB died RRB ,5630,0.729012527,0.977087736,-4.628397465,0.991495132,0.982316077,-1.550095677
The city s Cathedral is the destination today as it has been throughout history of the important th century medieval pilgrimage route the Way of St. James LRB Galician Cami o de Santiago Spanish Camino de Santiago RRB.,the pilgrimage to the virgin of the cross lrb also known as the pilgrimage of the holy cross rrb is a pilgrimage pilgrimage that is one of the most important pilgrimages of the spanish civil war. it was founded in the th century.,The city s Cathedral is the destination of an important pilgrimage route the Way of St. James LRB Galician Cami o de Santiago Spanish Camino de Santiago RRB.,5631,0.93374908,0.99972868,-3.843280315,0.890215991,0.99911654,-0.626484752
At the feast PERSON vomited angering her fellow winners.,after her death person and her sister person ate the meat of the feasts.,At the feast PERSON vomited angering the other winners.,5632,0.957595766,0.99944526,-5.163825035,0.482767287,0.871089041,-1.742023945
The name XP is short for experience.,it is a free download for windows xp and windows xp.,The letters XP stand for eXPerience.,5633,0.969631314,0.032171369,-3.958741665,0.815433799,0.999918222,-3.834408045
He was famously accused of corruption in an impeachment in but was acquitted in.,in he was tried in court for treason in treason. he was convicted in court.,He still had supporters though and on August the Edinburgh East India Club held a party to honor Hastings asking for Prosperity to our settlements in India.,5634,0.891622938,0.971032381,-4.003638744,0.724793916,0.000356809,-6.010550022
It is directly on the A the former Roman road Ryknield Street.,it is now the main street of the old town centre of the town of st. mary s church.,It is the former Roman road Ryknield Street.,5635,0.969640851,0.005658229,-4.155694962,0.769297941,0.992375553,-1.450941563
They are commonly eaten with lemons and powdered sugar jam or caramelized apples.,it can be used to make chocolate and chocolates. it can also be used as a dessert or dessert.,They are commonly eaten with lemons and powdered sugar although jam is sometimes used as well.,5636,0.956372678,0.20136407,-2.505255699,0.711256103,0.999211311,-2.341440201
After a voyage which had got no further than Iceland Cabot left again with only one vessel the Matthew a small ship LRB tons RRB but fast and able.,after he returned to location the ship returned to the island and was able to find a new ship. this was only a few days.,The Matthew was a caravel sailed by John Cabot in from Bristol to North America presumably Newfoundland.,5637,0.782451581,0.166559249,-3.664264441,0.76125649,0.585552216,-3.774396181
Around NUMBER journalists visited the LOCATION Zoo on what was dubbed Knut Day to report on the cub s first public appearance to a worldwide audience.,in august number number people gave a photo of the animal to the zoo s zoo. it was shown to the world s first photo taken in location on number november.,About NUMBER journalists visited LOCATION Zoo on what was called Knut Day to make reports all over the world.,5638,0.983335257,0.999512374,-5.024209023,0.910365375,0.997993827,-2.308916092
The Hyundai Verna is marketed in the U.S. as the Hyundai Accent.,the compact compact is a compact compact car made by toyota in the united states. it is the fourth generation compact compact.,The Hyundai Accent is a car produced by Hyundai since.,5639,0.925280213,0.092619903,-4.485190392,0.898108732,0.955647111,-2.907054424
Claude Earl Chuck Rayner LRB b. August in Sutherland Saskatchewan d. October RRB was a Canadian professional hockey goaltender who played seasons in the National Hockey League for the New York Americans and New York Rangers.,he was born in new york city new york new york on september in the united states. he played for the new york rangers from to.,Claude Earl Chuck Rayner LRB born August in Kenora Ontario died October RRB was a Canadian professional ice hockey goaltender who played nine seasons in the National Hockey League for the Brooklyn Americans and New York Rangers.,5640,0.522540616,0.998443127,-4.11204195,0.965554261,0.999895692,-2.274789333
He is usually credited with the discovery of oxygen having isolated it in its gaseous state although Carl Wilhelm Scheele and Antoine Lavoisier also have a claim to the discovery.,he was the first person to discover the gaseous gas gaseous clouds and it was found that it was not the same as the gastroxide gas gas that had formed in the same time.,He is known for his discovery of oxygen with Antoine Lavoisier LRB though Carl Wilhelm Scheele discovered oxygen two years before him RRB.,5641,0.905678328,0.989912033,-3.581983805,0.84168363,0.999654055,-3.880254984
Stainless steel does not stain corrode or rust as easily as ordinary steel but it is not stain proof.,however it does not have any damage to the metal but instead does do not not destroy the metal.,The name means that stainless steel does not stain corrode or rust as easily as ordinary steel.,5642,0.867116428,0.978936613,-4.527904034,0.664313652,0.999621272,-1.943482876
Villages located in South Lanarkshire Scotland.,it is located in the district of kettering east of london.,These are villages in the county of South Lanarkshire Scotland.,5643,0.942428946,0.000828356,-4.049438953,0.744531441,0.979477882,-2.331270218
The new LOCATION emerged NUMBER smaller by NUMBER k O. The shift forced the migration of millions of people most of whom were Poles Germans Ukrainians and Jews.,in number the population of location was number million and the migration of the germans were slow and the number of germans were forced to move to location and live there.,The shift forced millions of Poles Germans Ukrainians and Jews to move.,5644,0.872293711,0.999900222,-4.54169178,0.84979178,0.99863106,-1.766562819
PERSON LRB born May NUMBER NUMBER in LOCATION LOCATION RRB is a retired Canadian professional ice hockey goaltender in the ORGANIZATION.,person lrb born january number number in location location rrb is a retired canadian professional ice hockey player.,PERSON LRB born May NUMBER NUMBER in LOCATION LOCATION RRB is a retired Canadian professional ice hockey goaltender most often associated with the ORGANIZATION of the ORGANIZATION.,5645,0.829696706,0.796281695,-3.923746109,0.966134041,0.939833283,-1.633725643
It is spoken as a second language in the rest of LOCATION and LOCATION.,location is a language spoken in location and location. it is also spoken in the location region of location.,PERSON has also been written in the Roman script since the NUMBER.,5646,0.933642745,0.878227532,-2.594874859,0.823705036,0.000173232,-4.520979404
PERSON jokingly called this group of animators his Nine Old Men referring to PERSON s dismissive description of the nine justices of the ORGANIZATION even though the animators were in their thirties and forties at the time.,person lrb july number number rrb was one of the first writers of the twentieth century writers. he was the only person to be considered the most important animators of the time.,He directed all the animated Disney films after PERSON death until his retirement.,5647,0.768330378,0.018966161,-4.674211979,0.755943745,0.058948029,-5.296155453
See also PERSON for others of the same name.,person lrb born number may number rrb is a former italian writer.,PERSON LRB NUMBER BC NUMBER AD RRB was not PERSON.,5648,0.932872772,0.000201269,-6.738855362,0.774903748,0.00241319,-5.990675449
Mohammed Zahir Shah LRB October July RRB was the last King LRB Shah RRB of Afghanistan reigning for four decades from until he was ousted by a coup in.,he was the last ruler of the kingdom from to until his death in. he was also the last president of the ottoman empire from to.,Mohammed Zahir Shah LRB October July RRB was the last King LRB Shah RRB of Afghanistan reigning for four decades from to.,5649,0.785009175,0.377259254,-3.103470325,0.919863053,0.997908652,-0.97293961
This storyline set up an NWA title match at Lockdown in a Six Sides of Steel match in the main event.,in the main event person won a rematch against the wwf champion person at the end of the match at the royal rumble match.,Abyss got another title match at Lockdown in a Six Sides of Steel match against Christian Cage.,5650,0.984984398,0.45276463,-4.155426502,0.905033348,0.998698413,-2.842870951
British leaders accused rebels acting within the city and many residents assumed that one side or the other had started it.,however the government said that the government had already begun bombing the city and the city had been taken over by the government in response to the government.,British leaders accused American rebels of starting the fire and most assumed that one side or the other had started it.,5651,0.95492065,0.98328793,-3.447338104,0.927990351,0.999878943,-2.66354084
Her range spans from contralto to dramatic mezzo soprano on such songs as The Host of Seraphim Elegy PERSON and Come This Way.,person lrb person rrb is a classical soprano from location and location. she is well known for her singing roles in many works such as person and person.,Her range changes from contralto to dramatic mezzo soprano on such songs as The Host of Seraphim Elegy PERSON and Come This Way.,5652,0.923275113,0.999834239,-4.325899124,0.969203406,0.751514494,-0.950329602
In most modern poker games the first round of betting begins with some form of forced bet.,in the first round of poker the player gets a draw in the second round of the game.,This is what makes it possible to bluff.,5653,0.891642734,0.184600487,-3.322740078,0.815029336,0.000179047,-4.187265873
The Amethyst Woodstar LRB Calliphlox amethystina RRB is a species of hummingbird in the Trochilidae family.,the song is a song by the australian musician person lrb born july number rrb.,The Amethyst Woodstar LRB Calliphlox amethystina RRB is a species of hummingbird.,5654,0.675088085,0.01356932,-6.308605194,0.928044244,0.999569535,-0.984799325
They used materials as shards from Italy Oregon pine from the United States cement from Portland.,there were many different kinds of cement from the california state of california. they were made from sand from portland portland cement and cement from portland cement.,They used materials as shards from Italy oregon pine from the United States cement from Portland.,5655,0.953135312,0.998912096,-3.664293766,0.952924498,0.999917507,-1.763882995
The band consists of guitarist and vocalist PERSON LRB vocals lead guitar RRB PERSON LRB rhythm guitar RRB PERSON LRB keyboards RRB PERSON LRB bass RRB and PERSON LRB drums RRB.,person lrb vocals rrb lead singer lrb guitar rrb lrb bass rrb and the bass player lrb drums rrb person is the lead singer of the band person.,The band members are PERSON LRB guitar and vocals RRB PERSON LRB guitar RRB PERSON LRB keyboard RRB PERSON LRB bass RRB PERSON LRB drums RRB.,5656,0.739799495,0.997165024,-3.758360624,0.703321195,0,-0.899751425
 ndash John G. Bennett British scientist and author LRB d. RRB ,british geographer lrb d. rrb, J rgen von der Lippe German show master,5657,0.425160821,0.997242033,-4.58989048,0.740392685,0.033887636,-5.025958061
Shinkansen from LOCATION to LOCATION opened in March NUMBER.,in location location location opened to tourists from location to location.,The ORGANIZATION from LOCATION to LOCATION opened in March NUMBER.,5658,0.968135357,0.349188566,-4.559335232,0.867810685,0.791042209,-1.734786749
The ORGANIZATION of both sent an annual tribute to the LOCATION until NUMBER. Along with the ruler of LOCATION the LOCATION of PERSON was considered to be among the most loyal vassals of the LOCATION.,person was the commander of the location under the governor person of location from number to number. person was one of the most important vassals of location and was the successor of person.,The Mirs of both sent an annual tribute to the LOCATION until NUMBER and along with the ruler of LOCATION was considered to be among the most loyal vassals of the LOCATION.,5659,0.914763124,0.998584628,-3.264767885,0.948172569,0.936848044,-1.349347353
Muzio Filippo Vincenzo Francesco Saverio Clementi LRB baptized Mutius Philippus Vincentius Franciscus Xaverius RRB was born in Rome Italy on January and the following day baptized in the local church of S. Lorenzo in Damaso.,vincent vincent vincenti lrb born august rrb was a jesuit priest who became the first pope of the roman catholic church in italy. he was the first pastor of the san francisco mission of san francisco in san francisco.,He was born in Rome Italy.,5660,0.875600722,0.596494913,-4.257424831,0.438764388,0.601183653,-2.396855116
PERSON received his Bachelor of Science degree from ORGANIZATION at LOCATION in NUMBER and was commissioned a second lieutenant in the ORGANIZATION.,person was born on july number number in location location. he graduated from organization in number and graduated from the organization.,PERSON received his Bachelor of Science degree from ORGANIZATION at LOCATION in NUMBER and was a second lieutenant in the ORGANIZATION.,5661,0.907877242,0.461330265,-5.117732048,0.979994476,0.979991555,-1.16724503
Lennon s inspiration for the song came when his son Julian showed him a nursery school drawing he called Lucy in the sky with diamonds depicting his classmate Lucy O Donnell.,in the same year he wrote a poem about billie s birthday. when when he was young he had a picture of billie moon in a window with her picture and a little picture of her.,According to the Beatles Lennon s son Julian Lennon showed his father a nursery school drawing he called Lucy in the sky with diamonds depicting his classmate Lucy O Donnell.,5662,0.894523599,0.998299003,-3.999480724,0.776090225,0.999942243,-2.184004545
This is the result of fermentation where lactic acid bacteria ferment the lactose inside the milk into lactic acid.,the lactic acid lactolululu acid can also be made from lactic lactic acids. it is made from the lactartines of lactic bacteria.,Lactic acid bacteria changes the milk sugar into lactic acid.,5663,0.971692443,0.725176036,-4.165358067,0.878964054,0.99949187,-2.657470226
Recitation of the Shahadah the oath or testimony is the most important of the ORGANIZATION for Muslims.,the testimony of the imams of the organization is said to be the basis of the law of the jews.,Recitation of the shahadah is one of the Five Pillars of Islam for Muslims and is said daily.,5664,0.844744898,0.999791265,-3.725379944,0.849332311,0.998641372,-2.877492189
It rises in the mountainous district known as the Pireneus west of the Federal District but its western tributary the Araguaia River has its extreme southern headwaters on the slopes of the Serra dos Caiap s.,it is found in the region santa maria santa ana in the andes of the south of peru and the amazon river. it has a total of km lrb km rrb.,Its western tributary the Araguaia River has headwaters very far south on the slopes of the Serra dos Caiap oacute s.,5665,0.631454871,0.69724524,-4.900107861,0.883017984,0.957535803,-2.439188004
Unlike many other WWII era bombers the B remained in service long after the war ended with a few even being employed as flying television transmitters for the Stratovision company.,in the early s the ssb had been used as a tool for the construction of aircraft aircraft. it was also used to make televisions for the war.,The B stayed in service for a long time after the war ended.,5666,0.7505925,0.997640312,-3.830646753,0.810564381,0.974308133,-1.838056564
NUMBER ndash ORGANIZATION the first significant American protest march departs LOCATION LOCATION for LOCATION ,number location location location march number location a protest march march to location location.,NUMBER ORGANIZATION the first significant American protest march departs LOCATION LOCATION for LOCATION.,5667,0.819683075,0.381083906,-5.295500755,0.862469621,0.875457883,-1.889717102
