source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
After the match Taker LRB kayfabe RRB hanged PERSON from the cell.,after the death of person person was taken to the prison lrb person rrb.,After the match Taker LRB kayfabe RRB hung PERSON from the cell.,6339,0.835143507,0.32183373,-5.28046751,0.970545704,0.999565542,-1.227082253
Archbishop Moeller High School LRB known as Moeller RRB is a private all male college preparatory high school in the suburbs of Cincinnati in Hamilton County Ohio.,lrb rrb is a private school in new york city. it is located in the city of illinois.,La Salle High School,6340,0.421515213,0.946133554,-3.436086178,0.619578218,0.349357218,-3.959224701
La Couture is a commune in the Pas de Calais department in the Nord Pas de Calais region of France.,it is found in the region nord pas de calais in the pas de france department in the north of france.,La Couture Pas de Calais is a commune. It is found in the region Nord Pas de Calais in the Pas de Calais department in the north of France.,6341,0.835211635,0.990461946,-4.084043026,0.97059077,0.998446763,-1.728853345
It has assigned the quintiles from lowest to highest as bottom fifth lower middle middle upper middle and top fifth.,it is the third highest ranking level in the middle five and fifth lowest below middle middle middle and lower middle middle.,It has assigned the quintiles from lowest to highest as lower class lower middle class middle class upper middle class and upper class.,6342,0.858015954,0.999593914,-3.898070335,0.91310915,0.994532108,-2.168432474
PERSON is a commune in the Ard che department in the Rh ne Alpes r gion in southern LOCATION.,person is a commune of the ard che d partement in the southern part of location.,PERSON is a commune in the Ard che d partement in southern LOCATION.,6343,0.709760625,0.426314175,-3.804578781,0.901870489,0.875960827,-2.524374962
In Hesiod s Theogony Nyx is born of Chaos her offspring are many and telling.,he is said to have been born in the midst of aether and the creation of theodotus.,In his theogony LRB How the gods came to be RRB Hesiod tells Night is born of Chaos her offspring are many and telling.,6344,0.829861641,0.999613822,-3.227378845,0.866666947,0.537802875,-3.862830639
From to his accession to the throne he held the title of Count of La Marche and was crowned King of France in at the cathedral in Reims.,in he was crowned king of france at the coronation of charles x of france.,He was crowned King of France in at the cathedral in Reims.,6345,0.455417169,0.600629747,-4.410027027,0.870870792,0.998552442,-0.939114332
It lost its colony of East Timor in Asia to an Indonesian invasion.,after world war ii indonesia returned to indonesia in the east of indonesia. the indonesian colony of indonesia was attacked by indonesia in.,It lost its colony of East Timor in Asia to an Indonesian battle.,6346,0.847150266,0.862344444,-3.866047859,0.972606556,0.749232531,-1.702492714
Indeed any eye type can be adapted for almost any behaviour or environment.,they can be seen anywhere anywhere from a place where there is nothing to do for them.,Eyes can be adapted to their environment or the behaviour of the animal that has them.,6347,0.856788695,8.51E-05,-4.218872547,0.861729533,0.999427617,-2.891103506
LOCATION is a village and union council an administrative subdivision of LOCATION in the LOCATION of LOCATION. It is part of LOCATION.,location is a village and union council of location in location.,LOCATION is a village and ORGANIZATION an administrative subdivision of LOCATION in the LOCATION it is part of LOCATION and is located at NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER.,6348,0.39730277,0.72849071,-2.70262289,0.746246624,0.888789773,-2.484805107
The show features a large ensemble cast and many historical figures appear as characters on the show such as PERSON PERSON PERSON ORGANIZATION Calamity PERSON PERSON PERSON PERSON and PERSON.,person person person and person person are famous for their role in person as person person as well as person.,For example PERSON PERSON ORGANIZATION Calamity PERSON PERSON PERSON PERSON PERSON and PERSON have all been used in the series.,6349,0.476736919,0.826298416,-4.054871559,0.743650262,0.99884063,-1.725167394
The song Woh Mujhey was sung by the popular Pakistani pop artist Hadiqa Kiyani.,the song was sung by the famous pakistani singer songwriter person. it was performed by the pakistani singer person and shera naz hain.,Most of the songs were very popular.,6350,0.844073713,0.932261705,-4.036379814,0.789310515,0.000310544,-3.921969652
PERSON LRB born October NUMBER NUMBER RRB is an American television writer best known for his work as executive producer and show runner of the Fox series The Simpsons from NUMBER NUMBER LRB Seasons NUMBER RRB.,person lrb born october number number rrb is an american television and movie producer.,PERSON LRB born October NUMBER NUMBER in LOCATION LOCATION RRB is an Emmy Award winning American television writer best known for his work as show runner of the Fox series The Simpsons from NUMBER NUMBER LRB Seasons NUMBER RRB.,6351,0.342321432,0.742324889,-4.111430645,0.805617942,0,-1.371743917
A baseball is a ball used primarily in the sport of the same name baseball.,the term baseball is a term used in baseball and baseball that is used in the american baseball league.,A baseball is a ball used in the sport of the same name baseball.,6352,0.852921963,0.999616206,-2.858471394,0.738699474,0.993757725,-0.842814326
Emily Elizabeth Dickinson LRB December May RRB was an American poet.,emily may may lrb october rrb was an american poet poet.,Emily Dickinson often misspelled Emily Dickenson LRB b. December d. May RRB was an American poet.,6353,0.69950047,0.487339944,-5.398005962,0.904846929,0.999522388,-2.820378065
The game is considered to be the spiritual successor to PERSON s NUMBER game Total Annihilation.,number number is a number number sequel to the number game number number.,Many people think of the game as a spiritual successor to a game PERSON made in NUMBER called Total Annihilation.,6354,0.62669728,0.416813195,-4.921041012,0.714460284,0.999938369,-2.440457582
Akron was also list by Newsweek as one of ten High Tech Havens prominent in the Information Age.,it was also one of the first companies in the u. s. city dwellers in the united states.,It is found near the Ohio Lake Erie canal.,6355,0.748962957,0.98153007,-4.026351452,0.814014196,0.002148503,-5.414970875
PERSON LRB born NUMBER July NUMBER RRB is an Italian former professional footballer who played as a striker.,person lrb born number july number rrb is a former italian football player.,Club career statistics,6356,0.621983243,0.99316597,-4.075600624,0.541888348,0.000591558,-6.988886833
A file format is a particular way that information is encoded for storage in a computer file.,a file is a file that is stored in a computer. it is usually stored in storage.,A computer stores data in a computer file in the shape of a file format.,6357,0.755626159,0.94303596,-2.82759738,0.864660047,0.99911505,-3.111778498
 ndash Alaska is purchased from Russia for. million about cent acre LRB. O km RRB by United States Secretary of State William H. Seward.,it is about kilometers lrb km rrb lrb about million gallons rrb west of the u. s. state of alaska., Alaska is purchased for. million about cent acre LRB. O km RRB by United States Secretary of State William H. Seward.,6358,0.578923967,0.929089308,-5.054968357,0.866105359,0.991871715,-0.868442297
Their first child PERSON was born in May NUMBER but died of croup in August of that year.,person died in number and person was one of the last children of person s life in number.,Their first child PERSON was born in May NUMBER but he died of croup in August of that year.,6359,0.809450507,0.033377487,-4.501493931,0.996180117,0.971114337,-1.065839171
Despite a major rebranding effort by ORGANIZATION starting January NUMBER some computers with the Yonah core continued to be marked as Pentium M.,in number the first version of the computer was released in number. the number version was renamed as the imac.,Computer,6360,0.623958103,0.000435082,-4.871161938,0.771373175,0,-6.767672062
It is denoted with or sometimes or.,it can also be used with with a number or or sometimes.,It is written as or.,6361,0.872781157,0.985801458,-3.632882118,0.874796555,0.986967862,-2.487547636
The match was contested by Zenit St. Petersburg of Russia and Rangers of Scotland.,the club was founded in and played in the united kingdom.,The match was played by Zenit St. Petersburg of Russia and Rangers of Scotland.,6362,0.5793898,0.000703916,-4.357368946,0.974595521,0.620658517,-1.286606312
According to the Oxford English Dictionary the word verandah originated in India where it is found in several native languages.,the word india is used in many languages.,According to the Oxford English Dictionary the word verandah came fromIndia. It is found in several native languages there.,6363,0.275467291,0.052903205,-3.031762362,0.889948196,0.998028934,-1.99430716
JOURNAL OF MORPHOLOGY NUMBER NUMBER LRB O O RRB online,number encyclopedia of morphology lrb number number rrb,J. Morphology NUMBER NUMBER NUMBER.,6364,0.817508459,0.753854454,-6.651490688,0.574713882,0.045233339,-3.339116335
In the UK it was the first of four Osbourne albums to attain Silver certification LRB units sold RRB by the British Phonographic Industry achieving this in August.,it was first made available in november and was given the certification status of silver certification in the united kingdom., Dee LRB Instrumental RRB LRB Rhoads RRB ,6365,0.609995123,0.997695088,-3.965009212,0.762912608,0.000335016,-4.714416981
The region consists of twelve states in the north central United States Illinois Indiana Iowa Kansas Michigan Minnesota Missouri Nebraska North Dakota South Dakota Ohio and Wisconsin.,they are located in the states of iowa iowa oklahoma oklahoma oklahoma and oklahoma south dakota.,The regions soil is very good for farming.,6366,0.417477126,0.974492431,-4.118077278,0.663120738,0.001257717,-5.346398354
ORGANIZATION and Howlin PERSON had been close early in PERSON s career.,person s close relationship with person and person were close by person s father person.,John The Revelator NUMBER LOCATION Sessions Sequel Cd NUMBER ,6367,0.803096056,0.250404477,-4.752497196,0.69226106,0.003373302,-5.495141983
The fault stretches along the foothills of the Central Mountains in Nantou and Taichung counties.,the tashi river flows into the canton of taichung in the west of china and flows to the west.,The fault is located along the foothills of the Central Mountains in Nantou and Taichung counties.,6368,0.809849217,0.030242208,-3.849340677,0.979099983,0.833683014,-0.799607515
Matilda I LRB or Maud RRB LRB ? May RRB was suo jure Countess of Boulogne.,she was the daughter of the countess of bourges lrb died rrb lrb rrb.,Queen Matilda of Boulogne LRB May RRB was the wife of Stephen of England.,6369,0.756180907,0.637746215,-5.23065567,0.839054403,0.999893665,-2.745596647
Estadio Santiago Bernab u is a football stadium in the Chamart n district of Madrid Spain.,it is a football club which plays in the capital of chile in the northern region of chile.,The Santiago Bernab u is a football stadium in Madrid Spain.,6370,0.739576578,0.994813323,-3.765724182,0.604633554,0.946376503,-1.201253772
This is the deadliest traffic accident to date in LOCATION.,the worst serious accident in location is in location near location location.,This is the deadliest bus accident to date in LOCATION.,6371,0.884405196,0.154313847,-5.249639988,0.966361726,0.73905921,-1.769361138
Time NUMBER PERSON By PERSON April NUMBER NUMBER.,person person april number number april number rrb was the third person person person.,Spence.,6372,0.836515367,0.443989664,-5.520916939,0.547115212,0,-6.33423996
Descendants may or may not exist for extinct species. Daughter species that evolve from a parent species carry on most of the parent species genetic information and even though the parent species may become extinct the daughter species lives on.,the offspring of these offspring may have offspring that are offspring of a parent who has died and has died out.,A species is extinct when no members of the species are still alive.,6373,0.381545982,0.998325467,-3.701506853,0.342740033,0.998936236,-3.401671886
Seafloor spreading occurs at mid ocean ridges where new oceanic crust is formed through volcanic activity and then gradually moves away from the ridge.,on the upperside of the oceanic crust the crust rises up above the sea level and rises above the surface.,Mid ocean ridge,6374,0.585002356,0.910064876,-3.492111444,0.752312685,0.644976079,-3.1407516
PERSON LRB born February NUMBER NUMBER in LOCATION LOCATION RRB is an Argentine Italian former football player.,person lrb born number february number rrb is a former italian football player.,He has played for LOCATION national team and LOCATION national team.,6375,0.611174405,0.927344978,-4.195250988,0.61986937,0.001399285,-3.710219622
Since the introduction of stone and brick the entire city has been rebuilt and now contains numerous European style structures including the royal palaces the houses formerly belonging to the prime minister and nobles the French residency the Anglican and Roman Catholic cathedrals and several stone churches.,the building of the royal family has been built many times including the house of charles i and the new building in the city and the old buildings of the city.,Since the introduction of stone and brick the whole city has been rebuilt.,6376,0.424830738,0.998746991,-4.149748802,0.79653598,0.924475789,-1.625774384
Vertrag zwischen der Bundesrepublik Deutschland und der Deutschen Demokratischen Republik ber die PERSON der Einheit Deutschlands LRB Einigungsvertrag RRB ,the deutsche untergegebuhter unterrefter unreibertragung aus den den den deutsche tageitung der deutsche universitatistreiseisementung und der deutsche deutsche unrepufterung.,The German reunification is the unification of the two parts of LOCATION.,6377,0.77694881,0.248081237,-5.538394451,0.70961082,0.481838942,-5.006244183
Paimpol is a commune in the C tes d Armor department in LOCATION in north western LOCATION.,paix is a commune. it is found in the region pays de la location in the location department in the west of location.,Paimpol is a commune. It is found in the region LOCATION in the C tes d Armor department in the west of LOCATION.,6378,0.826993406,0.998975456,-4.283364296,0.967330396,0.939166784,-2.881753683
ORGANIZATION has its own LOCATION LOCATION which opened in NUMBER and connects ORGANIZATION with ORGANIZATION city center LOCATION LOCATION LOCATION PERSON and ORGANIZATION by rail services which run approximately every half hour.,organization is one of the largest railway stations in location. organization is located in location location.,ORGANIZATION is close to LOCATION and has a large student population. The area is served by LOCATION railway station.,6379,0.37534346,0.852035999,-3.507125139,0.830044811,0.998342276,-2.953473806
Bo kov LRB RRB is small village near Her lec in the Havl k v Brod District Vyso ina Region of the Czech Republic.,bovkovo lrb dvvv rrb is a municipality located in the region of location in the czech republic.,Bo kov is a small village near Her lec in the Havl k v Brod District Vyso ina Region of the Czech Republic.,6380,0.693338421,0.960024536,-4.203244686,0.848357307,0.983005643,-0.99170655
Along with the rest of the city s Olmsted designed park system Shawnee Park was added to the National Register of Historic Places in.,it was named after the united states state capitol and was added to the national register of historic places in the late s.,The interest was so great that developers found themselves promoting the parks rather than their own developments as the highest prices would exist for the park perceived to be best.,6381,0.790637627,0.32641539,-3.435194969,0.426414378,0.000534984,-4.888223171
However the modern science of genetics which seeks to understand the process of inheritance only began with the work of Gregor Mendel in the mid th century.,the evolution of modern humans is the study of the evolution and evolution of humans in the history of humans.,However the modern science of genetics which seeks to understand the process of inheritance only began with the work of Gregor Mendel in the mid nineteenth century.,6382,0.566301147,0.020927422,-3.36137414,0.917172062,0.9976542,-1.29904902
The original version has a top speed of.,it has a higher speed than the speed of the top speed.,Official,6383,0.877901435,0.408526033,-2.878483534,0.739545124,0,-7.462831497
Charsadda is a district in the North West Frontier Province of Pakistan that contains the town of Charsadda.,the district is in the punjab province of pakistan. it is one of the districts of charagarh district in the north west frontier province.,Charsadda District is a district in the North West Frontier Province of Pakistan.,6384,0.832555592,0.997957945,-3.209320545,0.912032553,0.960232675,-1.102946997
The Romans landed at LOCATION during their conquest of LOCATION in the st century and took over an Iron Age settlement at LOCATION an area just west of the modern town center. In Anglo Saxon times LOCATION was included in the LOCATION of ORGANIZATION.,in number the town of location was established at the end of location.,When the Romans invaded LOCATION in the st century they landed in LOCATION.,6385,0.225863003,0.004467729,-4.796332836,0.442501367,0.990892768,-2.016752481
The majority of the heat is produced by lighting fixtures other electric devices and people in the mall.,the lighting and other things are used by many people in the building including the power plant the electric lighting company.,Heat is produced by lighting fixtures other electric devices and also by employees and guests of the mall in sufficient amounts to keep it comfortable.,6386,0.858758211,0.999907553,-4.61353159,0.899185686,0.999936402,-3.036155224
Nicknames for the flag include the Stars and Stripes Old Glory Coined by Captain William Driver a nineteenth century shipmaster.,the flag was named after the starfish captain william w. pennant a former star commander., white stars on a blue rectangle in the top left representing the current U.S. states.,6387,0.569275232,0.999910891,-4.530111313,0.733167584,0.005418907,-4.275774002
The word is a Latin term meaning the three ways or the three roads forming the foundation of a medieval liberal arts education.,the word is a word used to describe the three elements of a given religion.,Liberal arts,6388,0.502831647,0.99179697,-3.116606474,0.671001126,0.279910058,-6.163600922
He is considered one of the first exponents of utilitarianism and one of the first modern proponents of anarchism.,he was one of the first americans to be called an americanism.,He is considered one of the first exponents of utilitarianism and one of the first modern proponents of philosophical anarchism.,6389,0.46457746,0.004582854,-3.453737974,0.980688219,0.915258348,-1.279115438
ORGANIZATION is a country house on of land near the village of LOCATION in LOCATION LOCATION.,organization is a village in the location area of location location.,ORGANIZATION is located in LOCATION LOCATION.,6390,0.612385491,0.435938209,-3.470096111,0.50897612,0.617106557,-1.855640411
Within the genus Prunus it is classified with the peach in the subgenus Amygdalus distinguished from the other subgenera by the corrugated shell LRB endocarp RRB surrounding the seed.,it is the only member of the platypus family lrb which is divided into two branchical branches lrb or the upper branch rrb. it is also known as the crocodingus in the middle of the plant.,Within the genus Prunus it is classified in the subgenus Amygdalus. Amygdalus is told apart from other subgenera by the wavy seed shell.,6391,0.796384752,0.904004574,-4.405264854,0.881134596,0.993982852,-2.23471427
The lyrics written by Morten Veland tell a loose conceptual story that began at Widow s Weeds while he was still a member of Tristania.,the band s first album was called nomads and was written by person who was the bassist of the band the band.,Morten Veland Programming Growling Clean Vocals Guitar Bass Keyboards,6392,0.666954756,0.002703612,-4.449715614,0.770696544,0.000962611,-4.375839233
Over the span of three years more than NUMBER solar home systems have been financed through NUMBER bank branches particularly in rural areas of LOCATION where the electricity grid does not yet extend.,in number there are number solar grids in location including number solar cells in location location and location.,Over the span of three years more than NUMBER solar home systems have been financed through NUMBER bank branches mainly in areas of LOCATION where the electricity grid does not yet extend.,6393,0.462455631,0.000929357,-5.839837074,0.970538217,0.941397786,-0.755388737
The famous beach of LOCATION is located on PERSON s west coast.,person is on the coast of location. person s beach is near person.,Lefkada is famous for its beautiful beaches.,6394,0.864066064,0.156288251,-4.244433403,0.83083571,0.999457598,-4.236629963
They produced around NUMBER h.,in number number the number number h. h h. number number.,They produced around NUMBER horsepower.,6395,0.808001578,0.203012273,-6.091769695,0.930143714,0.449889362,-3.864747763
At first organised into its own d partement it was merged with Drenthe in to form Ouden IJssel which was renamed Overijssel in.,it was merged into the treuils department in and merged into nord flanders in.,At first organised into its own d partement it was merged with Drenthe in to form Ouden Ijssel which was renamed Overijssel in.,6396,0.496258356,0.004064362,-5.526740551,0.964629542,0.999903202,-0.726682365
His shipping point named for him was known as Scott Rock.,he was also known as the starwall.,His shipping point which was named after him was known as Scott Rock.,6397,0.503205923,0.002472777,-4.623630047,0.943909612,0.990132511,-1.610678911
He has been teaching for over years and continues to travel widely in Europe America Australia and Asia.,he is widely widely travelled and has travelled widely asia and asia asia including asia indonesia indonesia and indonesia.,He has been teaching for over years. He travels widely in Europe America Australia and Asia.,6398,0.851282954,0.975937188,-4.158794403,0.952705873,0.976031959,-1.352009296
In some cases it may state D.N. which strictly refers to the city proper i.e. excluding the surrounding province of LOCATION.,in the province of location the province has a province of about number inhabitants lrb number rrb.,ORGANIZATION ,6399,0.647261775,0.003752972,-6.335789204,0.76860637,0.000336003,-3.647544861
In the Hawaiian language Honolulu means sheltered bay or place of shelter. ,in hawaiian it is also known as the hawaiian sea of hawaii.,Honolulu means sheltered harbor in the Hawaiian language.,6400,0.671504782,0.998678982,-3.866854429,0.761498944,0.999402702,-1.915781379
The geologic time scale is a chronologic schema LRB or idealized model RRB relating stratigraphy to time that is used by geologists paleontologists and other earth scientists to describe the timing and relationships between events that have occurred during the history of the Earth.,the geological formation is a term used to describe the formation and formation of geological features in the geological past. it describes the evolution and evolution of the rocks of the earth.,The Historical geology is used by geologists and other scientists to describe the timing and relationships between events that have occurred during the history of Earth.,6401,0.566277243,0.947186589,-3.035419226,0.878390491,0.999899864,-1.646349311
On July Couch finally realized his goal of interstate travel when he landed his lawnchair safely in western Idaho.,on his way back to the west coast he made his way home to los angeles in october. he landed in los angeles.,On July Couch finally reached his goal. He traveled to another state and landed his lawnchair in western Idaho.,6402,0.793610851,0.19530943,-3.561603785,0.88069989,0.999921381,-2.788789272
H nin sur Cojeul is a commune in the Pas de Calais department in the Nord Pas de Calais region of France.,it is found in the region nord pas de calais in the pas de nord department in the north of france.,It is found in the region Nord Pas de Calais in the Pas de Calais department in the north of France.,6403,0.772879004,0.981838703,-3.962734938,0.811024263,0.998723328,-1.399866462
The Taoiseach LRB RRB plural Taoisigh LRB or RRB also referred to as An Taoiseach LRB RRB Retaining the Irish definite article an instead of English the.,the name lrb o o rrb is used to describe the irish language lrb plural rrb.,References,6404,0.400272275,0.998470783,-4.458052158,0.436158186,0,-7.077760696
This is usually abbreviated to tokk tai LRB RRB.,usually lrb rrb usually comes from the taikan tai tai taikan rrb lrb usually rrb,This is usually abbreviated tokk tai LRB RRB in a shortened form.,6405,0.846166968,0.484469056,-5.278467178,0.923526171,0.911544502,-1.840458393
Qutb ud Din proclaims the Mameluk dynasty in India the first dynasty of the Delhi Sultanate.,the mulay dynasty is one of the rulers of the muslim dynasty of sri lanka.,Qutb ud Din starts the Mameluk dynasty in India the first dynasty of the Delhi Sultanate.,6406,0.645389465,0.889311671,-3.96521306,0.963886991,0.945146859,-1.75322175
ORGANIZATION abbreviated ORGANIZATION is a coeducational public research university located in LOCATION LOCATION.,organization is a public university in location location.,The ORGANIZATION abbreviated ORGANIZATION is a public university located in the LOCATION LOCATION LOCATION.,6407,0.406405636,0.940177739,-2.507815123,0.533409878,0.837360859,-1.686692238
Lalevade d Ard che is a commune in the Ard che department in southern LOCATION.,ched che d che che d partement is a commune. it is located in the region provence alpes c te d azur in the southern part of location.,Lalevade d Ard che is a village and commune in the Ard che d partement in the center of southern LOCATION.,6408,0.827137172,0.999276102,-5.169932842,0.939080008,0.978395045,-3.591212273
He is then lifted up on the wrestler s shoulders and slammed down back first to the mat.,then he falls on the mat and lands on the top of the mat. he is then dropped onto the mat by wrestling.,This has a wrestler tuck an opponents head in between their legs hook their arms lift them up turning them in mid air and slam them down to the mat LRB ring RRB.,6409,0.851460695,0.999352336,-3.200400114,0.806513709,0.999511063,-4.611958027
A hazard does not exist when it is happening.,because of this hazard hazard is not possible when a hazard is at risk.,Fire is sometimes a hazard.,6410,0.879887223,0.49483189,-3.813640356,0.83738408,0.020942152,-5.42029953
On the March edition of Raw Jake The Snake Roberts attempted to give Orton advice about his match with Undertaker at WrestleMania but was delivered an RKO by Orton when Orton was n t cooperating.,on his return to raw orton was told by orton that orton was hurt by the undertaker. when orton said that orton s injury was about orton stopped wrestling.,On the March edition of Raw Jake The Snake Roberts attempted to give Orton advice about his match with Undertaker at WrestleMania but was RKOed when Orton was n t cooperating.,6411,0.656160207,0.999670684,-4.118643761,0.945930374,0.997753501,-0.91002506
PERSON LRB born NUMBER January NUMBER in LOCATION RRB is a Ukrainian professional football goalkeeper.,person lrb born number january number rrb is a ukrainian football player.,PERSON LRB born NUMBER January NUMBER RRB is an Ukrainian football player.,6412,0.627962021,0.702631712,-3.82311821,0.679249174,0.842365026,-2.303233147
This is a diverse group including organisms such as coccidia gregarines piroplasms hemogregarines and plasmodia.,they are also known as plesiosplagiates plastmosmosmoses platyplasms lrb plagiolines rrb or plastomatists rrb.,This is a diverse group including organisms such as coccidia gregarines piroplasms hemogregarines and malarias.,6413,0.826422796,0.462294638,-5.53568697,0.793197269,0.782184243,-1.441625714
Born in London he went to Sevenoaks School and then studied three dimensional design at Manchester Polytechnic and at the Royal College of Art winning several prizes.,he studied art at the royal college of art and then he went to school and then went to the royal academy of art.,Born in London he studied three dimensional design at Manchester Polytechnic and at the Royal College of Art winning several prizes.,6414,0.569579124,0.764955282,-3.303951979,0.382627889,0.999550819,-1.066335559
Produced by the late PERSON a Russian music mogul famous for his work with PERSON in the LOCATION PERSON attempted to reach Eurovision previously with the song Not That Simple in NUMBER finishing in second place at the Russian national selection.,he is best known for his work with the swedish singer person who has won the eurovision song contest in number.,He finished in second place.,6415,0.372303212,0.999559283,-3.739597082,0.426546401,0.002738513,-4.104146957
In he provided the voice over for Georgie LRB the dog RRB in the CITV series Barking.,in he acted as a dog lrb in the bbc rrb the dog rrb.,In he was the voice for Georgie LRB the dog RRB in the CITV series Barking.,6416,0.52450941,0.627857625,-5.396204472,0.971904958,0.865002871,-0.841315985
The film is clipped or taped to a spool and exits via a slot lined with flocking.,it is usually followed by a line of tape and then then a loop of tape tape which is pulled out of the line.,The film is clipped or taped to a spool and exits via a velvet covered slot.,6417,0.822190762,0.536622226,-3.499787807,0.919245673,0.999053538,-1.951776743
The Komodo dragon typically hunts in the afternoon but stays in the shade during the hottest part of the day.,the dragon is the most important part of the komodo that lives in the north side of the city.,The Komodo dragon usually hunts in the afternoon but stays in the shade during the hottest part of the day.,6418,0.738948572,0.079033732,-3.28621316,0.891227861,0.945189297,-0.832474828
The remains were first discovered in NUMBER by Georgian scientist PERSON accompanied by an international team which unearthed the remains.,they were discovered by person in number by person and person who were also invited to location by the russian government.,The brain sizes of the skulls vary from NUMBER to NUMBER cc.,6419,0.743776107,0.000656086,-4.472065926,0.410584558,0.000901367,-3.857984304
PERSON was educated at ORGANIZATION ORGANIZATION ORGANIZATION and went on to attend Saint PERSON s ORGANIZATION.,person became a priest at organization organization organization and later became person.,PERSON to school at ORGANIZATION ORGANIZATION and went on to attend Saint PERSON s ORGANIZATION.,6420,0.662719016,0.977680862,-4.735237122,0.854729986,0.930360496,-1.915682554
Thomas Lee Bass LRB born October RRB best known as Tommy Lee is an American musician and founding member of glam metal band M tley Cr e O. As well as being the band s long term drummer Lee founded rap metal band Methods of Mayhem and has pursued solo musical projects.,tommy lee lee lrb born october rrb is an american heavy metal singer and guitarist. he is best known for being the bassist in the band suicide star.,Tommy Lee LRB born October RRB is an American musician and drummer for the band M tley Cr e.,6421,0.452342439,0.99982965,-3.623637438,0.449388058,0.999878347,-0.993967056
Pizmonim LRB Hebrew singular pizmon RRB are traditional Jewish songs and melodies with the intentions of praising God as well as learning certain aspects of traditional religious teachings.,they are also used to sing songs of jewish origin such as the traditional jewish songs of the old testament and the hebrew bible.,Pizmonim LRB Hebrew singular pizmon RRB are Jewish songs and melodies sang to praise God.,6422,0.556584438,0.999869645,-3.438189983,0.904241138,0.999825239,-1.644660592
Kengo Nakamura is a Japanese football LRB soccer RRB midfielder who currently plays for Kawasaki Frontale of the J. League.,kensuke kishimoto lrb born march rrb is a japanese football player. he plays for organization.,Kengo Nakamura LRB born October RRB is a Japanese football player. He plays for Kawasaki Frontale and Japan s national team.,6423,0.629244012,0.998473227,-5.38603735,0.859074043,0.99988395,-3.144454479
The province as of June is divided into the following municipalities LRB municipios RRB and municipal districts LRB distrito municipal D.M. RRB within them ,in number municipalities are incorporated in the province of cuetari lrb municipalities rrb.,Municipalities,6424,0.494257539,0.45536834,-5.822535515,0.617677967,0,-5.638095379
It also has its own knock out competition the Nathaniel Car Sales Welsh Football League Cup which was won by Afan Lido at the end of the season beating Penrhiwceiber Rangers on penalties after the game finished after extra time.,it was also used by the welsh team in the quarter finals of the fa cup.,Afan Lido F.C.,6425,0.242546503,0.975874364,-4.31811285,0.74524732,0.088838205,-2.628782272
In computer architecture a branch predictor is the part of a processor that determines whether a conditional branch in the instruction flow of a program is likely to be taken or not.,in the branch branch branch of branch branch is a branch of the branch which is the branch of a branch branch that is in the future.,In computer architecture a branch predictor is the part of a processor that determines whether a conditional branch LRB jump RRB in the instruction flow of a program is likely to be taken or not.,6426,0.588399288,0.004919048,-4.735011101,0.98011768,0.763575315,-2.194111586
Lakki Marwat LRB Pashto Urdu RRB is one of the Southern Districts of North West Frontier Province in Pakistan.,it is a district in the north west frontier province of pakistan.,Lakki Marwat District is a district in the North West Frontier Province of Pakistan.,6427,0.476477005,0.840144873,-2.614905834,0.658908603,0.984154224,-2.145730972
The team played in the ORGANIZATION which later became the ORGANIZATION s east division.,the organization was the organization s second division in organization. they now play in the organization.,The team played in the ORGANIZATION which later became the CFLs east division.,6428,0.83195138,0.914812446,-3.996782303,0.916407397,0.895230412,-1.737662077
Her primary stock in trade consisted of invertebrate fossils such as ammonite and belemnite shells which were common in the area and sold for a few shillings.,she sold lots of shellfish such as shell shell shell and shell shell shells. in some years she sold shell shelles.,Her stock in trade were invertebrate fossils such as ammonite and belemnite shells which were common in the area and sold for a few shillings.,6429,0.591609999,0.438536972,-5.018551826,0.888319093,0.9980461,-0.902205288
Early life PERSON was born in LOCATION LOCATION LOCATION.,person was born in location location location in location.,PERSON was born in LOCATION LOCATION.,6430,0.8872751,0.92205739,-3.659486055,0.728013571,0.876297295,-1.29500103
While the history of body piercing is obscured by a lack of scholarly reference and popular misinformation ample evidence exists to document that it has been practiced in various forms by both sexes since ancient times throughout the world.,there is a lot of scholarship but there is still evidence of the use of the body piercings in all over history.,The word piercing can refer to making a body piercing or to a specific pierced hole in the body.,6431,0.397719021,0.998393476,-3.221356392,0.797734937,0.640390337,-3.893584967
The municipality comprises the towns of LOCATION PERSON PERSON and Vorst Meerlaar LRB also known as Klein Vorst RRB.,person lrb also called person rrb is a municipality located in the belgian province of location.,Laakdal is a municipality located in the Belgian province of LOCATION.,6432,0.67680862,0.999837995,-4.566785336,0.57951062,0.993583381,-4.177295685
A number of his works were performed in LOCATION including his first string quartet the wind sextet Youth and his violin sonata.,he also conducted a number of chamber music and chamber music with other composers. he also wrote a piano quintet.,His youth,6433,0.762965687,0.053939845,-3.182569027,0.73412425,0.352694631,-6.359645844
PERSON LRB plural ellipses from the lleipsis omission RRB is a mark or series of marks that usually indicate an intentional omission of a word in the original text.,person lrb also called the ommatus rrb is a word that comes from the middle of the text lrb or lrb rrb that is used to show a change of subject matter.,Punctuation,6434,0.774033381,0.999597847,-4.318622589,0.730210567,0,-4.429947853
