source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
Haramont is a commune in the LOCATION department in LOCATION in northern LOCATION.,it is found in the region person in the location department in the north of location.,Haramont is a commune. It is found in the region PERSON in the LOCATION department in the north of LOCATION.,5566,0.849309981,0.626957417,-4.242186069,0.952836931,0.995762765,-3.023751497
As well as these principal conductors the orchestra has had several notable guest conductors including Arturo Toscanini who made a series of commercial recordings with the orchestra in Queen s Hall from to which were released by His Master s Voice in the UK and RCA Victor in the US.,in the united states he conducted many of the leading orchestras such as the bbc philharmonic orchestra and the bbc symphony orchestra.,As well as these principal conductors there have been others including the famous Arturo Toscanini who made a series of recordings with the orchestra in the Queens Hall from to.,5567,0.455542304,0.708483577,-3.413483381,0.740009943,0.999950409,-1.783030272
 also known as Kamu nuna kaha mimi no mikoto was the nd emperor of LOCATION ORGANIZATION LRB PERSON RRB LRB O O RRB according to the traditional order of succession.Ponsonby Fane PERSON.,person lrb born october number number rrb was the first wife of emperor person in the th century.,was the nd emperor of LOCATION according to the order of.,5568,0.418943683,0.982722044,-6.162726879,0.599210861,0.680185735,-2.6091609
The Zipingpu LRB RRB hydro power station east of the epicenter was destroyed.,the dam was destroyed by the dam lrb mw rrb lrb rrb.,The Zipingpu LRB RRB hydro power station east of the epicenter was destroyed.,5569,0.592821648,0.178319424,-5.404993057,0.735117907,0.999919653,-0.918862522
He attended ORGANIZATION and the ORGANIZATION where he received a Bachelor of Medicine and Surgery in NUMBER.,he graduated from organization in number and then moved to organization where he studied medicine.,In NUMBER he was also the Western Australian state yo yo champion.,5570,0.855139235,0.999449253,-3.192498684,0.407050192,0.000289152,-5.105701923
The proton in chemistry Atomic number In chemistry the number of protons in the nucleus of an atom is known as the atomic number which determines the chemical element to which the atom belongs.,the atomic number is the number atomic number of atomic atoms in the atomic nucleus.,An atom s atomic number is equal to the number of protons in that atom.,5571,0.403966482,0.958315849,-3.384694576,0.500105286,0.999261558,-2.590519428
The passage is named after the th century English pirate Sir PERSON.,the name is derived from the french word sir sir sir person.,It is named after the English privateer Sir PERSON.,5572,0.85926254,0.019345792,-4.531999588,0.903559469,0.826464117,-2.109837532
Mailand NUMBER pp.,number person p. p. number pp.,PERSON kendi k lt r baskentini tanimiyor.,5573,0.813130379,0.46762532,-5.140303135,0.682064191,0.41160354,-7.370194435
The weedy sea dragon is the marine emblem of the State of Victoria.,the australian sea lion is a species of marine life in australia australia.,The weedy sea dragon is the aquatic emblem for the state of Victoria.,5574,0.977589488,0.999456525,-3.309079885,0.696343955,0.92813158,-1.789178014
Sega sponsored the group s Wonder tour painting Sonic on the tour bus distributing pamphlets advertising the game and having footage of the game broadcast above stage prior to its release.,the video game game boy advance was shown on the billboard billboard video game show on december number.,Sonic Advance ,5575,0.520230709,0.000277316,-5.745370388,0.71094602,0.102836959,-5.509775639
December to March Mayor of City Seoul.,january march of march he was elected mayor of seoul seoul., th Mayor of Seoul City at December to March.,5576,0.902970076,0.893067181,-4.568227768,0.768071178,0.997878075,-3.382490158
Books may also refer to works of literature or a main division of such a work.,it is a term used to describe a group of words that are part of a book.,Literature,5577,0.867057468,0.991517365,-2.344499826,0.748025356,0,-5.235514164
For his service PERSON received four ORGANIZATION a Good Conduct Medal and a ORGANIZATION.,in number person won the organization organization and the organization award.,PERSON was given four ORGANIZATION a Good Conduct Medal and a ORGANIZATION.,5578,0.823490671,0.973203659,-5.420464516,0.909865494,0.682266653,-1.259813547
PERSON LRB c. NUMBER NUMBER November NUMBER RRB was an English composer.,person lrb died number april number number rrb was an english composer.,PERSON LRB born c. NUMBER died Greenwich November NUMBER NUMBER RRB was the most important English composer of his generation.,5579,0.911561906,0.698200524,-5.107484818,0.927727351,0.994655311,-3.719389915
Wavrans sur l Aa is a commune in the LOCATION department in the LOCATION region of LOCATION.,it is found in the region location in the location department in the north of location.,Wavrans sur l Aa is a commune. It is found in the region Nord Pas de Calais in the LOCATION department in the north of LOCATION.,5580,0.908808457,0.363315761,-4.017076492,0.821650264,0.957862854,-3.296028376
In the tenth game PERSON tried to win tactically and took a big advantage but he missed a clear win at the th move continued to take increasing risks and finished by losing.,in the end it won the match and won again again again losing again to person.,In the tenth game PERSON tried to win and took a clear advantage but he missed a win on his th move and finished by losing.,5581,0.433206224,0.007003889,-5.471187115,0.616948827,0.988774776,-1.994945526
Keane played this song at the historic concert Live in London along with the single Bedshaped.,the band performed live on the bbc live live concert live live live and on the same day.,Keane played this song at the historical concert Live in London.,5582,0.895703595,0.012326903,-4.927553177,0.880483499,0.995080769,-2.234288454
The NUMBER LOCATION bombings were a series of NUMBER bomb explosions that took place in LOCATION LRB now LOCATION RRB LOCATION on March NUMBER NUMBER.,location was a large bomb in location location lrb location rrb location location location number september number number.,The NUMBER LOCATION bombings were a series of thirteen bomb explosions. They took place in LOCATION LRB now LOCATION RRB LOCATION on March NUMBER NUMBER.,5583,0.786039,0.814895153,-5.381474018,0.962194737,0.985473514,-0.814056575
Home to millions of species including humans LOCATION is the only place in the universe where life is known to exist.,it is thought that the world s largest life life life in the world is at one billion years.,Earth is home to millions of species of plants and animals including humans.,5584,0.737890303,0.012866155,-4.979253769,0.517986964,0.996022105,-2.579671144
Heathrow is N west of Central London and has two parallel main runways spanning running east west and four operational terminals.,it is one of the busiest airports on the united kingdom and is one busiest airports in london.,Located m west of Central London England Heathrow has two parallel main runways running east west and five terminals.,5585,0.712390859,0.068946794,-3.540750027,0.920648664,0.999954224,-2.913322687
The first single from the album released June Misery Business is according to Williams more honest than anything I ve ever written and the guys matched that emotion musically. ,the album was written by person. it was written and written by the band. it also had the best hit singles.,The first single from the album Misery Business released June. Based on Williams LRB the song was RRB more honest than anything I ve ever written and the guys matched that emotion musically. ,5586,0.556388874,0.009120629,-3.902552605,0.926711365,0.99983263,-2.424074411
NUMBER year old West German pilot PERSON evades LOCATION air defenses and lands a private plane in LOCATION in LOCATION.,person was born in location location location in number.,NUMBER year old West German pilot Mathias Rust evades LOCATION air defenses and lands a private plane in LOCATION in LOCATION.,5587,0.436333112,0.003982387,-4.772941589,0.71681072,0.995561719,-1.670747161
Further singles Banquet LRB which reached number in NME s Top Singles of RRB Helicopter and Pioneers whilst failing to repeat this success still managed to reach the UK top.,in the mid s the band had success in the uk charts and was successful in the british charts in the number.,Further singles Banquet Helicopter and Pioneers managed to reach the UK top but did not do as well as So Here We Are.,5588,0.530634006,0.973586321,-4.467135906,0.669493072,0.998033881,-2.331444502
The ORGANIZATION is the tallest mixed use skyscraper in LOCATION located on the south side of West th Street between th and th Avenues in LOCATION.,it is located on the east side of location in the central district of manhattan in the east of manhattan.,ORGANIZATION is a skyscraper in LOCATION LOCATION.,5589,0.698589427,0.007632741,-3.014564276,0.805104147,0.588871717,-1.976304293
PERSON LRB NUMBER August NUMBER March NUMBER RRB was a German opera director.,person lrb born number march number number rrb is a german composer.,PERSON LRB born NUMBER August NUMBER NUMBER March NUMBER RRB was a German opera director.,5590,0.815488803,0.99758029,-6.282179832,0.974899411,0.679899156,-2.37561512
NUMBER NUMBER colspan NUMBER NUMBER NUMBER ,number number numberspspspan number number colspsp number number location number number.,NUMBER NUMBER colspan NUMBER colspan NUMBER colspan NUMBER NUMBER NUMBER ,5591,0.984101832,0.478069961,-6.12355566,0.891559775,0.768646598,-1.643727899
PERSON s technique would have been far too expensive to enable routine manufacturing of gold but his work is the closest to the mythical Philosopher s Stone.,the stone was first used to be used as a stone to make the stone. it was also used to make stone for the temple s stone.,PERSON s techique would have cost too much money to make of gold but his work is the closest to the mythical Philosopher s Stone.,5592,0.71308464,0.027656499,-3.573299646,0.908271627,0.98538661,-2.962646961
Henry John Heinz III LRB October April RRB was an American politician from Pennsylvania a Republican member of the United States House of Representatives LRB RRB and the United States Senate LRB RRB.,joseph lrb born november rrb is a former american politician and a member of the united states senate from the u. s. senate.,Henry John Heinz III LRB October April RRB was an American politician from Pennsylvania and the great grandson of the founder of H. J. Heinz Company.,5593,0.538915091,0.999795258,-4.574441433,0.838307611,0.999238133,-1.672334552
Piccadilly is the second busiest railway station in the North of LOCATION and the fourth busiest in the LOCATION outside LOCATION after LOCATION LOCATION and LOCATION.,it is the second busiest station in location after location location and location in location.,References,5594,0.487599404,0.811004341,-3.607801676,0.713988622,0,-7.155622959
For the original incarnations of the ORGANIZATION which operated between NUMBER and NUMBER see ORGANIZATION LRB baseball NUMBER RRB ,the organization lrb organization rrb was a number of baseball league teams that played in the organization.,LOCATION Explorers LRB NUMBER left to create ORGANIZATION RRB ,5595,0.670709431,0.99334681,-4.569542408,0.815554916,0.962332487,-3.427144527
The Bombay bombings were a series of bomb explosions that took place in Bombay LRB now Mumbai RRB India on March.,the riots were fought during the th century in mumbai mumbai india india. the riots started during the mumbai riots.,The Bombay bombings were a series of thirteen bomb explosions. They took place in Bombay LRB now Mumbai RRB India on March.,5596,0.950273633,0.213095143,-4.787022591,0.803675638,0.95719403,-0.934288979
 ndash Charles FitzRoy nd Duke of Grafton British politician LRB d. RRB ,duke of duke george fitzroy fitzroy lrb d. rrb, Billy Barty actor LRB d. RRB ,5597,0.599049156,0.685512483,-4.508610249,0.747590953,0.005962286,-3.987496853
Thereafter he held positions at the ORGANIZATION the ORGANIZATION and the ORGANIZATION.,he served as a member of the organization and the organization.,In his younger days he worked for the ORGANIZATION the ORGANIZATION and the ORGANIZATION.,5598,0.640676034,0.976316273,-3.071380377,0.881879643,0.999057949,-1.468248487
The county boundary with the North Riding of LOCATION was adjusted that part of the town of LOCATION historically in LOCATION was added to LOCATION while the portion of the Borough of Stockton on Tees in LOCATION was ceded to the North Riding.,in number the county of location became part of the district of location.,The boundary with the North Riding of LOCATION was adjusted the part of the town of LOCATION that was in LOCATION was added to LOCATION but the part of the Borough of Stockton on Tees in LOCATION was given to the North Riding.,5599,0.29049816,0.926876783,-3.991192341,0.937537426,0.99978447,-0.983608961
Butcher made his debut for Ipswich against Everton in the First Division on April and over the next eight seasons would establish himself as the club s top central defender combining leadership with great aerial ability and amazing courage.,he played for st helens and st helens in the fa cup.,Butcher made his debut for Ipswich against Everton in the First Division on April.,5600,0.199759213,0.000486477,-5.569501877,0.67370669,0.998274148,-1.535451293
The city of Marquette averages about inches of snow per year making it the fifth snowiest city in the contiguous United States among those cities large enough to be reported.,it is the largest city in the united states. it has a population of number million people per city.,Marquette is in the Upper Penninsula on Lake Superior and is an important port on that lake.,5601,0.486522332,0.001920668,-4.009910107,0.718032251,0.003143098,-4.24674654
British ethologist Richard Dawkins wrote about autocatalysis as a potential explanation for the origin of life in his book The Ancestor s Tale.,in the late th century the term was used to describe a species of animal that is thought to be the origin of the term rat.,Other models Autocatalysis British ethologist Richard Dawkins wrote about autocatalysis as a potential explanation for the origin of life in his book The Ancestor s Tale.,5602,0.835633591,0.001588331,-3.519432306,0.957614215,0.860456705,-1.882504225
 ndash Sandra Day O Connor U.S. Supreme Court Justice,sandra sandra sandra o o o. o. s. o o rrb justice justice justice sandra sandra justice o. d. o na o., Sandra Day OConnor U.S. Supreme Court Justice,5603,0.90743643,0.319583148,-4.801950455,0.776474833,0.476901293,-2.842065811
It is worn over the usual daily clothing LRB often a long dress or a shalwar kameez RRB and removed when the woman returns home LRB see purdah RRB out of the view of men that are not her family.,she is a muslim woman who lives in a small village lrb also known as shafiq rrb. she is also a muslim girl lrb lrb sh rrb lrb rrb and she is seen as a child of a village in the middle east.,It is for women.,5604,0.956552977,0.63676703,-4.098771095,0.763523076,0.01009936,-4.838717461
In he showed color television using a cathode ray tube in front of which revolved a disc fitted with color filters a method taken up by CBS and RCA in the United States.,in the study of fluorescent cells it was used as a reference reference for a dye in a tube. this was used in the united states.,In he showed color television using a cathode ray tube.,5605,0.688696707,0.001286151,-4.206557751,0.865292609,0.996525943,-1.776746035
Alexandre Bolduc LRB born June in Montreal Quebec RRB is a Canadian professional ice hockey center who currently plays for the Vancouver Canucks organization of the National Hockey League LRB NHL RRB.,he is a canadian ice hockey centre for the vancouver canucks lrb nhl rrb and the montreal canadiens.,Alexandre Bolduc LRB born June in Montreal Quebec RRB is a Canadian professional ice hockey center who currently plays for the Manitoba Moose of the American Hockey League LRB AHL RRB a partner team with the Vancouver Canucks of the National Hockey League LRB NHL RRB.,5606,0.471758693,0.999161065,-3.834429502,0.909971299,0.999886811,-1.274525046
The district is bounded to Pakistan in the west and to Kupwara and Baramulla districts that comes under the Kashmir section which is part of the greater dispute between India and Pakistan.,in the district is divided into two parts and part of the district of narwal and amra tehsils of the state of pakistan. it is divided between two areas of pakistan and is bordered by the district district of hyderabad.,The district is bounded to Pakistan in the west and to Kupwara and Baramulla districts of Indian Occupied Kashmir in the east and Neelum District fall on the northeast of the district.,5607,0.989186108,0.657609522,-3.392148733,0.901686871,0.999577165,-2.367688417
It was built by ORGANIZATION and opened by the Prime Minister PERSON on NUMBER December NUMBER.,it was opened on number july number number by president person on the location.,It was opened by Prime Minister PERSON.,5608,0.808350947,0.186197251,-5.309193134,0.551032202,0.968491733,-2.390386105
The end of the war resulted in the establishment of the LOCATION LRB which later became the LOCATION RRB with the Constitution of NUMBER officially making each of LOCATION and LOCATION and LOCATION one of the six constituent republics of the new state.,the organization of location lrb location rrb was created in number and made part of the location territory of location and the location of location.,The end of the war resulted in the establishment of the LOCATION with the Constitution of the LOCATION officially making LOCATION and LOCATION and LOCATION one of six constituent republics in the new state.,5609,0.516992898,0.997086287,-4.473585606,0.8920265,0.998653412,-1.447905183
Under the leadership of Commander PERSON the Galactica and the pilots of Viper fighters lead a fugitive fleet of survivors in search of the fabled thirteenth colony known as LOCATION.,the organization led by the organization and the organization leader of the organization the organization are the only surviving member of the starfire crew.,Under the leadership of military leader Commander PERSON the Battlestar Galactica and its crew lead and protect the fleet of survivors into space in search of a fabled Thirteenth Colony and its home planet LOCATION.,5610,0.833014889,0.00097314,-4.787067413,0.916369546,0.999931812,-2.599696875
LOCATION in particular where modern day LOCATION and LOCATION are located is one of the native areas of the wine producing vine vitis vinifera.,it is common in the region location location and location.,The area of LOCATION is where modern day LOCATION and LOCATION are located is one of the native areas of the wine producing vines vitis vinifera.,5611,0.392473159,0.826188445,-4.288733006,0.942460946,0.852459073,-1.373777747
Bahawalpur Area Population Official Bahawalpur Government Website Accessed Saraiki is the local language while Urdu and English are official languages used in various educational and government institutions.,the government of pakistan is the official language of the local government in pakistan.,Urdu and English are also spoken by the people.,5612,0.361574385,0.001071071,-3.09994173,0.791517913,0.15893504,-2.557698727
Accepted after her death in it inspired an official of the Smithsonian Institution to call her First Lady of the National Collection of Fine Arts.,she was the first lady of the smithsonian museum of art. she was one of the first women to be honored by the national library of america.,An official of the Smithsonian Institute once described her as the First Lady of the National Collection of Fine Arts.,5613,0.919321935,0.999777138,-2.884296656,0.891625856,0.999956727,-1.498840213
Six months after his first introduction to the game PERSON entered and won the NUMBER LOCATION State billiard championship.,in number person won the number state basketball championship in location.,Six months after he first started playing PERSON entered and won the NUMBER LOCATION State billiard championship.,5614,0.567740209,0.670679152,-5.053990841,0.967516267,0.998998582,-1.11221385
The Zakarpattia Oblast has a total area of k and is located in the Carpathian Mountains region of western Ukraine.,zara is a city in the region of carpathian region of the carpathians.,Zakarpattia Oblast has a total area of km and is located in the Carpathian Mountains region of western Ukraine.,5615,0.506762997,0.7777493,-3.093909502,0.540842285,0.897818446,-1.037801385
It is illegal in modern LOCATION to have more than one spouse.,in addition to the modern law there is a few law in location which is not legal.,It refers to any form of marriage where there is more than one spouse.,5616,0.972791135,0.490510106,-4.177774906,0.862861633,0.733458698,-3.325443506
His political career began with the ORGANIZATION serving six consecutive terms.,he served as a member of the house of representatives.,He served in the ORGANIZATION.,5617,0.655428981,0.113970235,-2.814474821,0.83241843,0.212079406,-2.382615328
PERSON Maxi PERSON LRB born NUMBER January NUMBER in LOCATION LOCATION RRB is an Argentine footballer who currently plays for Spanish ORGANIZATION club ORGANIZATION.,person lrb born number january number rrb is a spanish football player. he plays for organization and location.,PERSON LRB born NUMBER January NUMBER RRB is an Argentine football player.,5618,0.571765349,0.999899566,-4.435852051,0.465975379,0.946212351,-2.030128241
This is also home district of founder of Jeay Sindh Tahreek LRB nationalist movement of Sindh RRB G.M Syed.,he was the founder of the urdu urdu language lrb urdu rrb lrb hyderabad sindh sindh rrb.,Jamshoro District,5619,0.812217387,0.279521883,-4.723156452,0.670243534,0.014299022,-5.076059341
The data are from the U.S. Census and population estimates.,the population is estimated by the united states census bureau.,The data is from the U.S. Census.,5620,0.97016418,0.998480797,-3.947897196,0.927368178,0.978709221,-1.990238428
Thenelles is a commune in the Aisne department in Picardy in northern France.,it is found in the region picardie in the aisne department in the north of france.,Thenelles is a commune. It is found in the region Picardie in the Aisne department in the north of France.,5621,0.850712121,0.999782026,-3.369924784,0.976174593,0.999551356,-2.960511923
It has an aromatic warm and slightly bitter taste.,it has a very sweet flavor and a sweet taste.,Oregano has an aromatic warm and slightly bitter taste.,5622,0.852268964,0.509253442,-3.174467325,0.945770971,0.991341054,-1.400950789
When the Church of God was formed in one third of its founders were women.,in the number she was the leader of the church and was the founder of the organization.,Founder of the Church of the Living God and its dominion churches.,5623,0.96808219,0.747513056,-3.422531128,0.818990498,0.004326434,-4.124700069
Barbara Jean Blank LRB born January RRB is an American model professional wrestler and professional wrestling valet better known by her ring name Kelly Kelly.,she is also known by her ring name inarigi lrb born january rrb better known by the ring name disqualification lrb formerly wwe rrb.,Barbara Jean Blank LRB born January in Jacksonville Florida RRB is a American female professional wrestler model and dancer currently signed to WWE wrestling on its Raw brand. Kelly Kelly used to have a weekly segment known as Kelly s Expos where she would dance for the WWE Universe.,5624,0.730069865,0.633707881,-4.688238144,0.902832274,0.999882579,-3.628439665
Another extended version the LOCATION is also available LRB having been first presented at the NUMBER ORGANIZATION RRB.,the first edition of the organization lrb number number rrb was first presented at location location location.,Versions,5625,0.878868058,0.371538252,-5.007691383,0.757507853,0,-7.924013615
PERSON wrote to PERSON s father that he was our mainstay among the young ones of themselves liable to wander.,person s father lrb born in location rrb was the most important person in the world because he was one of the few people who thought they were.,Marquess of LOCATION MP LRB NUMBER RRB ,5626,0.900615931,0.01325741,-4.279462814,0.776803552,0.000647146,-5.891765118
Eucalyptus regnans known variously by the common names Mountain Ash Victorian Ash Swamp Gum Tasmanian Oak or Stringy Gum is a species of Eucalyptus native to southeastern Australia in Tasmania and Victoria.,it is a species of gum tree found in western australia in the state of victoria australia australia.,It has a straight gray trunk with smooth bark.,5627,0.424774874,0.985721469,-3.520984173,0.650174285,0.172498226,-5.515782356
They like to dwell in places with permanent water that is n t too deep.,it is found in the deepest places but it is not found in much of the water.,They like to live in places with water that is not too deep.,5628,0.921478152,0.983451426,-3.24098587,0.893905796,0.849995136,-1.880400181
Further they claim that Baptists have no direct connection to any of the Reformationists like Luther Calvin or Zwingli.,the protestant church claims that they believe that they believed in the protestantism and that the protestant churches do not belong to the protestantists.,They also point out that Baptists have no connections with the Reformationists like Luther Calvin or Zwingli.,5629,0.949247062,0.995404363,-3.532559395,0.896477468,0.999896646,-1.616840839
John Lydgate English Benedictine monk and poet LRB d. RRB ,he was buried in oxford england lrb d. rrb,John Lydgate English Benedictine monk and poet LRB died RRB ,5630,0.712058748,0.500396311,-5.464260101,0.991495132,0.982316077,-1.550095677
The city s Cathedral is the destination today as it has been throughout history of the important th century medieval pilgrimage route the Way of St. James LRB Galician Cami o de Santiago Spanish Camino de Santiago RRB.,the cathedral was founded in the th century by the priest of the cathedral lrb today rrb.,The city s Cathedral is the destination of an important pilgrimage route the Way of St. James LRB Galician Cami o de Santiago Spanish Camino de Santiago RRB.,5631,0.381209487,0.991988063,-4.699569225,0.890215991,0.99911654,-0.626484752
At the feast PERSON vomited angering her fellow winners.,in the end person defeated person at the feast of location.,At the feast PERSON vomited angering the other winners.,5632,0.957595766,0.738017917,-4.96064806,0.482767287,0.871089041,-1.742023945
The name XP is short for experience.,the word is a word for the senses and is used for games.,The letters XP stand for eXPerience.,5633,0.969631314,0.947569311,-4.183298111,0.815433799,0.999918222,-3.834408045
He was famously accused of corruption in an impeachment in but was acquitted in.,he was convicted in court in and tried in court for treason in trial.,He still had supporters though and on August the Edinburgh East India Club held a party to honor Hastings asking for Prosperity to our settlements in India.,5634,0.820293103,0.998388648,-3.934453964,0.724793916,0.000356809,-6.010550022
It is directly on the A the former Roman road Ryknield Street.,it is located on the eastern bank of the river thames.,It is the former Roman road Ryknield Street.,5635,0.844525903,0.002329894,-3.21301651,0.769297941,0.992375553,-1.450941563
They are commonly eaten with lemons and powdered sugar jam or caramelized apples.,it is made of sugar and sugar. they are sometimes made of lemons and lemons.,They are commonly eaten with lemons and powdered sugar although jam is sometimes used as well.,5636,0.897337328,0.775567353,-3.53453064,0.711256103,0.999211311,-2.341440201
After a voyage which had got no further than Iceland Cabot left again with only one vessel the Matthew a small ship LRB tons RRB but fast and able.,in number the ship was still in need of a crew and the ship left the ship in the port lrb no rrb.,The Matthew was a caravel sailed by John Cabot in from Bristol to North America presumably Newfoundland.,5637,0.632481695,0.998092711,-4.337866783,0.76125649,0.585552216,-3.774396181
Around NUMBER journalists visited the LOCATION Zoo on what was dubbed Knut Day to report on the cub s first public appearance to a worldwide audience.,on august number number people said to have seen the sighting of the first sighting of a man on the island of location.,About NUMBER journalists visited LOCATION Zoo on what was called Knut Day to make reports all over the world.,5638,0.780112637,0.783670068,-4.567224026,0.910365375,0.997993827,-2.308916092
The Hyundai Verna is marketed in the U.S. as the Hyundai Accent.,the carnation is the third generation car made in the united states. it was introduced in the u. s...,The Hyundai Accent is a car produced by Hyundai since.,5639,0.925280213,0.922712505,-4.587088585,0.898108732,0.955647111,-2.907054424
Claude Earl Chuck Rayner LRB b. August in Sutherland Saskatchewan d. October RRB was a Canadian professional hockey goaltender who played seasons in the National Hockey League for the New York Americans and New York Rangers.,he was born in edmonton ontario ontario canada canada lrb born september rrb was a canadian ice hockey goaltender who played for the edmonton oilers in the national hockey league lrb nhl rrb.,Claude Earl Chuck Rayner LRB born August in Kenora Ontario died October RRB was a Canadian professional ice hockey goaltender who played nine seasons in the National Hockey League for the Brooklyn Americans and New York Rangers.,5640,0.798442061,0.999841213,-4.601110458,0.965554261,0.999895692,-2.274789333
He is usually credited with the discovery of oxygen having isolated it in its gaseous state although Carl Wilhelm Scheele and Antoine Lavoisier also have a claim to the discovery.,he is best known for his discovery of the gaseous gas gas gas that has been reported to have been formed in the presence of oxygen and oxygen.,He is known for his discovery of oxygen with Antoine Lavoisier LRB though Carl Wilhelm Scheele discovered oxygen two years before him RRB.,5641,0.765513825,0.999859989,-3.202714443,0.84168363,0.999654055,-3.880254984
Stainless steel does not stain corrode or rust as easily as ordinary steel but it is not stain proof.,it can also be used to make iron. it is not common to use silver and silver.,The name means that stainless steel does not stain corrode or rust as easily as ordinary steel.,5642,0.693693142,0.001592928,-3.617179155,0.664313652,0.999621272,-1.943482876
Villages located in South Lanarkshire Scotland.,statistics of the county is divided into two districts of the united kingdom.,These are villages in the county of South Lanarkshire Scotland.,5643,0.942428946,0.001440383,-4.395642281,0.744531441,0.979477882,-2.331270218
The new LOCATION emerged NUMBER smaller by NUMBER k O. The shift forced the migration of millions of people most of whom were Poles Germans Ukrainians and Jews.,in number the ukrainians moved to location and were forced to move to location.,The shift forced millions of Poles Germans Ukrainians and Jews to move.,5644,0.43069502,0.889696717,-4.221027851,0.84979178,0.99863106,-1.766562819
PERSON LRB born May NUMBER NUMBER in LOCATION LOCATION RRB is a retired Canadian professional ice hockey goaltender in the ORGANIZATION.,person lrb born january number number in location location rrb is a former canadian professional ice hockey goaltender for the organization.,PERSON LRB born May NUMBER NUMBER in LOCATION LOCATION RRB is a retired Canadian professional ice hockey goaltender most often associated with the ORGANIZATION of the ORGANIZATION.,5645,0.972747862,0.974583626,-4.117781639,0.966134041,0.939833283,-1.633725643
It is spoken as a second language in the rest of LOCATION and LOCATION.,it is also spoken in the location and location in location.,PERSON has also been written in the Roman script since the NUMBER.,5646,0.775843971,0.686107039,-3.37353301,0.823705036,0.000173232,-4.520979404
PERSON jokingly called this group of animators his Nine Old Men referring to PERSON s dismissive description of the nine justices of the ORGANIZATION even though the animators were in their thirties and forties at the time.,the most famous members of the group were person and person. they were the most important writers of the twentieth century.,He directed all the animated Disney films after PERSON death until his retirement.,5647,0.530924924,0.830511391,-3.514788628,0.755943745,0.058948029,-5.296155453
See also PERSON for others of the same name.,person also known as person is a name for some of the same people.,PERSON LRB NUMBER BC NUMBER AD RRB was not PERSON.,5648,0.932872772,0.642363548,-3.955506325,0.774903748,0.00241319,-5.990675449
Mohammed Zahir Shah LRB October July RRB was the last King LRB Shah RRB of Afghanistan reigning for four decades from until he was ousted by a coup in.,he was the last ruler of the dynasty lrb d. rrb during the late th century.,Mohammed Zahir Shah LRB October July RRB was the last King LRB Shah RRB of Afghanistan reigning for four decades from to.,5649,0.467267366,0.94961673,-4.480168819,0.919863053,0.997908652,-0.97293961
This storyline set up an NWA title match at Lockdown in a Six Sides of Steel match in the main event.,the match was contested in a match at the main event at the royal rumble. it was a match held in the ring at the ring.,Abyss got another title match at Lockdown in a Six Sides of Steel match against Christian Cage.,5650,0.984984398,0.3184838,-3.583193779,0.905033348,0.998698413,-2.842870951
British leaders accused rebels acting within the city and many residents assumed that one side or the other had started it.,in the middle of the year the government moved out of the city to the south and attacked the city and had to move out.,British leaders accused American rebels of starting the fire and most assumed that one side or the other had started it.,5651,0.916102737,0.004943569,-3.698301077,0.927990351,0.999878943,-2.66354084
Her range spans from contralto to dramatic mezzo soprano on such songs as The Host of Seraphim Elegy PERSON and Come This Way.,in the music of person songs such as person lrb o. o o rrb and person from the far side of the world lrb person rrb.,Her range changes from contralto to dramatic mezzo soprano on such songs as The Host of Seraphim Elegy PERSON and Come This Way.,5652,0.84999931,0.765187144,-5.294278145,0.969203406,0.751514494,-0.950329602
In most modern poker games the first round of betting begins with some form of forced bet.,a bet is a bet played in a bet held in the bet game.,This is what makes it possible to bluff.,5653,0.558619544,0.001887149,-3.893086672,0.815029336,0.000179047,-4.187265873
The Amethyst Woodstar LRB Calliphlox amethystina RRB is a species of hummingbird in the Trochilidae family.,it is found in the family melipteraceae lrb hominidae rrb family rrb. it is a species of moth.,The Amethyst Woodstar LRB Calliphlox amethystina RRB is a species of hummingbird.,5654,0.813567692,0.656392336,-4.872188091,0.928044244,0.999569535,-0.984799325
They used materials as shards from Italy Oregon pine from the United States cement from Portland.,it was made from portland portland and portland oregon in the united states. it was used as a source of salt from portland oregon.,They used materials as shards from Italy oregon pine from the United States cement from Portland.,5655,0.953135312,0.998548627,-4.094974518,0.952924498,0.999917507,-1.763882995
The band consists of guitarist and vocalist PERSON LRB vocals lead guitar RRB PERSON LRB rhythm guitar RRB PERSON LRB keyboards RRB PERSON LRB bass RRB and PERSON LRB drums RRB.,person lrb born number may number rrb is a bass guitarist and guitarist.,The band members are PERSON LRB guitar and vocals RRB PERSON LRB guitar RRB PERSON LRB keyboard RRB PERSON LRB bass RRB PERSON LRB drums RRB.,5656,0.377769955,0.99717164,-5.42947197,0.703321195,0,-0.899751425
 ndash John G. Bennett British scientist and author LRB d. RRB ,he was born in location lrb d. rrb, J rgen von der Lippe German show master,5657,0.49846441,0.019281516,-5.163508415,0.740392685,0.033887636,-5.025958061
Shinkansen from LOCATION to LOCATION opened in March NUMBER.,on august number number location opened on location location.,The ORGANIZATION from LOCATION to LOCATION opened in March NUMBER.,5658,0.968135357,0.127690241,-6.372902393,0.867810685,0.791042209,-1.734786749
