source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
They came tantalizingly close to reaching the Stanley Cup semifinals in but were ousted from the playoffs by the New York Islanders in one of only three best of seven game series in professional sports history where a team came back from being down three games to none.,the team won the first round of the playoffs in the third round.,They missed the semi finals in because they lost four games to three to the New York Islanders after being ahead three games to none.,5890,0.228037625,0.002765954,-3.136373281,0.622554199,0.999726355,-2.344114065
Knights and Ladies of the Thistle may also be admitted to the Order of the Garter.,the knighthood has been worn by knights of arms and the knights templar have been granted their title and their wearers.,Knights and Ladies of the Thistle may also have their knighthoods taken away.,5891,0.97935462,0.999490917,-4.831984043,0.894065206,0.998867393,-2.359461546
In August NUMBER NUMBER by decree NUMBER was created the ORGANIZATION after a proposal by the ORGANIZATION of the city and the Governor of the Department of LOCATION PERSON.,in number person started a school in the city of location.,The High School started working since March NUMBER NUMBER in an old house in the street Nicol s Palacios with at least NUMBER students distributed between NUMBER classes.,5892,0.316278307,0.032029796,-4.923694611,0.796500774,0.002007134,-5.093497276
Its capital city is R cents mnicu V cents lcea.,the capital of location is location and its capital city is location. it is the capital city of location.,The capital of V cents LOCATION is R cents mnicu V cents lcea.,5893,0.887748837,0.377368152,-3.306922913,0.898776906,0.912227154,-2.329217911
During one photo shoot in a LOCATION market the models were attacked by female vendors over this profligacy but opposition ceased as the wartime shortages ended.,during the world war ii the japanese troops were forced to stop fighting and forced to leave the country.,Opposition ceased as soon as wartime shortages ended.,5894,0.587927427,0.000918927,-3.738112688,0.81780653,0.60448277,-1.75151062
Among the criticisms raised towards the initial version of the Atari is that it is fully incompatible with the software library of the Atari. However a revised port model of the along with an Atari game adapter was released in allowing it to play all Atari games.,it was first released in by atari.,It was made by Atari Inc. and was supposed to replace the popular Atari.,5895,0.110247093,0.021406079,-4.64154768,0.282757224,0.688488901,-2.763020277
The symbol shows several national flags with two cannons and palm trees.,it has a large square tower and a large cannon and a cannonpole.,It has a palm with several flags at its sides and two cannons on a green lawn.,5896,0.852383931,0.298099846,-4.507844925,0.875363318,0.999913454,-4.684300423
Ferenc D vid Hungarian founder of the Unitarian Church LRB d. RRB ,he was killed in battle of shogun lrb rrb.,Oda Nobuhide Japanese warlord LRB died RRB ,5897,0.623703816,0.00151237,-5.996630192,0.826548874,0.008691332,-4.68215704
These activities can be as benign as sitting up in bed walking to the bathroom and cleaning or as hazardous as cooking driving extremely violent gestures grabbing at hallucinated objects or even homicide.,some of them can be used to break things like drugs drugs drugs and drugs.,These activities can be as simple as sitting up in bed walking to the bathroom and cleaning. Sometimes they are dangerous examples include cooking driving extremely violent gesture or grabbing at hallucinated objects or even homicide.,5898,0.342490249,0.0130304,-4.301375866,0.863465544,0.999829173,-1.877804875
Due to its ease of measurement and calculation it is the most widely used diagnostic tool to identify weight problems within a population usually whether individuals are underweight overweight or obese.,the world health association is a member of the united nations which helps people who are sick in health.,Health organizations including the World Health Organisation LRB WHO RRB use the BMI to help decide whether people are too fat or too thin.,5899,0.476360764,0.000514911,-4.446566105,0.573212972,0.750991464,-4.038947105
Classicism is a force which is often present in post medieval European and European influenced traditions however some periods felt themselves more connected to the classical ideals than others particularly the Age of Reason the Age of Enlightenment and some classicizing movements in Modernism.,the renaissance was the period of the renaissance and the renaissance of the middle ages.,Classicism influenced several periods in European history especially the Italian Renaissance Age of Reason the Age of Enlightenment and some movements in Modernism.,5900,0.256705386,0.067093812,-3.338529348,0.849118544,0.999915838,-2.357317448
The ratio of axes of Juliet s prolate spheroid is.. which is rather an extreme value.,the ratio of the ratio to the eccentricity of the eccentric axis is called the ratio.,The ratio of axises of the Juliet s prolate spheroid is.. which is rather an extreme value.,5901,0.937596798,0.443136543,-3.184298038,0.598750373,0.836250663,-1.211986542
In addition he and brother PERSON have collaborated on two ORGANIZATION albums PERSON LRB NUMBER RRB and Everyone Is Here LRB NUMBER RRB.,person lrb born number september number rrb is an american musician. he is best known for his work with the organization.,In addition he and brother PERSON have worked together on two ORGANIZATION albums PERSON LRB NUMBER RRB and Everyone Is Here LRB NUMBER RRB.,5902,0.824054315,0.195920467,-3.90246582,0.992405713,0.999806225,-0.626506329
The most conspicuous sight is the red tower which was built in the late th or early th century as part of the city wall.,the tower is one of the most famous buildings in location.,The Roter Turm LRB the red tower RRB is one of LOCATION s oldest sights it was built in the th or th century and was once part of the city wall.,5903,0.475633057,0.296264499,-2.838524342,0.910205547,0.999912083,-3.938981056
Caption for the image to be displayed.,the image is shown to be displayed in a flash format. the image can be shown in any way., Img capt Caption for the image to be displayed.,5904,0.950399637,0.000119653,-3.481014967,0.881249681,0.667318523,-4.80769062
Many thousands of Jews are massacred and the violence spreads throughout LOCATION and LOCATION.,it was founded in number by king person of location at the battle of kokoro in location.,July NUMBER Tokhtamysh Timur War Battle of the Kondurcha River Timur defeats PERSON of the Golden Horde in present day southeast LOCATION.,5905,0.907017397,0.000169091,-6.263290882,0.730172501,0.754722536,-5.623605251
PERSON LRB October NUMBER NUMBER February NUMBER NUMBER RRB was an American poet novelist and short story writer.,person lrb october number number november number number rrb was an american writer and author.,PERSON LRB October NUMBER NUMBER February NUMBER NUMBER RRB was an American writer.,5906,0.801558564,0.905421793,-5.041888714,0.70550437,0.999039769,-1.363140821
In Thomas married an heiress to a small fortune which gave him the finances to hire mammal collectors and present their specimens to the museum.,the gardens of the royal gardens lrb later renamed to the royal zoo rrb,The Natural History Museum at South Kensington William T. Stearn ISBN This gave Thomas the time to concentrate on these new specimens.,5907,0.460557685,0.026963541,-6.872846603,0.709334657,0.029489787,-4.409727573
 LRB References to Fox below refer to PERSON or ORGANIZATION until NUMBER and shortly afterwards and to Twentieth Century Fox or Twentieth Century PERSON afterwards. RRB ,the organization was founded in number by person person and person.,Twentieth Century PERSON was formed in NUMBER when ORGANIZATION and ORGANIZATION joined together to form the company.,5908,0.366268967,0.998598218,-5.323786259,0.784615551,0.999172091,-3.025220156
The four outer planets the gas giants are substantially more massive than the terrestrials.,in the first season of the show he performed a solo guitar solo and started a solo album called gosh.,Makemake,5909,0.940864205,0.000125374,-4.813206196,0.618871108,0,-7.206582069
Polytheism is a type of theism.,it is one of the most famous mythology myths of ancient and mythology.,The most famous and complete mythology is Greek mythology.,5910,0.958402932,0.001968474,-4.435038567,0.778387792,0.028587671,-5.2539258
Lisbourg is a commune in the Pas de Calais department in the Nord Pas de Calais region of France.,it is found in the region picardie in the gironde department in the north of france.,Lisbourg is a commune.,5911,0.776191375,0.999134541,-3.764323473,0.79449594,0.996940792,-3.890169859
After its initial release Halo was the most popular video game on Xbox Live holding that rank until the release of Gears of War for the Xbox nearly two years later.,the game was first developed by atari when it was the first game in the world.,Halo was the most popular Xbox Live game on its release. It held that title until the release of Gears of War nearly two years later.,5912,0.42296114,0.002735934,-3.998565197,0.416711855,0.989480555,-1.243729353
Addenbrooke s Hospital is a large teaching hospital in Cambridge England with strong links to the University of Cambridge.,the hospital has a large hospital in the town of cambridge.,Addenbrooke s Hospital is a large hospital in Cambridge England.,5913,0.461000829,0.903330982,-3.440562963,0.543782122,0.990642905,-2.578121662
Personal life Gellar met future husband Freddie Prinze Jr. during filming of the teen horror film I Know What You Did Last Summer but the two did not begin dating until.,she said it was because of her pregnancy and she wanted to talk about the relationship with her mother.,Personal life Gellar met her husband Freddie Prinze Jr. during filming of the teen horror movie I Know What You Did Last Summer but the two did not begin a romantic relationship until.,5914,0.537520017,0.00011877,-3.481256247,0.89109125,0.999665141,-1.372953892
He is currently developing a live action adaptation of the anime film Paprika.,he is best known for playing the role of a young man who plays the lead role of the lead character of the film the last film.,He is currently working on a live action adaptation of the anime film Paprika.,5915,0.959308565,0.001087972,-2.963089228,0.977031152,0.971908152,-1.287620544
La Marseillaise Allons enfants de la Patrie Come children of the Fatherland Le jour de gloire est arriv !,it was published in the french language language lrb o o rrb.,French original text Allons enfants de la Patrie le jour de gloire est arriv !,5916,0.559707395,0.005560309,-6.032306194,0.887150518,0.948071599,-2.21719408
The contemporary court chroniclers paid an unusual amount of attention to PERSON s death and PERSON s grief at her demise.,person married person and they were married in number.,PERSON and PERSON were married for NUMBER years.,5917,0.428452656,0.000131665,-4.605239391,0.809541614,0.001217415,-3.04611969
Viroinval is a Walloon municipality located in Belgium in the province of Namur.,it is found in the province of van servoorden in the belgian province of antwerp.,Viroinval is a municipality located in the Belgian province of Namur.,5918,0.902685761,0.992908835,-4.153464794,0.818745467,0.99607408,-2.605792522
The Blackhawks became one of the National Basketball Association s original teams after a merger in of the year old NBL and the three year old Basketball Association of America.,the falcons are a professional basketball team that plays in the atlanta georgia falcons in the nba.,The Atlanta Hawks are a team in the National Basketball Association in Atlanta Georgia.,5919,0.543578567,0.900472939,-4.207527161,0.775462592,0.955966473,-2.980924845
Bourthes is a commune in the Pas de Calais department in the Nord Pas de Calais region of France.,it is found in the region nord pas de calais in the pas de nord department in the north of france.,It is found in the region Nord Pas de Calais in the Pas de Calais department in the north of France.,5920,0.961855352,0.995848417,-4.022674084,0.900413871,0.999584019,-1.399866462
La Baconni re is a commune in the LOCATION department in north western LOCATION.,it is found in the region pays de la location in the location department in the north of location.,La Baconni re is a commune of NUMBER people LRB NUMBER RRB. It is found in the region Pays de la LOCATION in the LOCATION department in the northwest of LOCATION.,5921,0.815120399,0.99932307,-4.492139816,0.950386465,0.697406113,-3.425302267
PERSON LRB album RRB a NUMBER album and song by the Fun Lovin Criminals,person lrb o o rrb,PERSON LRB album RRB a NUMBER song and album by the Fun Lovin Criminals,5922,0.245414358,0.070369549,-6.629789352,0.939753084,0.992917001,-2.295135975
On October she limped into port in Batavia in the Dutch East Indies for more substantial repairs her crew sworn to secrecy about the lands they had discovered.,in the second world war he sailed to the netherlands on august.,On October she limped into port in Batavia in the Dutch East Indies for more substantial repairs.,5923,0.368472148,0.000259355,-5.010354042,0.891633933,0.999606311,-0.852475703
She believes that drinking cow s milk is harmful and that children LRB and adults RRB should eat fruit instead of drinking fruit juices and drink only water.,it is also said that the fruit of the fruit is very sweet because it is not so sweet.,She also thinks that it is bad to drink cow s milk people should eat fruit but not drink fruit juices and drink only water.,5924,0.521742178,0.00038292,-3.653139591,0.859188798,0.99991864,-2.250539064
Their first world tour took place in October.,the first members of the band were in the band.,Their first world tour was in October.,5925,0.970610797,0.00033842,-3.349679232,0.955426576,0.934771359,-1.591173649
The UNDP s human development index Journal of International Development Vol.,the economist and economic review lrb rrb published a special issue of the economist.,Farhad Noorbakhsh The human development index some technical issues and alternative indices Journal of International Development Vol.,5926,0.939751506,0.986914992,-6.339438438,0.882177131,0.29338935,-3.804542303
Comedy Central Records.,he was born in los angeles california.,Tosh was born in Germany but grew up in Titusville Florida the son of a preacher and with one brother and two sisters.,5927,0.941939592,0.002553676,-4.394580364,0.720254202,0.000342526,-4.400793076
On March NUMBER NUMBER the LOCATION separated from the ORGANIZATION and adopted its current name shortened from LOCATION LRB Spanish for snowy range RRB.,location is a part of location in location.,LOCATION later became an American territory in NUMBER. It was called the Nevada Territory.,5928,0.268270773,0.000163824,-4.438034534,0.772067273,0.963472426,-4.315325737
Saalfeld Rudolstadt is a PERSON LRB district RRB in the south of LOCATION LOCATION.,location is a district in the canton of location in location location.,Saalfeld Rudolstadt is a Landkreis LRB district RRB in the south of LOCATION LOCATION.,5929,0.809088694,0.229475096,-3.911634445,0.620894002,0.971890807,-2.320482731
B ligneux is a commune in the Ain department in eastern France.,it is found in the region picardie in the aisne department in the north of france.,B ligneux is a commune.,5930,0.84336257,0.943772376,-4.348619938,0.31501062,0.994087934,-4.088742733
Vonnegut was repatriated by Red Army troops in May at the Saxony Czechoslovakian border.,he was shot by a german soldier at the german border with the soviet union.,Vonnegut was freed by Red Army troops in May at the Saxony Czechoslovakian border.,5931,0.840566917,0.868301272,-4.143020153,0.971934017,0.524762809,-1.465947509
As a part of WWE he is credited as being the first ever Undisputed Champion in WWE.,he is best known for being the first man to be wwe champion in wwe history.,As a part of WWE he is credited as being the first ever Undisputed Champion in professional wrestling history.,5932,0.888980961,0.999937892,-3.102416992,0.552664335,0.921640515,-1.627399564
Hercules and Iolaus head to Thebes to see Alcmene but Iolaus is a little upset because Hercules gets all the credit.,in he says that the romans did not want to do so so he says it is impossible to do it without the gods.,Herc and Iolaus head to Thebes to see Alcmene but Iolaus is a little upset because Herc gets all the credit.,5933,0.865626348,0.000998439,-4.542584896,0.968410412,0.869705081,-1.212902784
The majority of New Zealand s population is of European descent the indigenous M ori are the largest minority.,the people of the people who lived in the town were called the people or the tai people. the people living in the people lived in or the location.,The indigenous people of New Zealand the M ori had a population of or..,5934,0.874323308,0.013407912,-4.442708015,0.764581044,0.999191105,-3.218812943
Other major th century eruptions occurred in NUMBER NUMBER NUMBER NUMBER and NUMBER NUMBER.,after the number earthquakes there were number more earthquakes including number major earthquakes and number separate earthquakes.,Other major twentieth century eruptions occurred in NUMBER NUMBER NUMBER and NUMBER as well as the NUMBER eruption.,5935,0.975168109,0.995922923,-5.150098801,0.902032699,0.724374354,-2.020719767
Methods of romanization include transliteration representing written text and transcription representing the spoken word.,it is used in the transcription of the words spoken in the language.,These methods are transliteration representing written text and transcription representing the spoken words. Transcription Transcription is the representation of the spoken word.,5936,0.458712927,0.994670153,-2.713660717,0.906101836,0.794388354,-2.420973301
Pratima Bowes The Hindu Religious Tradition LRB Allied Pub.,the holy cross and holy cross lrb o o rrb,Pratima Bowes The Hindu Religious Tradition LRB Allied Pub.,5937,0.675880322,0.211055622,-7.723219395,0.944842802,0.999575734,-2.116948605
The hippopotamus is semi aquatic inhabiting rivers and lakes where territorial bulls preside over a stretch of river and groups of NUMBER to NUMBER females and young.,it lives in the pheliopterus that has an average size of number lrb number cm rrb.,The hippopotamus is semi aquatic. This means that even though it usually lives on the land it spends a great amount of time in rivers and lakes where males lead groups of NUMBER to NUMBER females and young.,5938,0.481591951,0.784722686,-6.995562077,0.818316738,0.999925435,-2.006931543
Important as a port S o Tom is located on Ana Chaves Bay in the northeast of S o Tom Island and Ilh u das Cabras lies nearby offshore.,it is on the west coast of the island of st. george s bay.,S o Tom is important as a port. It is located on Ana Chaves Bay in the north east of S o Tom Island.,5939,0.391379728,0.998439133,-4.231125355,0.851280512,0.777539134,-1.47764349
This would take organisms sideways off the path from simple to complex specialising them for their environment.,they can also be made out of bacteria or bacteria.,This would drive organisms from simple to complex forms.,5940,0.437415935,0.021106115,-4.094434738,0.867200709,0.869388103,-4.091756344
With a population of over it is also the largest town in the county.,it is the largest town in the county of location.,With a population of over it is the largest town in the County of Kildare.,5941,0.670393041,0.738510013,-2.584691286,0.947297151,0.849022985,-1.675160766
Apple iPod touch First Impressions Review Officially Apple requires iTunes to be installed on either a Mac OS X or Windows operating system based computer for configuring the iPod Touch.,the first contact with the ipod ipod touch is in the web site person.,Apple iPod touch First Impressions Review.,5942,0.362960253,0.001822805,-4.70263052,0.82169537,0.715567291,-3.070750475
Obsidian was valued in Stone Age cultures because like flint it could be fractured to produce sharp blades or arrowheads.,it can also be used to cut stone and stone tools. it could also be done to make tool tools.,Obsidian was valued in Stone Age cultures because like flint it could be fractured to produce hand axes sharp blades or arrowheads.,5943,0.716617483,0.740599036,-3.38178277,0.867829517,0.589905381,-1.791083813
If the bottle is returned the fee is returned and the supplier must return the bottle for re use or recycling.,the bottles are kept in the bottle and stored in a bottle. the bottle is kept at the store.,If one returns the bottle the fee is returned and the supplier must return the bottle for re use or recycling.,5944,0.772665294,0.005266114,-3.556739092,0.542866295,0.951519251,-1.386521339
Sir Thomas More becomes undersheriff of the City of London.,he was born in london england.,November John Caius English physician LRB d. RRB ,5945,0.493988496,0.003857702,-5.359013557,0.789442917,0.000745241,-6.759840012
LOCATION More commonly referred to as single tier municipalities they exist as a single level of government in a province that otherwise has two levels of local government.,location is a state in the location state of location.,LOCATION Unitary authorities or single tier municipalities exist as a single level of government in a province that otherwise has two levels of local government.,5946,0.285972409,0.029135086,-4.604097843,0.937210773,0.999718368,-2.062292337
These Pakistani cultures have been greatly influenced by many of the surrounding countries cultures such as those of Turkish Persian Afghan and Indians of South Asia Central Asia and the Middle East.,there are many traditions related to the hindu world such as the hindu tradition and the hindu traditions of location such as india and iran.,The cultures have been greatly influenced by the surrounding cultures of India Afghanistan Central Asia and the Middle East along with other places.,5947,0.667223258,0.999849617,-3.359580278,0.802640483,0.999542892,-2.876065493
The stadium currently plays host to the home matches of Scottish First Division side Dunfermline Athletic F.C. History East End Park was first used in the same year as the club was formed.,it is home to the scottish premier league club dundee united f. c..,The stadium currently plays host to the home matches of Scottish First Division side Dunfermline Athletic Football Club.,5948,0.289724543,0.983165503,-4.515557289,0.382292536,0.821338952,-1.226938605
Retrieved September Graham Billy The Religious Affiliation of Billy Graham LRB undated RRB.,the band s website is www.. com.,Graham Billy The Religious Affiliation of Billy Graham Adherents.com.,5949,0.29059844,0.000208303,-7.296228409,0.631416326,0.895056725,-2.44784236
The singers perform with a Classical era orchestra augmented with the instruments needed for Turkish music bass drum cymbals triangle and piccolo.,the drum and bass are also used for playing the cello and the viola.,The singers perform with a Classical orchestra to which are added instruments needed for Turkish music bass drum cymbals triangle and piccolo.,5950,0.450973821,0.036971737,-3.626105785,0.844651643,0.999888361,-1.745119095
Economy Tuaca liqueur is produced in LOCATION as is PERSON.,it is also found in the region location.,Economy Tuaca liqueur is produced in LOCATION.,5951,0.63298678,0.019743089,-4.734611034,0.953578312,0.992997408,-2.182604313
He joined Cartoon Network within several months of its inception LRB in RRB coming over from sister company CNN.,the show is a comedy show that is about the contestants and their lives.,The Brak Show Brak and Clarence,5952,0.590690132,0.000523515,-3.739089012,0.766680715,0.00029899,-5.724480152
Specifically thermodynamic equilibrium is characterized by the minimum of a thermodynamic potential such as the PERSON free energy i.e. systems at constant temperature and volume A U TS.,thermodynamic equilibrium equilibrium is the equilibrium state of the system of equilibrium.,Specifically thermodynamic equilibrium is characterized by the minimum of a thermodynamic potential.,5953,0.473876942,0.414242238,-2.557573557,0.834121161,0.998683333,-1.645386457
Year LRB MCDI RRB was a common year starting on Saturday LRB link will display the full calendar RRB of the Julian calendar.,august emperor emperor abe ii of japan lrb died rrb,May Emperor Shoko of Japan LRB died RRB ,5954,0.383837629,0.016668491,-7.852818966,0.384833468,0.023020729,-5.107178688
More recently he has focused on producing and promoting world music and pioneering digital distribution methods for music.,he has worked on more than twenty albums and has released more than ten albums in the world.,More recently he has spent his time on producing and promoting world music and pioneering digital distribution methods for music.,5955,0.740036363,0.010757073,-3.044127226,0.980199738,0.998000443,-1.526522875
In NUMBER the colonial visitor PERSON y PERSON founded a settlement with NUMBER Amerindians naming it Poblado de LOCATION today El LOCATION.,it was founded in number by person and person.,It was founded in NUMBER by PERSON y PERSON.,5956,0.306181661,0.716028333,-3.082831383,0.797821953,0.910813212,-2.773467541
ORGANIZATION was the organizational high point for student radicalism in the LOCATION and has been an important influence on student organizing in the decades since its collapse.,the organization was founded in number and started a new organization in number.,A new ORGANIZATION group was also begun in NUMBER.,5957,0.44055478,0.96074605,-4.092679501,0.820775797,0.968598187,-3.795242786
At some point there was a decision to only have Stitch s name in the titles of both the movie and the subsequent series which was planned to be called Stitch !,the story was changed to take place in the location because of the difficulties with the characters in the original world.,At some time there was a decision to only have Stitch s name in the names of both the movie and the following series which was planned to be called Stitch !,5958,0.649202336,0.000603627,-3.78980279,0.961659187,0.995951295,-0.959285915
Mailing lists are available in a number of formats via a web archive by email or by ORGANIZATION using the mail to news gateway Gmane.,the internet can be accessed by mailing and mailing at the internet.,ORGANIZATION has lots of mailing lists. You can read them on the internet or by email or by NNTP using GMANE.,5959,0.476400938,0.000327249,-4.662444592,0.817630749,0.999772012,-3.754904509
Retrieved It won the Award for Canci n del A o LRB Song Of The Year RRB in Los Premios MTV Latinoam rica LRB The Latin American MTV Awards RRB and was nominated for Monster Single in the MTV Video Music Awards.,it was nominated for a bafta award for best video by the mtv video music awards and won it the grammy award for music video.,In the MTV Video Music Awards it is nominated for the category Monster Single of the Year.,5960,0.491984538,0.980685115,-3.538941622,0.499574865,0.999738932,-2.641407967
 the city has a population of c. NUMBER of which some NUMBER live in the urban center and the remainder in the surrounding areas.,the city has an area of about number square kilometers.,NUMBER of these people live in the urban center.,5961,0.349493138,0.842978656,-3.67377615,0.744611901,0.962531745,-2.696770906
Early life Rendell was born in New York City to Jewish American parents Jesse T. Rendell and Emma Sloat all four of his grandparents were immigrants from Russia.,he was born in queens new york city in august.,Early life Edward Rendell was born in New York City to Jewish American parents Jesse T. Rendell and Emma Sloat.,5962,0.283980676,0.158906475,-4.355233669,0.928274088,0.989610493,-1.621645927
In the most common one the lion s head located was in the northeast of the country and the tail in the southeast.,in the south of the country the bear was found in the area of the border with the location.,In the most common one the lion s head was found in the northeast part of the country and the tail in the southeast part of the country.,5963,0.75056829,0.292467535,-2.977784872,0.910710519,0.954090357,-1.461244106
He was born Samuel Coleridge Taylor.,he gave up his own music for africa so he made a lot of money for africa s music in.,He wanted to do for African music what Johannes Brahms had done for Hungarian music and Anton n Dvo k for Bohemian music.,5964,0.96628648,0.063068599,-5.0872612,0.781050392,0.003705318,-4.534077168
PS compatibility The ORGANIZATION is also compatible with ORGANIZATION s PlayStation NUMBER LRB requires firmware NUMBER RRB.,organization number lrb organization number rrb is a number organization number based on organization s organization.,The ORGANIZATION is also compatible with ORGANIZATION s PlayStation NUMBER LRB requires firmware NUMBER RRB.,5965,0.910345327,0.457443416,-5.004041672,0.938507422,0.999824882,-0.274501085
We will never know we are stuck with our interval.,in the end the couples never spoke again and never ever ever again.,We ll never know we are stuck with our interval.,5966,0.980181575,0.000304988,-5.043689251,0.969376128,0.999679267,-1.20771575
During the period of December the student demonstrators also built a temporary mausoleum for U Thant on the grounds of the RUSU and gave anti government speeches.,in december the government of the president person said that the government wanted to remove the government from the city s capital.,During the period of December through December the student demonstrators also built a temporary mausoleum for U Thant on the grounds of the RUSU and gave anti government speeches.,5967,0.796947983,0.000941781,-4.734330177,0.926012763,0.987774253,-0.731011748
In The Marton loop was opened connecting Talbot Square and Central Station along Church Street Devonshire Square Whitegate Drive Waterloo Road and Central Drive.,the station was designed by charles taylor from the station station to the station on the east end of the city of kensington kensington station.,It connected Talbot Square and Central Station along Church Street Devonshire Square Whitegate Drive Waterloo Road and Central Drive.,5968,0.868715962,0.260953605,-4.591583252,0.914773597,0.998402119,-0.774284184
The county town is the city of Gloucester and other principal towns include Cheltenham Cirencester Stroud and Tewkesbury.,the cathedral was rebuilt in and has a chancel.,Gloucester,5969,0.369042386,0.001382241,-4.504033089,0.691647786,0,-2.986670256
March ndash In England John Wycliffe tries to promote his ideas for Catholic reform by laying his theses before parliament and making them public in a tract.,august emperor wu emperor of china lrb died rrb,August Hongxi Emperor of China LRB died RRB ,5970,0.279596535,0.005545071,-7.434809208,0.751111781,0.0013049,-6.774642944
NUMBER ndash Frenchman PERSON and American PERSON travel from LOCATION LOCATION to LOCATION LOCATION in a gas balloon.,person is the first british woman to cross the atlantic ocean in number. person was born on august number in location.,NUMBER Frenchman PERSON and American PERSON travel from LOCATION LOCATION to LOCATION LOCATION in a gas balloon becoming the first to cross the English Channel by air.,5971,0.908601463,0.078247383,-4.790048122,0.850015956,0.99955368,-2.128147364
LeMond won the Tour for the third time in.,he won the tour de france in.,He won the Tour de France again in.,5972,0.668335184,0.90875268,-4.257183552,0.839105673,0.998017132,-2.457882166
The club pre dated The ORGANIZATION and initially played a game of its own devising rather than association football.,the club was founded in as a football club which played in the association football league in location.,The club was before The ORGANIZATION and in the beginning played a game of with club rules rather than association football.,5973,0.853179141,0.999574959,-3.431055307,0.822913598,0.999667764,-2.66282773
Urban Resource Centre Population according to NUMBER census Its capital is the city of LOCATION.,the city of location is the capital and capital of the location.,The city of LOCATION is the capital.,5974,0.566333771,0.429352045,-3.611156464,0.825004411,0.942832232,-2.091643333
Oppy is a commune in the Pas de Calais department in the Nord Pas de Calais region of France.,it is found in the region nord pas de calais in the pas de nord department in the north of france.,It is found in the region Nord Pas de Calais in the Pas de Calais department in the north of France.,5975,0.905722022,0.99550432,-4.032578945,0.916240215,0.999569893,-1.399866462
It had its foundations in the work of Wilhelm Wundt Gestalt psychology of Max Wertheimer Wolfgang K hler and Kurt Koffka and in the work of Jean Piaget who provided a theory of stages phases that describe children s cognitive development.,he was the father of the modern psychology of psychology and the psychology of animals.,Cognitive psychology had its beginnings in the Gestalt psychology of Max Wertheimer Wolfgang K hler and Kurt Koffka and in the work of Jean Piaget who came up with a theory of stages or phases that describe children s cognitive development.,5976,0.326381421,0.009705159,-3.353540659,0.436101321,0.999944508,-1.678322554
Nuclear testing at the Nevada Test Site began with a bomb dropped on Frenchman Flat on January.,it was the first test test test used in the united states at the u. s. test site.,Nuclear testing at the Nevada Test Site began with a one kiloton LRB terajoule RRB bomb.,5977,0.838474784,0.000783116,-4.098636627,0.890128723,0.378221303,-4.229584217
Population figures for elk are in excess of NUMBER the largest population of any large mammal species in LOCATION.,the largest mammal in location is number. in location location the largest population of elk is number million.,Population figures for elk are over NUMBER the largest population of any large mammal species in LOCATION.,5978,0.955018407,0.43186909,-4.447135448,0.946019042,0.966359079,-0.983608603
The later construction of the current Sartell Bridge over the Mississippi in the early s replaced the remaining businesses.,the city s first major development was the construction of a railroad bridge that connected the city to the river.,The later construction of a new bridge over the Mississippi in the early s replaced the remaining businesses.,5979,0.909840232,0.895807445,-3.415066957,0.900473249,0.959692419,-1.390543342
Therefore meiosis includes the stages of meiosis I LRB prophase I metaphase I anaphase I telophase I RRB and meiosis II LRB prophase II metaphase II anaphase II telophase II RRB.,it is also called mitophilia lrb synapstroposis rrb. it is called an apostosis.,Just like Mitosis meiosis includes Prophase Metaphase Anaphase and Telophase.,5980,0.409560718,0.08061485,-5.392201424,0.804835608,0.998592019,-2.644664526
PERSON was knighted in NUMBER and created both the Baron Verulam in NUMBER and the ORGANIZATION in NUMBER as he died without heirs both peerages became extinct upon his death.,he was born in location location and died number in location.,He was made PERSON in NUMBER and LOCATION in NUMBER.,5981,0.340616178,0.000743141,-4.829550743,0.478713781,0.737480104,-2.480248928
Dante Terrell Smith LRB born December RRB is an American actor and MC known by the stage name Mos Def.,he is best known for his solo career and his solo solo career with the notorious and the notorious.,Dante Terrell Smith LRB born December RRB is an Emmy and Golden Globe nominated American actor and a Grammy nominated rapper known by the stage name Mos Def.,5982,0.941470847,0.006593123,-4.57584095,0.635808833,0.997792065,-1.791698098
A light emitting diode LRB LED RRB LRB RRB is a semiconductor light source.,a light led led is a light in a diode.,A light emitting diode LRB LED RRB is a semiconductor device.,5983,0.481789161,0.389957815,-3.585555315,0.651043794,0.985358059,-1.221414924
Eraclea is a town and comune in the province of LOCATION LOCATION LOCATION.,location is a city of location in the location.,Main sights,5984,0.598059218,0.057196062,-4.584685326,0.476011454,6.67E-05,-7.486358643
Rubingh decided that the method of play described in the book a boxing match followed by a chess match was impractical.,the chess game of the time was not a good game of chess. chess was not the way to play chess.,Rubingh decided that the method of play in the book a boxing match with a chess match after was not very good.,5985,0.73996855,0.025550442,-3.111798286,0.931939116,0.999704003,-3.54968214
Goussancourt is a commune in the Aisne department in Picardy in northern France.,it is found in the region picardie in the aisne department in the north of france.,Goussancourt is a commune. It is found in the region Picardie in the Aisne department in the north of France.,5986,0.865892649,0.999715745,-3.364824295,0.979138017,0.999636889,-2.967342138
Since the s important feminist works have noted the way in which criminal transgressions by women occur in different contexts from those by men and how women experiences with the criminal justice system are influenced by gendered assumptions about appropriate male and female roles.,the differences between these differences differences between the differences.,Differences,5987,0.270095309,0.032449935,-5.327722073,0.751306738,0,-6.032628059
