source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty
An office is generally a room or other area in which people work but may also denote a position within an organization with specific duties attached to it LRB see officer office holder official RRB the latter is in fact an earlier usage office as place originally referring to the location of one s duty.,a post office is a part of a government office in location location location.,An office is a room where work.,5281,0.20787106023023003
PERSON is a commune in the LOCATION department in north western LOCATION.,it is found in the region location in the location department in the north of location.,PERSON is a commune of NUMBER people LRB NUMBER RRB. It is found in the region Pays de la LOCATION in the LOCATION department in the northwest of LOCATION.,5282,0.8780883550643921
 ndash Battle of Saucourt en Vimeu Louis III of France defeats the Vikings an event celebrated in the poem Ludwigslied.,in the battle of esperville in france the duke of valpre fought a battle in the region of valais in france in the th century., King Friedrich Wilhelm III of Prussia LRB d. RRB ,5283,0.9483504891395569
Its role is to build the foundations of a community sport system by working with national governing bodies of sport and other funded partners to grow the number of people doing sport sustain participation levels and help more talented people from all backgrounds excel by identifying them early nurturing them and helping them move up to the elite level.,it is based on the development of people who have been working at the organisation and make up of young people to make the best possible for them.,Its role is to build a community sport system by working with national governing bodies of sports to grow the number of people in sports.,5284,0.404749323082509
The wedding was not completed however due to constant disruptions and Long having a LRB kayfabe RRB heart attack just as he started to say I do.,he died of heart attack and died of a heart attack lrb died rrb.,However the wedding was not completed due to constant disruptions and Long having a LRB kayfabe RRB heart attack just as he started to say I do.,5285,0.4319293763902452
Avebury is the site of an ancient monument consisting of a large henge several stone circles stone avenues and barrows surrounding the village of Avebury in the English county of Wiltshire.,a well known stonework is a large stone circle in the village of parburybury in the oxfordshire county of wiltshire.,The southern inner ring was in diameter before its destruction in the eighteenth century.,5286,0.5083530920523184
He is best known as the author of Roots The Saga of an American Family and the co author of The Autobiography of Malcolm X.,he is the father of the family of the country of the united states.,He is best known for the The Autobiography of Malcolm X which he helped Malcolm X write and his book Roots The Saga of an American Family which was about his family history and inspired a television mini series.,5287,0.5234983442275505
By around BC the southwest of Britain was experiencing a trade boom as British tin was exported across Europe evidence of ports being found in southern Devon at Bantham and Mount Batten.,in the early of th century the town was attacked by british traders in the south of africa in the th century and in the north.,By around BC the southwest of Britain had a trade boom as British tin was exported across Europe.,5288,0.663034442932375
The PlayStation was first released on November in Japan November in North America and March in Europe and Oceania.,the game was first released on november in japan in the united states on october. it came out in north america on september.,It was released in Japan on November. November in North America and was released in Australia and Europe on March.,5289,0.8499730825424194
Bourgu bus is a commune in the Calvados department in the LOCATION region in northwestern LOCATION.,it is found in the region basse normandie in the calvados department in the northwest of location.,Bourgu bus is a commune. It is found in the region Basse Normandie in the Calvados department in the northwest of LOCATION.,5290,0.8996157236773559
In Cox released his album Nitro Function with Char Vinnedge LRB from Luv d Ones RRB and Robert Tarrant.,in number he released a new album called soul defaced lrb bass rrb with bass bass lrb rrb.,In Cox released his album Nitro Function.,5291,0.7879632190593238
Colby Lopez LRB born May RRB is an American professional wrestler better known by his ring name Tyler Black.,he is currently the wwe world heavyweight champion lrb born march in dallas texas texas rrb.,Colby Lopez LRB born May RRB better known by his ring name Tyler Black is an American professional wrestler.,5292,0.8122070542088261
Maria s skull shows no trace of bullet wounds and it is unclear how she died.,she died of heart failure and her body s body is not found.,Maria s skull does not have any bullet wounds though. It is unclear how she died.,5293,0.7426014883177622
At NUMBER p.m. EDT on August NUMBER the center of the remnant low of what was Katrina had been completely absorbed by a frontal boundary in southeastern LOCATION with no discernible circulation.,on the morning of august number the storm passed through the center of location on the southern part of location. it became a tropical storm on the west of the location.,At NUMBER p.m. EDT on August NUMBER the center of the remnant storm that was once Katrina was absorbed by another weather system in southeastern LOCATION.,5294,0.8512600420676556
Findings of coins indicate that the Romans were in Buxton throughout their occupation.,in the th century the romans occupied the area around which they were found.,Roman coins have been found in Buxton.,5295,0.8646693700967834
Dorothy the Dinosaur Captain Feathersword LRB Paul Paddick RRB Wags the Dog Henry the Octopus Dorothy the Dinosaur Dorothy is a rososaurus a yellow spotted green dinosaur with surprisingly scary teeth.,the dragonfly lrb rrb is a small lizard that is eaten by a lizard. it is eaten with a large feathered feather.,Dorothy the Dinosaur is a large green dinosaur with yellow spots.,5296,0.46513578191918514
Reception The game was released by Vivendi Universal for the Nintendo GameCube Xbox PlayStation and Windows in the United States on September and in Europe on October.,in the united states the game game was released in november and was first released in the nintendo ds handheld handheld handheld console in japan in november.,It was released for the GameCube Xbox PlayStation and Windows in the United States on September and in Europe on October.,5297,0.873865430940411
etymology RRB RRB is a territory of LOCATION that was formerly unified under one state but now divided into two separate states and a region in northeastern LOCATION.,location is a state in southern location. it is part of the location state of location.,Colony of LOCATION to nowadays,5298,0.4952374366392572
Sturgeon is the common name used for some species of fish in the family Acipenseridae including the genera Acipenser Huso Scaphirhynchus and Pseudoscaphirhynchus.,it is found in the region location in the southern part of the iridiniidae family.,Sturgeon is common name are some species of fish in the family Acipenseridae.,5299,0.4840510450763467
This is followed by PERSON LRB O O RRB LOCATION LRB O O RRB PERSON LRB O O RRB LOCATION LRB O O RRB and PERSON LRB O O RRB.,person lrb o o o rrb o o. o o and o o u o o lrb person rrb are the o o of person. they are called o o a o o or o o etc.,LOCATION ,5300,0.9208845690013917
Somewhere along the line the leadership of the LNH became a triumvirate with Rebel Yell Continuity Champ and the Ultimate Ninja each taking a share of LNH power.,the new leadership of the new party was led by the former leader of the central command lrb rrb. the majority of members of the lrb lrb now rrb had a majority of the members lrb the current leadership would become the main force.,Rebel Yell shared the leadership with Ultimate Ninja and Continuity Champ.,5301,0.9759770035743713
Names that were not assigned are marked in.,in the same year they are not included in the correct names but are not not listed in the list.,Names that were not used are marked in.,5302,0.950603723526001
ORGANIZATION leaped from Zeus s head fully grown and armed with a shout and pealed to the broad sky her clarion cry of war.,in the epic epic epic of rise of the sea was launched into the sky high above the battle of organization in the location.,She was fully grown and had her armor on.,5303,0.9513543568006376
It is located in the southern part of the province.,it is found in the region southern location in the province of location.,Description of the District,5304,0.9496026039123535
The movement is named for the Abbey of LOCATION in LOCATION where it started within the ORGANIZATION order.,the organization is founded in number. it started in the organization in location.,It started in the ORGANIZATION order there.,5305,0.7325381965280693
It continued to strengthen and late on July NUMBER the storm attained peak winds of NUMBER mph LRB NUMBER km h RRB while located about NUMBER miles LRB NUMBER km RRB south of LOCATION LOCATION.,on september number number winds of number mph lrb number km h rrb made landfall on location near location and was reported to be about number miles lrb km h lrb about number mph rrb.,The storm quickly reached peak winds of NUMBER mph LRB NUMBER km h RRB. At this time it was located about NUMBER miles LRB NUMBER km RRB to the south of LOCATION LOCATION.,5306,0.9033573303815615
Finally PERSON further reduced body contact by making the goal unguardable namely placing it high above the player s heads.,person s surprise was not to be aimed at the opponent s head but instead the target s mouth s mouth was open open.,Finally PERSON further reduced body contact by making the goal unguardable by putting it high above the player s heads.,5307,0.8330936024828656
Das Lied von der Erde The Literary Changes synopsis of original Chinese poems Bethge s translations and Mahler s changes Profile Variety of translations of Li Bai s poetry by a range of translators along with photographs of geographical sites relevant to his life.,according to the website of the united states the original text of the book was translated from the greek language lrb e. g. rrb.,Das Lied von der Erde The Literary Changes synopsis of original Chinese poems Bethge s translations and Mahler s changes New English translations of Li Po with traditional characters in Zone Magazine.,5308,0.41853718527338724
PERSON PERSON LRB O O RRB p. NUMBER After a year and a half the two became engaged to be married just before he went off to World War II as a ORGANIZATION torpedo bomber pilot.,person lrb born number february number rrb was a chilean diplomat and a former member of the organization lrb organization rrb.,He was a torpedo bomber of the ORGANIZATION.,5309,0.6582915518771518
The film stars the voices of John Travolta Miley Cyrus Malcolm McDowell Claire Holt Diedrich Bader Nick Swardson Greg Germann Susie Essman and Mark Walton.,he is best known for his work on the television series the big leap leap leaphorns and the great leap leapon film.,It stars the voices of John Travolta Miley Cyrus Malcolm McDowell Claire Holt Diedrich Bader Nick Swardson Greg Germann Susie Essman and Mark Walton.,5310,0.6712490350969376
Lethal injection refers to the practice of injecting a convicted criminal offender with a fatal dose of drugs for the express purpose of executing the subject.,a drug is a drug that is used to kill the victim of a drug to deliver lethal lethal lethally to a criminal who is sentenced to death.,Lethal injection refers to the practice of injecting a person with a fatal dose of drugs for the explicit purpose of causing the death of the subject.,5311,0.8174887805614832
An establishment that primarily makes and sells pizzas is called a pizzeria.,a restaurant is a chain of restaurants that serve restaurants and restaurants.,Papa Johns,5312,0.9716527462005615
The show within the show Jerry was much like Seinfeld in that Seinfeld played himself and was about nothing. ,in he said that he was not the same person as person. it was rather like that he had written in.,Jerry Seinfeld plays as himself.,5313,0.8053755978925513
At dawn on September NUMBER Maj. Gen. PERSON s corps mounted a powerful assault on PERSON s left flank.,person s attack on location s right flank led to person s cavalry on the south side.,At dawn on September NUMBER Maj. Gen. PERSON corps mounted a powerful assault on PERSON left flank.,5314,0.7816661075480933
The Fourier transform is also defined for such a function. As we increase the length of the interval on which we calculate the Fourier series then the Fourier series coefficients begin to look like the PERSON transform and the sum of the Fourier series of begins to look like the inverse PERSON transform.,the second step is the calculation of the output of the input output from the output to the output.,The Fast Fourier Transform is a way of calculating a PERSON transform much faster with a computer.,5315,0.2900200830131281
Licques is a commune in the LOCATION department in the LOCATION region of LOCATION.,it is found in the region nord pas de calais in the location department in the north of location.,Licques is a commune. It is found in the region Nord Pas de Calais in the LOCATION department in the north of LOCATION.,5316,0.8612739443778992
An ORGANIZATION LRB ISA RRB is a financial product available to residents in the LOCATION.,the organization lrb location rrb is a public utility in location location.,An ORGANIZATION is called an ISA.,5317,0.8101982871691387
 Chocolate City ,the chocolate factory chocolate factory is a chocolate factory located in location.,North Yorkshire,5318,0.8485775589942932
The ORGANIZATION LRB ORGANIZATION RRB was an agency of the LOCATION government established after World War II by ORGANIZATION to foster and control the peace time development of atomic science and technology.,the organization lrb location rrb was created by the government of location lrb rrb and the organization was established by the organization.,The ORGANIZATION was an agency of the LOCATION government started after World War II by the ORGANIZATION. It was made to help the development of atomic science and technology.,5319,0.668049657287506
The IRT was purchased by the City in June.,the city was moved to the city of new york to the new york city.,The company was bought by New York City in June.,5320,0.9519418478012085
In he entered the Western Australian Formula Ford championship driving a year old Van Diemen finishing eighth by season s end.,in he raced in formula one in the grand prix. he finished sixth.,In he entered the Western Australian Formula Ford championship. He drove a year old Van Diemen and finished eighth by season s end.,5321,0.46593378460596474
A large tropical wave emerged off the coast of LOCATION on September NUMBER and moved westward across the LOCATION.,on the coast of location location the tropical storm made landfall on the location on september number.,Hurricane Karen In the fourth week of September a very large tropical wave emerged off the coast of LOCATION and tracked south of LOCATION.,5322,0.8784140944480896
De Soto died in on the banks of the Mississippi River in Arkansas or Louisiana.,he was born in the delta of louisiana in the state of arkansas in the southern states of louisiana.,Charles Hudson LRB O O RRB.,5323,0.9250194430351257
They officially recorded their debut album The Unraveling on Fat Wreck Chords in.,in the end the band released their debut album split ep entitled entitled the last hanging hanging on the roof.,They recorded their first album The Unraveling on Fat Wreck Chords in.,5324,0.9632584452629089
It is the support town for the large LOCATION ski resort LOCATION.,the resort is the main resort in location location location.,It is the support town for the large LOCATION ski resort Mt Buller.,5325,0.8771803162314675
The Fundamentalist Church of Jesus Christ of Latter Day Saints LRB FLDS Church RRB is one of the largest Mormon fundamentalist denominations,the church of jesus christ is a christian church in the united states of america.,It broke from the Church of Jesus Christ of Latter Day Saints a Mormon movement in the th or early th century.,5326,0.5687516008104597
The th century in classical music was extremely varied stylistically thus there was no dominant style.,in classical music classical music was a very different form of classical music. it was very simple.,Avant garde experiments,5327,0.9453025518679151
The bubbles produced in these experiments were between or about the size of red blood cells.,in the experiments the cells were made of blood from cells that were in the blood between the blood and the blood.,The bubbles produced in these experiments were between to micrometers or about the size of red blood cells.,5328,0.9340927600860596
PERSON PERSON LRB born NUMBER January NUMBER RRB is an English actor and comedian.,person lrb born january number number in location location rrb is an english actor.,PERSON LRB born January NUMBER NUMBER RRB or PERSON is an English actor.,5329,0.9216903448104858
The couple have four children LRB one of whom is deceased RRB and seven grandchildren.,they have two children and two daughters lrb born rrb and three children.,He has a wife four children LRB one is dead RRB and seven grandchildren.,5330,0.8197009196115094
CoF is used in oxygen sensitive fields namely metal production.,it is used in industrial applications for industrial processes in the environment.,Uses,5331,0.8741064071655273
He launched and closely supervised a stable of magazines that transformed journalism and the reading habits of upscale Americans.,he was famous for his writings and commentary. he continued to write and write and edited books.,PERSON LRB April NUMBER NUMBER ndash February NUMBER NUMBER RRB was an important American publisher.,5332,0.7310360753258993
Bolehkah anda bertutur dalam Bahasa Melayu ?,the sabababaalu is a baalu and maatuu and is also called maalu maat maal mauku.,Bolehkah anda bercakap Bahasa Melayu ?,5333,0.9473337531089783
The actual site of Ch ai s grave is not known.,the grave is not found at the site of the grave.,The actual site of his grave is not known.,5334,0.8258165717124939
With discovery of new lands to the west LRB which seemed at the time to be LOCATION RRB the whispers of glory and wealth were too compelling for the poor.,in the middle of the location the city grew rich and became more important to the wealthy.,With discovery of new lands to the West LRB which seemed at the time to be far LOCATION RRB the whispers of glory and wealth were too compelling for the poor.,5335,0.5601666732267899
After Cao Cao s death in Cao Pi forced Emperor Xian to yield the throne to him ending the Han Dynasty and establishing the Cao Wei kingdom. Sun did not immediately submit to Cao Wei or declare independence after Cao Pi s enthronement but took a wait and see attitude by contrast in early Liu Bei declared himself emperor establishing Shu Han.,after his death he ended his political career in favor of a new rule rule lrb bc bc bc rrb. after the end of his reign he was declared emperor of the han dynasty.,After Cao Cao s son Cao Pi started the Wei Dynasty in Liu Bei also wanted to be an emperor and declared himself Emperor of Shu Han in.,5336,0.3814458941158495
PERSON was one of the final nine men in the battle royal until he was tossed out of the ring by Four Horsemen members.,he was one of the last seven wrestlers of the ring who were killed in a match by the organization.,PERSON was one of the final NUMBER men in the battle royal but was tossed out of the ring by Four Horsemen members.,5337,0.8118521985361131
Younha was also chosen to sing the ending theme to the TV anime Jyu Oh Sei LRB RRB.,she sang the theme song for the anime hanai no nai o oi o yo yo yoshiki.,Younha was also chosen to sing the ending theme to the anime Jyu Oh Sei.,5338,0.8473553542631218
A badge is a device patch or accoutrement which is presented or displayed to indicate some feat of service a special accomplishment a symbol of authority granted by taking an oath LRB e.g. police and fire RRB a sign of legitimate employment or student status or as a simple means of identification.,a flag is a flag of a flag used to show a symbol of bravery or security or security. this is a sign of an act of bravery in a civil defence.,A badge is a device patch or accoutrement which is given and or can be displayed to indicate some feat of service. It can be for a special accomplishment a symbol of authority granted by taking an oath LRB e.g. police and fire RRB. It may also be a sign of legitimate employment or student status or as a simple means of identification.,5339,0.44324169622971704
The ORGANIZATION is an educational American children s television series that was produced by the ORGANIZATION LRB now called ORGANIZATION RRB for ORGANIZATION in the LOCATION.,the organization is a television series produced by organization lrb organization rrb based in location location. it was first broadcast on the organization in the number.,The ORGANIZATION was an educational American childrens television series.,5340,0.8578070734034885
In October the former president of Zanzibar Amani Abeid Karume met with CUF secretary Seif Sharif Hamad who is currently the first vice president of Zanzibar at the State House to discuss how to save Zanzibar from future political turmoil and to end the backlash between them a move which was welcomed by many people including the USA and political parties.,he was also a member of the united states government. he was the president of the u. s. state of central africa.,In October Zanzibar President Amani Karume met with CUF Secretary Seif Shariff Hamad at the State House to discus how to save Zanzibar from future political turmoil and to end the backlash between them a move which was welcomed by many people including the USA and political parties.,5341,0.3027818530213599
External links Coffea arabica by PERSON detailed information about this species.,person is a type of cat. it is found in location location.,Coffea arabica by PERSON detailed information about this species.,5342,0.6993608176708221
In the LOCATION yogurt is the usual spelling and yoghurt a minor variant.,in the location it is used for a small lrb also spelled yogurt rrb. the word is also used for the susuguro lrb a.,In the LOCATION yogurt is the usual spelling.,5343,0.9630184769630432
We are n t teaching people how to talk like a hacker or a Cockney chimney sweep we re writing an encyclopedia.,in a dictionary dictionary dictionary a britannica is a dictionary. it says that people are talking about them.,We are not teaching people how to talk like a hacker or a Cockney chimney sweep we re writing an encyclopedia.,5344,0.9693890810012817
Area km,it is bordered by location and km away.,Pulwama LRB Urdu RRB is a district in Indian administered Kashmir.,5345,0.9600352048873901
The term neurobiology is usually used interchangeably with the term neuroscience although the former refers specifically to the biology of the nervous system whereas the latter refers to the entire science of the nervous system.,the term is a term used to describe the body that is called the body. it is the term used for the whole of the world.,Popular works,5346,0.49665242041412155
Gone too are the Pacific Electric s Torrance shops at the western branch of the split now the site of an industrial park still serviced by the aforementioned local line.,the station is now a part of the railway line which is now used as the station at the end of the station.,Gone too are the Pacific Electric s Torrance shops at the western branch of the split now the site of an industrial park and which still receives trains on the local line.,5347,0.5478994169178799
Modern epidemiologists use informatics as a tool.,anemia is a term used to describe medically medical issues.,Epidemiologists use informatics as a tool.,5348,0.9554622769355774
This resulted in a hung parliament where no party was able to command a majority in the ORGANIZATION. This was only the second general election since World War II to return a hung parliament the first being the February NUMBER election.,in the number election number there was a majority of the parliamentary members in the organization. this was a result of the number.,The election resulted in a hung parliament where no political party has an overall majority of seats.,5349,0.4938413442696556
This initial period of high velocity product formation is referred to as the Burst Phase.,the collapse of the central ridge is the result of the formation of a large volume of gaseous gaseous core.,The initial high velocity is called the Burst Phase.,5350,0.9817769527435303
Rachel Weisz as Evelyn Carnahan A clumsy yet intelligent Egyptologist.,she is well known as a jewish woman whose mother is jewish.,Rachel Weisz as Evelyn Carnahan,5351,0.758220796074186
PERSON formed during the strong ORGANIZATION of NUMBER to NUMBER and peaked as a Category NUMBER hurricane on the Saffir Simpson Hurricane Scale the highest categorization for hurricanes.,person lrb born number november number number in location location rrb is a category category category hurricane in the organization for the category number category.,Hurricane PERSON was the longest lived tropical cyclone ever observed tracking from the LOCATION to the LOCATION and crossing back to the LOCATION for NUMBER days total.,5352,0.8299710068473204
The People s Republic of China LRB PRC RRB established in commonly known as China has control over mainland China and the largely self governing territories of Hong Kong LRB since RRB and Macau LRB since RRB.,in china the chinese government lrb lrb taiwan rrb lrb china rrb rrb was founded in china lrb rrb as part of china s mainland territories.,p.,5353,0.6368113469619017
In NUMBER and again in NUMBER LOCATION was ruled by a LOCATION capitano del popolo LRB captain of the people RRB named PERSON.,in number person was governor of location lrb number rrb in location rrb.,In NUMBER and again in NUMBER LOCATION was ruled by a LOCATION LRB captain of the people RRB named PERSON.,5354,0.5702940939910829
The atomic number Z should not be confused with the mass number A which is the total number of protons and neutrons in the nucleus of an atom.,the atomic number is the number of atomic nuclei in the atomic nucleus of the nuclear nucleus and the total energy of the atomic atomic nucleus is number.,Chemical properties,5355,0.9453638195991516
He was born of a German father and an Italian mother.,he was born in the country of germany and was raised in location., ,5356,0.9535925984382629
In his consumer guide for The ORGANIZATION critic PERSON gave the album an A rating PERSON PERSON.,in number person was awarded a grammy award for best album by the organization for the album.,PERSON LRB A RRB ,5357,0.8728616839768936
The body of Saint PERSON is entombed in the cathedral s crypt.,the cathedral is located in the crypt of saint george s cathedral.,The body of Saint PERSON is entombed in the cathedrals crypt.,5358,0.9634961485862732
Uniform instruction format using a single word with the opcode in the same bit positions in every instruction demanding less decoding ,in the same set of instruction instructions the instruction instruction was used in the instruction set. this set of instructions in which the instruction output was different from the instruction instructions.,Uniform instruction format using a single word with the opcode in the same bit positions in every instruction requiring less decoding.,5359,0.9825711250305176
Lyon however felt that the name Marilyn Monroe was sexy had a nice flow and would be lucky due to the double M and thus Norma Jeane Baker took the name Marilyn Monroe.,she was a model who was one of the first women to become famous because she was known as the beauty queen of france.,Lyon however felt that the name Marilyn Monroe was sexy had a nice flow and would be lucky due to the double M and thus Norma Jeane Baker took the name Marilyn Monroe.,5360,0.6633315457555349
In most cases little is known about how they actually capture prey although some species are thought to use either sticky threads or hooked spicules.,they can also be used to trap prey or trap prey in their mouths.,In most cases little is known about how they actually capture prey. Some species are thought to use either sticky threads or hooked spicules.,5361,0.4149387282813155
By the TI offered a scientific calculator for less than.,in the calculator did not have a calories per cent.,By the TI offered a scientific calculator for under.,5362,0.8780736571976117
One has Split printed inside it and the other has Steal printed inside it.,it has half of its paper cover and has it folded into it. it is torn apart and leaves it inside.,NUMBER of them has the word Split inside it and the other has the word Steal inside it.,5363,0.977742075920105
Caesium LRB Cs RRB is a radioactive isotope of caesium which is formed as a fission product by nuclear fission.,it is made of carbonium lrb c. rrb lrb celsium rrb. it is a chemical element in which the nucleic acid is formed.,Caesium is an isotope of caesium. It is radioactive and often is a by product of nuclear fission.,5364,0.9384819865226746
It is found in woody and many herbaceous dicots gymnosperms and some monocots which usually lack secondary growth.,it is found in most of the genus clytopodium and most of them are woody plants.,It is found in woody and many herbaceous dicots gymnosperms and some monocots which usually have no secondary growth.,5365,0.6536099361745935
A k nsan De i tirir LRB English Love Changes Human RRB is the thirteenth album of Turkish singer Y ld z Tilbe.,zin zir is a turkish language language language released in number.,A k nsan De i tirir is the eighth studio album by Turkish rock band Y ld z Tilbe.,5366,0.5138028274882924
First she was identified as his daughter and later as his wife.,she was the daughter of the first wife and was married to his wife.,When PERSON became the god of wisdom PERSON was seen as his daughter or sometimes as his wife.,5367,0.8925207257270813
The County of PERSON was created in NUMBER upon the partition of the County of Hohenzollern a fief of the Holy Roman Empire.,in number the county of location was divided into two parts of the county held by the count of location.,The County of PERSON was created in NUMBER when the County of LOCATION was divided. The county was ruled as a part of the Holy Roman Empire.,5368,0.7999432625309114
PERSON LRB screenwriter RRB screenwriter born in LOCATION.,person lrb born location rrb is a former chilean screenwriter.,PERSON LRB screenwriter RRB was born in LOCATION.,5369,0.931293249130249
Around of them belong to the native Coptic Orthodox Church of Alexandria.,in the coptic orthodox church there are some coptic orthodox orthodox christians who are christians.,Today more than of the Copts belong to the Coptic Orthodox Church of Alexandria.,5370,0.9816313982009888
LOCATION covered parts of three poor law unions and rural sanitary districts those of LOCATION LOCATION and LOCATION.,location and location were part of the district of location and the location.,The main towns of LOCATION are LOCATION and LOCATION.,5371,0.6450767629166954
Throughout his lifetime Carver won six O. Henry Awards the winning stories were Are These Actual Miles LRB originally titled What is it ? RRB ,in the first edition of the story stories stories was told in the sept. the stories were first told by the organization.,Throughout his lifetime Carver won six O. Henry Awards the winning stories were Are These Actual Miles LRB originally titled What is it ? RRB ,5372,0.8320706998798209
The Province of LOCATION LRB Provincia di LOCATION RRB is a province in the LOCATION region of LOCATION.,the province of location is a province in the region of location in southern location.,LOCATION is a province in the region of LOCATION in LOCATION.,5373,0.7980746913414735
Michael Curtiz a noted director during the golden era of the Hollywood studio system whose famous productions included The Adventures of Robin Hood in Yankee Doodle Dandy in and in the same year Casablanca was hired to helm the project.,in the last movie of his career he starred in a comedy movie called the wild wild wild west in the united states.,Michael Curtiz a noted director during the golden era of the Hollywood studio system was hired for the project. His famous movies included The Adventures of Robin Hood in Yankee Doodle Dandy in and in the same year Casablanca ,5374,0.45958734619415414
In thermodynamics a heat engine performs the conversion of heat energy to mechanical work by exploiting the temperature gradient between a hot source and a cold sink.,the heat of heat is the process of heat in thermodynamics of a heat source.,Other pages,5375,0.4403578588761479
A third edition was published in NUMBER.,in number the first edition was published in number.,It was published in NUMBER.,5376,0.9482408165931702
Nouns In German all nouns and noun like words are capitalized.,in german and german dialects german are usually spoken in both german and english.,In German all nouns are capitalized.,5377,0.9571247696876526
 Do n t Bother Me is one of several songs featured in A Hard Day s Night during a scene where The Beatles dance at a nightclub while PERSON s grandfather gambles elsewhere.,after a dance party at a nightclub in a nightclub is played at a disco at the club s bar., Do n t Bother Me is one of several songs featured in A Hard Day s Night during a scene where the Beatles dance at a nightclub while PERSON s grandfather gambles elsewhere.,5378,0.501153554334197
The districts of LOCATION are LOCATION LOCATION PERSON PERSON and Sedgemoor.,location is a district of location in the location.,The main town of LOCATION was LOCATION but it is now LOCATION. There are two cities in LOCATION.,5379,0.6465680254133124
Music video The music video for Dead Memories was directed by PERSON.,the song was written by person for the video for music video.,The music video for the single was directed by PERSON and PERSON.,5380,0.8630691758100537
PERSON is served by PERSON railway station with services from LOCATION ORGANIZATION LOCATION and LOCATION on the North TransPennine route and from ORGANIZATION via LOCATION and LOCATION on the ORGANIZATION.,location is the main line between location and location location location. it connects location location to location and organization.,The town is served by PERSON railway station.,5381,0.6330458510269239
Laura then informs them that the maid is actually the head of a cleaning service which the girls must now work for while cleaning the purported house of Omarosa Manigault Stallworth.,she is the only female employee of the company. she works as a maid.,Laura then informs them that the maid is actually the head of a cleaning service which the girls must now work for while cleaning the house of Omarosa Manigault Stallworth.,5382,0.36891467099661357
He is also known for his voice roles on television programs such as Futurama and King of the Hill.,he is best known for his voice as the voice of the popular television series big jim and big jim.,He is also known for his voice roles on television programs such as Futurama and King of the Hill.,5383,0.9662054272330537
From Chongqing became a municipality of the Republic of China.,chongqing municipality was created in by the chinese government.,Since Chongqing was a municipality of the Republic of China. In the municipality was reduced to a provincial city of the People s Republic.,5384,0.9205710887908936
NUMBER ndash PERSON Canadian physician recipient of the Nobel Prize in Physiology or Medicine LRB d. NUMBER RRB ,person lrb d. number rrb is a canadian medical doctor.,NUMBER PERSON Canadian doctor won the NUMBER Nobel Prize in Physiology or Medicine LRB d. NUMBER RRB ,5385,0.4404516730989729
In the song Burdon mentions Monterey performers The Byrds Jefferson Airplane Ravi Shankar Jimi Hendrix The Who Hugh Masekela The Grateful Dead and The Rolling Stones Brian Jones LRB His Majesty Prince Jones smiled as he moved among the crowd RRB.,the band was formed in the city of los angeles in the united states. the band played live live at the grammy hall of fame.,The Grateful Dead,5386,0.46589342898469627
Growing up as brave fearless and independent men the three brothers Theerthagiri Kilothar and Thambi soon devoted their attention to administration and safety of the villages under their jurisdiction.,they were based in the district of tahiri and served as the chief minister of the tribal council. they were also served by the tribal chiefs of the district.,However the band of three brothers Theerthagiri Kilothar and Thambi devoted their attention to administration and safety of the villages under their control.,5387,0.7656107449531555
Having emerged from United Nations trusteeship LRB administered by the United States RRB in it is one of the world s youngest and smallest sovereign states.,it is the second largest state in the united states. it is one of the largest states in the world.,Under the Compact the U.S. remains responsible for Palaus defense for years.,5388,0.5521869957447052
Laser beam welding employs a highly focused laser beam while electron beam welding is done in a vacuum and uses an electron beam.,a laser beam is a beam beam created by laser beam beam beam through a plasma beam. this beam is made by a beam.,Most of these kinds of welding are only done where specially needed. They might use an electron beam laser or ultrasonic sound waves.,5389,0.839125886906025
Many were built in LOCATION LOCATION and LOCATION in the th and th centuries favored as a relatively cheap but effective defensive fortification that could be built very quickly and repel most small attacks.,it was built in number but was very difficult to build quickly enough to make it difficult for large ships to move quickly and to minimize damage.,Many of them were built in the th and th century.,5390,0.6867513777553171
Mitrovica LRB Albanian Mitrovic or Mitrovica RRB is a city and municipality in northern Kosovo.,albania is a city of kosovo in the north of the country., Mitrovica can also refer to Sremska Mitrovica a city in the north of Serbia Kosovska Mitrovica is a town in North Kosovo Serbia.,5391,0.557392702604595
In the University of Kent at Canterbury awarded an honorary degree to Postgate who stated that the degree was really intended for Bagpuss who was subsequently displayed in academic dress.,in he was awarded a scholarship from the university of oxford for his work as a student of the university.,In the University of Kent at Canterbury awarded an honorary degree to Postgate.,5392,0.4925080697166729
The contract was prolonged until NUMBER although tobacco advertising has been banned since NUMBER.,the ban was banned since number number and was banned for number years.,The Formula One contract was extended until NUMBER. Tobacco advertising has been banned since NUMBER.,5393,0.6937205572517551
His TV works spanned a year period during which he created The Patty Duke Show LRB RRB I Dream of Jeannie LRB RRB and Hart to Hart LRB RRB but it was not until after he turned and began writing best selling novels such as Master of the Game LRB O O RRB The Other Side of Midnight LRB O O RRB and Rage of Angels LRB O O RRB that he became most famous.,he wrote many of the books lrb o o rrb lrb rrb and the book of the hart hart hart lrb tv rrb.,Rage of the Angels,5394,0.2256217360496521
Instead he maroons them with a small dinghy on an island.,after a few days of fishing in a small boat in a boat on a boat tries to find a mate.,Instead he maroons them with a small boat LRB dinghy RRB on an island.,5395,0.9359123706817627
The surrounding seas especially at the end of the peninsula can be dangerous.,the beach is the most important beach in the area.,A quite big number of Albanians LRB Muslims RRB are working in the Holy Mountain.,5396,0.5919093048417723
